FN,FP,MSE,TN,TP,sr,t
0.0,3.0,19399.5,0.0,17.0,2,960
0.0,5.0,38835.0,0.0,15.0,2,1020
4.2,4.2,22077.0,1.8,9.8,2,1080
3.6,5.6,19804.5,2.4,8.4,2,1140
0.0,11.0,21631.5,0.0,9.0,2,1230
0.8,10.8,24633.0,1.2,7.2,2,1320
6.0,0.0,18477.0,14.0,0.0,2,1770
4.0,0.0,23926.5,16.0,0.0,2,1980
2.0,0.0,24898.5,18.0,0.0,2,2160
1.7,1.7,3451.5,1.3,15.3,11,960
1.3,2.0,18762.75,3.0,13.7,11,1020
1.4,2.7,3218.625,3.3,12.6,11,1080
1.0,3.7,1500.75,4.3,11.0,11,1140
2.3,2.1,5208.0,8.9,6.7,11,1230
1.4,2.4,10879.875,9.6,6.6,11,1320
1.9,1.9,3331.25,12.1,4.1,11,1770
2.3,1.7,6358.5,14.3,1.7,11,1980
1.5,0.9,10932.0,17.1,0.5,11,2160
1.3,1.2,14045.375,1.8,15.7,20,960
0.5,0.9,2717.625,4.1,14.5,20,1020
1.4,2.3,11251.875,3.7,12.6,20,1080
0.8,3.3,5207.25,4.7,11.2,20,1140
1.2,2.7,14277.75,8.3,7.8,20,1230
0.9,0.8,2335.875,11.2,7.1,20,1320
1.1,0.9,1882.875,13.1,4.9,20,1770
1.5,1.4,3727.125,14.6,2.5,20,1980
0.6,2.1,2215.375,15.9,1.4,20,2160
0.4,1.8,3244.0,1.2,16.6,29,960
1.1,1.9,2897.0,3.1,13.9,29,1020
1.8,1.4,3314.0,4.6,12.2,29,1080
1.4,2.0,4279.25,6.0,10.6,29,1140
1.8,1.6,3822.875,9.4,7.2,29,1230
1.4,0.4,1984.0,11.6,6.6,29,1320
0.7,0.4,2482.125,13.6,5.3,29,1770
1.5,1.3,5304.625,14.7,2.5,29,1980
0.9,0.7,2946.125,17.3,1.1,29,2160
0.8,0.7,2376.75,2.3,16.2,38,960
0.8,1.3,1413.25,3.7,14.2,38,1020
1.0,1.3,1847.125,4.7,13.0,38,1080
1.6,1.3,1892.875,6.7,10.4,38,1140
0.7,1.6,1639.625,9.4,8.3,38,1230
1.0,1.1,2230.0,10.9,7.0,38,1320
0.5,0.5,3262.375,13.5,5.5,38,1770
0.8,0.7,1780.75,15.3,3.2,38,1980
0.6,0.9,3614.375,17.1,1.4,38,2160
0.7,1.1,2736.5,1.9,16.3,47,960
0.6,1.3,2208.125,3.7,14.4,47,1020
1.3,0.7,3408.375,5.3,12.7,47,1080
1.2,1.6,1279.375,6.4,10.8,47,1140
0.8,1.4,1551.875,9.6,8.2,47,1230
1.2,0.6,1296.125,11.4,6.8,47,1320
0.2,0.8,727.875,13.2,5.8,47,1770
0.7,1.2,3231.625,14.8,3.3,47,1980
0.6,0.6,1990.625,17.4,1.4,47,2160
0.9,0.9,2106.625,2.1,16.1,56,960
0.6,1.5,2650.625,3.5,14.4,56,1020
1.6,1.4,2211.8125,4.6,12.4,56,1080
0.6,2.6,2177.125,5.4,11.4,56,1140
1.1,0.7,1648.75,10.3,7.9,56,1230
1.5,0.6,1425.75,11.4,6.5,56,1320
0.4,0.3,3179.75,13.7,5.6,56,1770
0.9,0.9,2512.75,15.1,3.1,56,1980
1.2,0.6,1597.0,17.4,0.8,56,2160
0.6,0.9,1805.75,2.1,16.4,65,960
0.8,0.7,1598.25,4.3,14.2,65,1020
0.7,1.7,1575.625,4.3,13.3,65,1080
1.3,1.7,847.25,6.3,10.7,65,1140
1.3,1.7,2884.875,9.3,7.7,65,1230
1.1,0.4,2063.375,11.6,6.9,65,1320
0.7,0.2,981.0,13.8,5.3,65,1770
1.1,1.3,1319.1875,14.7,2.9,65,1980
0.4,1.0,486.875,17.0,1.6,65,2160
0.6,0.7,1758.25,2.3,16.4,74,960
1.6,1.4,807.875,3.6,13.4,74,1020
0.9,1.6,709.625,4.4,13.1,74,1080
1.3,1.3,2448.125,6.7,10.7,74,1140
0.8,2.0,798.375,9.0,8.2,74,1230
0.4,0.8,1989.25,11.2,7.6,74,1320
0.1,0.2,713.625,13.8,5.9,74,1770
0.6,0.9,1370.5625,15.1,3.4,74,1980
0.6,0.7,1854.625,17.3,1.4,74,2160
0.1,0.7,493.75,2.3,16.9,83,960
0.4,1.3,601.53125,3.7,14.6,83,1020
1.2,1.0,1640.625,5.0,12.8,83,1080
0.8,1.6,1084.875,6.4,11.2,83,1140
0.8,1.7,931.875,9.3,8.2,83,1230
1.0,0.6,1133.125,11.4,7.0,83,1320
0.1,0.4,969.53125,13.6,5.9,83,1770
0.5,0.4,2101.375,15.6,3.5,83,1980
0.4,0.5,959.78125,17.5,1.6,83,2160
0.3,1.0,1206.375,2.0,16.7,92,960
1.1,1.5,1140.5,3.5,13.9,92,1020
1.2,1.2,1277.625,4.8,12.8,92,1080
1.0,1.9,857.0,6.1,11.0,92,1140
1.2,1.7,862.125,9.3,7.8,92,1230
0.3,0.8,771.125,11.2,7.7,92,1320
0.0,0.6,1189.0,13.4,6.0,92,1770
0.4,0.3,1447.90625,15.7,3.6,92,1980
0.5,0.7,2331.0625,17.3,1.5,92,2160
0.4,0.9,1412.78125,2.1,16.6,101,960
0.1,1.1,1033.75,3.9,14.9,101,1020
0.8,0.9,943.625,5.1,13.2,101,1080
1.0,1.6,2055.0625,6.4,11.0,101,1140
0.9,1.1,1551.53125,9.9,8.1,101,1230
0.6,0.4,985.15625,11.6,7.4,101,1320
0.4,0.1,971.875,13.9,5.6,101,1770
0.2,0.4,686.625,15.6,3.8,101,1980
0.4,0.5,1568.125,17.5,1.6,101,2160
0.5,0.9,3981.21875,2.1,16.5,110,960
0.3,0.9,743.0625,4.1,14.7,110,1020
0.9,1.2,713.625,4.8,13.1,110,1080
1.4,1.9,1180.03125,6.1,10.6,110,1140
0.9,1.2,1863.03125,9.8,8.1,110,1230
0.4,0.8,1295.5,11.2,7.6,110,1320
0.2,0.4,429.875,13.6,5.8,110,1770
0.5,0.7,866.25,15.3,3.5,110,1980
0.9,0.2,2285.75,17.8,1.1,110,2160
0.4,0.5,2350.75,2.5,16.6,119,960
0.5,0.6,525.25,4.4,14.5,119,1020
0.7,1.4,572.625,4.6,13.3,119,1080
1.3,1.7,886.25,6.3,10.7,119,1140
1.0,1.3,806.25,9.7,8.0,119,1230
0.4,0.9,2108.03125,11.1,7.6,119,1320
0.2,0.5,923.5625,13.5,5.8,119,1770
0.2,0.3,621.75,15.7,3.8,119,1980
0.7,0.5,1316.78125,17.5,1.3,119,2160
0.3,0.7,599.75,2.3,16.7,128,960
0.7,1.0,524.5625,4.0,14.3,128,1020
0.7,1.1,1471.25,4.9,13.3,128,1080
1.6,1.7,793.625,6.3,10.4,128,1140
1.0,2.1,751.0,8.9,8.0,128,1230
0.7,0.5,927.53125,11.5,7.3,128,1320
0.1,0.4,501.03125,13.6,5.9,128,1770
0.4,0.6,1810.0,15.4,3.6,128,1980
0.4,0.4,425.5,17.6,1.6,128,2160
0.1,0.8,568.375,2.2,16.9,137,960
0.3,1.1,1026.75,3.9,14.7,137,1020
0.8,1.4,901.375,4.6,13.2,137,1080
1.1,1.9,1088.875,6.1,10.9,137,1140
0.6,1.5,1478.46875,9.5,8.4,137,1230
0.6,0.9,1354.28125,11.1,7.4,137,1320
0.1,0.3,1427.125,13.7,5.9,137,1770
0.2,0.9,1411.5,15.1,3.8,137,1980
0.5,0.8,1441.875,17.2,1.5,137,2160
0.4,0.7,745.125,2.3,16.6,146,960
0.4,1.2,682.5,3.8,14.6,146,1020
0.1,0.8,716.5,5.2,13.9,146,1080
1.1,1.3,820.875,6.7,10.9,146,1140
1.3,1.0,813.5,10.0,7.7,146,1230
0.8,0.7,796.78125,11.3,7.2,146,1320
0.1,0.2,1085.5,13.8,5.9,146,1770
0.2,0.7,982.75,16.3,2.8,146,1980
0.3,0.6,906.375,17.4,1.7,146,2160
0.1,0.5,791.75,2.5,16.9,155,960
0.6,1.5,2368.375,3.5,14.4,155,1020
0.4,1.8,757.75,4.2,13.6,155,1080
1.1,2.4,1107.25,5.6,10.9,155,1140
1.0,1.5,468.25,9.5,8.0,155,1230
0.1,1.1,727.15625,10.9,7.9,155,1320
0.0,0.2,1092.0,13.8,6.0,155,1770
0.1,0.7,482.25,15.3,3.9,155,1980
0.5,0.4,1777.0625,17.6,1.5,155,2160
0.2,0.5,513.0,2.5,16.8,164,960
0.1,1.0,635.25,4.0,14.9,164,1020
1.1,0.8,813.25,5.2,12.9,164,1080
1.5,1.6,984.5,6.4,10.5,164,1140
0.8,1.7,1814.625,9.3,8.2,164,1230
0.1,0.2,694.0,11.8,7.9,164,1320
0.0,0.0,523.375,14.0,6.0,164,1770
0.5,0.6,1562.5,15.4,3.5,164,1980
0.3,0.6,815.125,17.4,1.7,164,2160
