FN,FP,MSE,TN,TP,sr,t
0.0,3.0,37404.0,0.0,17.0,2,960
0.0,5.0,59890.5,0.0,15.0,2,1020
5.0,2.1,66276.0,3.9,9.0,2,1080
4.6,4.2,23877.0,3.8,7.4,2,1140
2.8,4.8,33048.0,6.2,6.2,2,1230
2.7,5.5,49374.0,6.5,5.3,2,1320
1.3,7.2,34951.5,6.8,4.7,2,1770
4.0,0.0,18189.0,16.0,0.0,2,1980
2.0,0.0,60592.5,18.0,0.0,2,2160
1.4,1.2,6300.0,1.8,15.6,11,960
1.9,1.9,25582.5,3.1,13.1,11,1020
2.2,2.2,8496.0,3.8,11.8,11,1080
2.1,3.6,3339.0,4.4,9.9,11,1140
1.5,1.6,9175.5,9.4,7.5,11,1230
1.1,2.0,4410.0,10.0,6.9,11,1320
1.1,1.2,8869.5,12.8,4.9,11,1770
1.6,2.3,18846.0,13.7,2.4,11,1980
1.1,0.9,5373.0,17.1,0.9,11,2160
1.9,1.0,1849.5,2.0,15.1,20,960
1.0,1.7,2569.5,3.3,14.0,20,1020
1.7,2.2,3465.0,3.8,12.3,20,1080
2.4,1.6,2142.0,6.4,9.6,20,1140
2.1,1.7,10440.0,9.3,6.9,20,1230
1.2,1.3,7893.0,10.7,6.8,20,1320
1.7,0.6,3172.5,13.4,4.3,20,1770
1.5,0.9,3447.0,15.1,2.5,20,1980
0.4,0.9,3789.0,17.1,1.6,20,2160
1.1,0.6,1710.0,2.4,15.9,29,960
1.4,1.4,1440.0,3.6,13.6,29,1020
1.5,1.2,1962.0,4.8,12.5,29,1080
1.4,2.1,3001.5,5.9,10.6,29,1140
1.2,0.6,3091.5,10.4,7.8,29,1230
1.3,0.8,4360.5,11.2,6.7,29,1320
0.4,0.8,1921.5,13.2,5.6,29,1770
0.8,1.3,1062.0,14.7,3.2,29,1980
1.0,1.0,5188.5,17.0,1.0,29,2160
1.4,0.6,2467.125,2.4,15.6,38,960
0.7,1.5,4104.0,3.5,14.3,38,1020
2.1,0.9,618.75,5.1,11.9,38,1080
2.1,1.4,3296.375,6.6,9.9,38,1140
1.9,1.0,1590.875,10.0,7.1,38,1230
0.8,0.9,1673.0,11.1,7.2,38,1320
0.1,0.2,2818.125,13.8,5.9,38,1770
0.6,1.5,2054.25,14.5,3.4,38,1980
1.2,1.0,2511.5,17.0,0.8,38,2160
0.4,1.2,1449.405,1.8,16.6,47,960
0.8,1.3,1498.5,3.7,14.2,47,1020
0.7,1.6,1785.875,4.4,13.3,47,1080
2.0,1.6,3146.75,6.4,10.0,47,1140
1.6,1.4,2365.65,9.6,7.4,47,1230
0.4,0.5,2818.125,11.5,7.6,47,1320
0.0,0.6,2270.875,13.4,6.0,47,1770
1.0,0.7,1140.75,15.3,3.0,47,1980
0.4,1.1,7448.34375,16.9,1.6,47,2160
0.3,1.2,951.93,1.8,16.7,56,960
0.8,1.0,1336.25,4.0,14.2,56,1020
1.3,1.5,2325.5,4.5,12.7,56,1080
1.3,2.0,2165.875,6.0,10.7,56,1140
0.9,1.5,2168.02625,9.5,8.1,56,1230
0.7,0.9,2998.62,11.1,7.3,56,1320
0.7,0.2,2505.65625,13.8,5.3,56,1770
0.9,0.7,2654.40625,15.3,3.1,56,1980
0.4,0.9,782.3125,17.1,1.6,56,2160
0.8,1.4,2108.41581632653,1.6,16.2,65,960
1.0,0.9,2610.125,4.1,14.0,65,1020
1.9,0.8,1381.326530612245,5.2,12.1,65,1080
1.2,1.6,762.73,6.4,10.8,65,1140
0.8,1.6,1228.125,9.4,8.2,65,1230
1.1,1.2,1741.15625,10.8,6.9,65,1320
0.2,0.9,2301.52375,13.1,5.8,65,1770
0.6,0.8,1945.78125,15.2,3.4,65,1980
0.5,1.1,2440.5542091836733,16.9,1.5,65,2160
0.4,1.4,1362.23,1.6,16.6,74,960
1.1,1.1,1664.325,3.9,13.9,74,1020
1.4,1.7,1936.84125,4.3,12.6,74,1080
1.9,1.7,1462.8068367346941,6.3,10.1,74,1140
1.0,1.1,1194.6875,9.9,8.0,74,1230
0.7,0.7,994.165,11.3,7.3,74,1320
0.1,0.6,1099.733418367347,13.4,5.9,74,1770
1.1,0.3,1278.1971900826445,15.7,2.9,74,1980
0.8,0.8,1470.9775,17.2,1.2,74,2160
0.5,1.2,2366.5625,1.8,16.5,83,960
0.7,1.0,1930.7448979591834,4.0,14.3,83,1020
0.9,1.2,2579.900138888889,4.8,13.1,83,1080
1.4,0.9,1612.018494897959,7.1,10.6,83,1140
1.6,1.4,1407.62375,9.6,7.4,83,1230
0.7,0.6,2347.6836734693875,11.4,7.3,83,1320
0.3,0.2,1641.5362499999999,13.8,5.7,83,1770
0.5,0.7,1139.0625,15.3,3.5,83,1980
0.4,0.6,3763.2262499999997,17.4,1.6,83,2160
0.4,1.4,1522.065,1.6,16.6,92,960
0.5,1.4,761.425,3.6,14.5,92,1020
1.1,1.1,626.4748657024794,4.9,12.9,92,1080
1.3,1.7,1263.2575510204083,6.3,10.7,92,1140
1.4,2.1,2640.0625,8.9,7.6,92,1230
0.5,0.5,1382.861570247934,11.5,7.5,92,1320
0.0,0.1,915.5474170918369,13.9,6.0,92,1770
0.7,0.4,3287.9802295918366,15.6,3.3,92,1980
0.4,0.3,1623.53125,17.7,1.6,92,2160
0.1,1.4,754.6902104591836,1.6,16.9,101,960
0.8,1.2,644.340277777778,3.8,14.2,101,1020
0.8,1.6,1239.8948469387756,4.4,13.2,101,1080
1.7,2.0,989.3284722222222,6.0,10.3,101,1140
0.9,1.3,638.2860232426303,9.7,8.1,101,1230
0.4,0.7,951.3524380165287,11.3,7.6,101,1320
0.2,0.4,1081.983888888889,13.6,5.8,101,1770
0.4,0.8,1312.7087167125803,15.2,3.6,101,1980
0.5,0.9,733.78125,17.1,1.5,101,2160
0.1,1.2,834.4697675736959,1.8,16.9,110,960
0.2,1.9,1197.2016821639895,3.1,14.8,110,1020
0.4,1.3,1946.0230268595042,4.7,13.6,110,1080
0.7,1.5,906.7572916666668,6.5,11.3,110,1140
0.8,1.3,1558.29931122449,9.7,8.2,110,1230
0.3,0.9,2111.6346875,11.1,7.7,110,1320
0.2,0.4,3082.81966553288,13.6,5.8,110,1770
0.7,1.0,2683.2291666666665,15.0,3.3,110,1980
0.3,0.4,1606.72125,17.6,1.7,110,2160
0.6,0.6,2895.33125,2.4,16.4,119,960
0.3,0.8,551.8560778061225,4.2,14.7,119,1020
1.1,1.5,1075.4402947845801,4.5,12.9,119,1080
1.4,1.8,2025.00125,6.2,10.6,119,1140
0.9,2.3,770.789070247934,8.7,8.1,119,1230
0.8,0.6,958.0617504591368,11.4,7.2,119,1320
0.1,0.1,1369.4766632231408,13.9,5.9,119,1770
0.7,0.9,1079.185,15.1,3.3,119,1980
0.4,0.8,934.90625,17.2,1.6,119,2160
0.2,0.9,1017.1825000000001,2.1,16.8,128,960
0.8,0.6,1376.205,4.4,14.2,128,1020
0.9,1.6,1306.5650872359963,4.4,13.1,128,1080
0.6,2.0,780.085,6.0,11.4,128,1140
1.2,1.8,2154.9376727619424,9.2,7.8,128,1230
0.3,0.4,636.3846900826446,11.6,7.7,128,1320
0.3,0.1,1331.0562933881802,13.9,5.7,128,1770
0.8,0.4,1464.6764540816325,15.6,3.2,128,1980
0.4,0.6,2188.09375,17.4,1.6,128,2160
0.4,0.9,1303.9479881656803,2.1,16.6,137,960
0.5,1.0,941.9948136279305,4.0,14.5,137,1020
0.9,1.6,877.9246449704142,4.4,13.1,137,1080
1.2,1.6,1261.2194896449705,6.4,10.8,137,1140
