FN,FP,MSE,TN,TP,sr,t
0.0,3.0,16434.0,0.0,17.0,2,960
0.0,5.0,24336.0,0.0,15.0,2,1020
4.2,4.2,43825.5,1.8,9.8,2,1080
1.2,7.2,31504.5,0.8,10.8,2,1140
0.9,9.9,28161.0,1.1,8.1,2,1230
1.6,9.6,26644.5,2.4,6.4,2,1320
5.4,1.4,26338.5,12.6,0.6,2,1770
4.0,0.0,27643.5,16.0,0.0,2,1980
2.0,0.0,22914.0,18.0,0.0,2,2160
0.0,3.0,28574.2825255102,0.0,17.0,11,960
1.6,3.6,32745.58163265306,1.4,13.4,11,1020
1.8,4.6,54702.269770408166,1.4,12.2,11,1080
2.3,3.9,33482.571428571435,4.1,9.7,11,1140
1.6,3.9,10005.52,7.1,7.4,11,1230
1.1,3.5,9996.955,8.5,6.9,11,1320
3.6,2.1,26035.625,11.9,2.4,11,1770
3.2,1.0,16362.0,15.0,0.8,11,1980
2.0,0.0,10931.75,18.0,0.0,11,2160
0.6,2.1,9530.8125,0.9,16.4,20,960
1.4,1.3,2240.355,3.7,13.6,20,1020
1.2,2.4,2563.0,3.6,12.8,20,1080
1.6,2.5,2911.34181122449,5.5,10.4,20,1140
2.2,1.7,2762.2575,9.3,6.8,20,1230
1.3,2.0,18163.170918367356,10.0,6.7,20,1320
1.1,1.5,3460.78125,12.5,4.9,20,1770
1.4,1.9,6988.160000000001,14.1,2.6,20,1980
2.0,0.0,10467.31887755102,18.0,0.0,20,2160
1.7,1.3,2042.8425,1.7,15.3,29,960
0.8,0.8,2058.4346938775516,4.2,14.2,29,1020
0.4,1.6,4683.229668367347,4.4,13.6,29,1080
1.7,1.8,1850.50125,6.2,10.3,29,1140
1.8,1.7,3511.96875,9.3,7.2,29,1230
1.4,0.6,4864.5752551020405,11.4,6.6,29,1320
1.9,1.3,22089.29375,12.7,4.1,29,1770
1.4,1.7,10830.127499999999,14.3,2.6,29,1980
1.2,1.2,3296.3232653061214,16.8,0.8,29,2160
0.9,1.4,2444.99625,1.6,16.1,38,960
0.6,1.0,1835.8525000000002,4.0,14.4,38,1020
0.5,1.5,12148.206530612246,4.5,13.5,38,1080
1.2,1.4,1537.9375,6.6,10.8,38,1140
2.0,1.2,1844.8118877551012,9.8,7.0,38,1230
0.9,1.2,3046.1370153061225,10.8,7.1,38,1320
0.0,0.8,1471.5505102040818,13.2,6.0,38,1770
1.3,0.7,6580.589923469388,15.3,2.7,38,1980
1.0,1.1,1829.5900000000001,16.9,1.0,38,2160
0.9,1.6,1703.2675,1.4,16.1,47,960
0.7,1.3,3017.6131632653064,3.7,14.3,47,1020
1.0,1.8,1893.90625,4.2,13.0,47,1080
1.7,1.2,2038.4830102040814,6.8,10.3,47,1140
0.6,1.3,870.016632653061,9.7,8.4,47,1230
1.0,0.2,1671.725841836735,11.8,7.0,47,1320
0.0,0.9,1906.2792091836727,13.1,6.0,47,1770
0.7,1.4,1660.733399234694,14.6,3.3,47,1980
0.4,1.4,794.93625,16.6,1.6,47,2160
0.7,1.1,1755.0151530612245,1.9,16.3,56,960
0.9,0.9,2056.09625,4.1,14.1,56,1020
0.8,1.5,1780.855,4.5,13.2,56,1080
1.6,1.1,2009.1212500000001,6.9,10.4,56,1140
1.0,1.7,2119.3875,9.3,8.0,56,1230
1.3,0.1,1668.74375,11.9,6.7,56,1320
0.0,0.6,1302.4694897959184,13.4,6.0,56,1770
1.0,1.4,1992.9346874999999,14.6,3.0,56,1980
