FN,FP,MSE,TN,TP,sr,t
0.0,3.0,20371.5,0.0,17.0,2,960
0.0,5.0,32386.5,0.0,15.0,2,1020
8.4,2.4,30645.0,3.6,5.6,2,1080
0.0,8.0,23499.0,0.0,12.0,2,1140
2.7,7.7,17923.5,3.3,6.3,2,1230
0.8,10.8,22036.5,1.2,7.2,2,1320
4.8,2.8,23971.5,11.2,1.2,2,1770
4.0,0.0,30631.5,16.0,0.0,2,1980
2.0,0.0,25177.5,18.0,0.0,2,2160
0.0,3.0,23371.103305785124,0.0,17.0,11,960
0.0,5.0,20178.0,0.0,15.0,11,1020
0.0,6.0,26133.9917355372,0.0,14.0,11,1080
0.0,8.0,29039.09504132231,0.0,12.0,11,1140
0.0,11.0,14214.793388429749,0.0,9.0,11,1230
1.6,9.6,31840.06611570248,2.4,6.4,11,1320
6.0,0.0,28395.557851239668,14.0,0.0,11,1770
4.0,0.0,22158.966942148763,16.0,0.0,11,1980
2.0,0.0,26145.743801652898,18.0,0.0,11,2160
0.0,3.0,5667.190082644628,0.0,17.0,20,960
0.8,3.3,24001.910927456378,1.7,14.2,20,1020
1.8,2.9,11245.5703125,3.1,12.2,20,1080
2.4,2.9,11033.27685950413,5.1,9.6,20,1140
2.0,2.4,8797.68,8.6,7.0,20,1230
0.6,3.5,19918.98,8.5,7.4,20,1320
3.0,1.9,9497.805325987143,12.1,3.0,20,1770
3.2,0.9,4674.948979591837,15.1,0.8,20,1980
2.0,0.0,11056.479338842975,18.0,0.0,20,2160
0.6,2.4,8298.795918367347,0.6,16.4,29,960
1.2,0.9,7686.604166666667,4.1,13.8,29,1020
1.8,1.2,11017.541666666666,4.8,12.2,29,1080
0.4,3.5,13092.572066326533,4.5,11.6,29,1140
1.7,2.2,13212.625,8.8,7.3,29,1230
1.5,1.1,9385.90298816568,10.9,6.5,29,1320
2.6,1.8,16742.944444444445,12.2,3.4,29,1770
2.7,1.1,11806.487603305784,14.9,1.3,29,1980
1.8,0.1,18060.021045918365,17.9,0.2,29,2160
0.4,1.8,7269.861111111112,1.2,16.6,38,960
1.2,1.2,26446.058673469386,3.8,13.8,38,1020
0.7,2.2,6613.5480688143025,3.8,13.3,38,1080
1.2,2.3,2531.1788966836734,5.7,10.8,38,1140
1.5,1.7,2419.2813888888886,9.3,7.5,38,1230
1.2,1.8,1984.8394952247424,10.2,6.8,38,1320
1.8,0.5,3035.2967247849556,13.5,4.2,38,1770
1.5,0.8,2917.011940192745,15.2,2.5,38,1980
1.4,0.8,3446.165921740597,17.2,0.6,38,2160
0.2,1.6,8263.580901782201,1.4,16.8,47,960
0.7,0.8,3708.869693877551,4.2,14.3,47,1020
0.4,2.0,6202.765625,4.0,13.6,47,1080
0.2,2.4,2177.0820861678003,5.6,11.8,47,1140
1.8,1.3,2500.9957061336927,9.7,7.2,47,1230
1.6,1.1,5183.75375,10.9,6.4,47,1320
0.4,0.7,2310.0629464285716,13.3,5.6,47,1770
1.6,0.3,2340.802571166208,15.7,2.4,47,1980
0.6,1.8,1754.3351698806243,16.2,1.4,47,2160
0.7,1.2,1310.5352060845005,1.8,16.3,56,960
0.6,1.4,1748.623766655422,3.6,14.4,56,1020
