FN,FP,MSE,TN,TP,sr,t
0.0,3.0,29326.5,0.0,17.0,2,960
0.0,5.0,38695.5,0.0,15.0,2,1020
5.5,1.3,35802.0,4.7,8.5,2,1080
6.6,3.4,59976.0,4.6,5.4,2,1140
3.7,4.3,12010.5,6.7,5.3,2,1230
2.7,5.8,59715.0,6.2,5.3,2,1320
2.7,5.9,75982.5,8.1,3.3,2,1770
4.0,0.0,51574.5,16.0,0.0,2,1980
2.0,0.0,46791.0,18.0,0.0,2,2160
1.9,1.8,4033.125,1.2,15.1,11,960
2.1,2.2,37558.125,2.8,12.9,11,1020
3.0,3.4,10260.0,2.6,11.0,11,1080
2.2,3.0,4612.5,5.0,9.8,11,1140
1.5,3.1,17425.125,7.9,7.5,11,1230
1.4,1.7,11668.5,10.3,6.6,11,1320
1.7,1.2,23356.125,12.8,4.3,11,1770
2.3,1.5,11180.25,14.5,1.7,11,1980
0.6,1.3,11036.25,16.7,1.4,11,2160
1.4,1.0,2066.75,2.0,15.6,20,960
0.6,0.6,2797.28125,4.4,14.4,20,1020
1.7,2.2,1262.75,3.8,12.3,20,1080
2.8,2.5,4367.8125,5.5,9.2,20,1140
1.5,1.6,8862.395,9.4,7.5,20,1230
0.6,0.8,2818.25,11.2,7.4,20,1320
0.4,0.9,2941.75,13.1,5.6,20,1770
1.3,0.6,3379.4199999999996,15.4,2.7,20,1980
1.1,0.8,4261.5,17.2,0.9,20,2160
0.5,1.6,4597.46875,1.4,16.5,29,960
0.9,0.7,3240.6875,4.3,14.1,29,1020
1.3,1.2,1682.6875,4.8,12.7,29,1080
0.8,1.6,736.5350000000001,6.4,11.2,29,1140
1.2,2.0,5468.125,9.0,7.8,29,1230
0.6,1.4,2369.3125,10.6,7.4,29,1320
0.4,0.6,2085.7400000000002,13.4,5.6,29,1770
1.4,1.4,2808.625,14.6,2.6,29,1980
0.9,1.0,1575.125,17.0,1.1,29,2160
0.9,1.5,2303.8737499999997,1.5,16.1,38,960
1.4,1.4,1131.6170521541949,3.6,13.6,38,1020
1.4,1.5,3361.6640625,4.5,12.6,38,1080
1.7,2.0,3667.3402777777783,6.0,10.3,38,1140
1.5,1.5,1758.4081122448981,9.5,7.5,38,1230
0.8,0.8,2076.3450000000003,11.2,7.2,38,1320
0.4,0.4,1982.7492252066113,13.6,5.6,38,1770
1.2,1.7,3126.5,14.3,2.8,38,1980
0.8,0.4,1291.34375,17.6,1.2,38,2160
0.8,1.5,1988.9088425310952,1.5,16.2,47,960
1.0,1.8,1869.6597193877556,3.2,14.0,47,1020
1.4,1.8,1921.9669834710744,4.2,12.6,47,1080
1.7,1.6,3984.1333210059174,6.4,10.3,47,1140
0.5,2.1,870.9604579889807,8.9,8.5,47,1230
0.7,0.9,2391.6310969387755,11.1,7.3,47,1320
0.2,0.7,1188.369923469388,13.3,5.8,47,1770
0.7,1.4,2696.8501020408166,14.6,3.3,47,1980
0.2,0.6,2193.03125,17.4,1.8,47,2160
0.2,2.3,1375.73,0.7,16.8,56,960
1.2,0.8,753.9644444444444,4.2,13.8,56,1020
1.4,1.0,1794.2538016528924,5.0,12.6,56,1080
1.1,2.4,2229.883723013999,5.6,10.9,56,1140
1.2,2.1,2471.01875,8.9,7.8,56,1230
1.1,0.4,1360.6621492346942,11.6,6.9,56,1320
