FN,FP,MSE,TN,TP,sr,t
0.0,3.0,31513.5,0.0,17.0,2,960
0.0,5.0,29128.5,0.0,15.0,2,1020
6.7,1.8,37669.5,4.2,7.3,2,1080
5.4,3.4,74187.0,4.6,6.6,2,1140
4.1,4.4,18922.5,6.6,4.9,2,1230
2.1,5.0,39771.0,7.0,5.9,2,1320
2.4,6.3,63045.0,7.7,3.6,2,1770
4.0,0.0,41949.0,16.0,0.0,2,1980
2.0,0.0,32040.0,18.0,0.0,2,2160
1.5,0.9,3820.5,2.1,15.5,11,960
1.8,1.8,2502.0,3.2,13.2,11,1020
2.7,2.2,4212.0,3.8,11.3,11,1080
1.0,4.1,26581.5,3.9,11.0,11,1140
1.8,1.4,4549.5,9.6,7.2,11,1230
1.2,1.3,3474.0,10.7,6.8,11,1320
0.8,1.2,4099.5,12.8,5.2,11,1770
1.6,2.0,1606.5,14.0,2.4,11,1980
1.2,1.4,42961.5,16.6,0.8,11,2160
0.9,1.2,18841.5,1.8,16.1,20,960
2.0,1.2,2236.5,3.8,13.0,20,1020
1.6,1.8,2623.5,4.2,12.4,20,1080
1.6,2.4,2520.0,5.6,10.4,20,1140
2.0,1.2,5539.5,9.8,7.0,20,1230
0.9,1.0,3006.0,11.0,7.1,20,1320
0.4,0.8,1035.0,13.2,5.6,20,1770
1.5,1.7,10170.0,14.3,2.5,20,1980
1.2,0.9,2466.0,17.1,0.8,20,2160
0.6,1.0,4465.125,2.0,16.4,29,960
1.5,1.4,1867.0,3.6,13.5,29,1020
0.5,1.5,4169.875,4.5,13.5,29,1080
1.5,1.8,1523.25,6.2,10.5,29,1140
1.9,0.8,1801.375,10.2,7.1,29,1230
1.2,0.9,2270.0,11.1,6.8,29,1320
0.5,1.0,3779.0,13.0,5.5,29,1770
0.8,1.8,3888.0,14.2,3.2,29,1980
0.7,0.8,2517.875,17.2,1.3,29,2160
0.5,1.2,4114.0625,1.8,16.5,38,960
1.6,1.0,1484.00375,4.0,13.4,38,1020
1.4,1.7,1526.535,4.3,12.6,38,1080
1.3,1.9,2062.125,6.1,10.7,38,1140
1.7,1.2,1837.2448979591838,9.8,7.3,38,1230
0.7,1.1,1700.60625,10.9,7.3,38,1320
