FN,FP,MSE,TN,TP,sr,t
0.0,2.0,5460044.755555555,0.0,16.0,2,3161
0.0,4.0,2782949.938888889,0.0,14.0,2,3268
6.8,2.0,1454944.7833333334,3.0,6.2,2,3451
3.8,2.8,7761804.85,4.2,7.2,2,4894
4.3,4.5,5505470.238888889,4.5,4.7,2,5186
3.1,3.9,2606775.2777777775,7.1,3.9,2,5295
1.6,6.9,2319517.3777777776,6.1,3.4,2,5361
4.0,0.0,2280308.5444444446,14.0,0.0,2,5499
2.0,0.0,2252672.327777778,16.0,0.0,2,14744
1.4,1.0,16664.311111111114,1.0,14.6,11,3161
0.8,2.3,574855.5666666667,1.7,13.2,11,3268
0.4,0.7,2131704.0722222226,5.3,11.6,11,3451
0.6,1.0,37437.538888888885,6.0,10.4,11,4894
1.0,1.3,31985.294444444444,7.7,8.0,11,5186
1.6,2.4,1563.3722222222223,8.6,5.4,11,5295
1.8,2.3,77445.07777777777,10.7,3.2,11,5361
1.0,1.3,35839.87222222223,12.7,3.0,11,5499
0.4,2.0,2176051.3388888887,14.0,1.6,11,14744
1.2,1.2,3630988.0166666666,0.8,14.8,20,3161
1.8,1.0,3095.4,3.0,12.2,20,3268
0.2,0.4,2377.85,5.6,11.8,20,3451
0.8,0.8,106962.11666666667,6.2,10.2,20,4894
0.4,0.5,2124.1833333333334,8.5,8.6,20,5186
1.2,0.9,2053.883333333333,10.1,5.8,20,5295
0.6,1.1,1849069.8222222223,11.9,4.4,20,5361
0.4,1.0,19112.044444444444,14.0,2.6,20,5499
0.3,0.5,1841.188888888889,15.5,1.7,20,14744
2.1,1.5,1469.9305555555554,0.5,13.9,29,3161
0.7,1.0,19308.529320987655,3.0,13.3,29,3268
0.1,0.6,1051.75,4.4,12.9,29,3451
0.2,0.8,2867.485416666667,6.2,10.8,29,4894
0.0,0.0,35945.94243827161,9.0,9.0,29,5186
0.3,1.0,968.8729938271608,10.0,6.7,29,5295
0.7,0.5,1191.4271604938265,12.5,4.3,29,5361
0.3,0.6,2695.543672839506,14.4,2.7,29,5499
0.2,0.6,2376.215277777778,15.4,1.8,29,14744
1.6,1.3,1838.0094135802465,0.7,14.4,38,3161
1.4,1.7,64331.64166666666,2.3,12.6,38,3268
0.5,0.2,3428.8206790123463,4.8,12.5,38,3451
0.3,0.6,4332.454976851851,6.4,10.7,38,4894
0.0,0.0,780.1581296296301,9.0,9.0,38,5186
0.0,0.1,1389.52,10.9,7.0,38,5295
0.7,0.9,3283888.6152777774,12.1,4.3,38,5361
0.2,0.6,3453.25,13.4,3.8,38,5499
0.3,0.4,843.2069444444445,15.6,1.7,38,14744
1.7,1.0,1069.255692729767,1.0,14.3,47,3161
1.3,1.3,2190.4473044847573,2.7,12.7,47,3268
0.3,0.2,1290.1359861111112,5.8,11.7,47,3451
0.4,0.3,1085.4379608213635,6.7,10.6,47,4894
0.0,0.2,1678.2925540123456,8.8,9.0,47,5186
0.3,0.2,1376.9397777777779,10.8,6.7,47,5295
0.0,0.4,1817.898765432099,12.6,5.0,47,5361
0.4,0.1,2525.9651470773506,13.9,3.6,47,5499
0.5,0.2,973.3211419753088,15.8,1.5,47,14744
1.9,1.0,2266.4084175799953,1.0,14.1,56,3161
1.6,1.6,2678.7005401234564,2.4,12.4,56,3268
0.3,0.3,1580.1005685941038,5.7,11.7,56,3451
0.6,0.2,1163.6702222222216,6.8,10.4,56,4894
0.0,0.1,1900.1795381944448,8.9,9.0,56,5186
0.1,0.2,1635.6831927437638,10.8,6.9,56,5295
0.2,0.1,635.6869922839502,12.9,4.8,56,5361
0.0,0.4,1465.6452978395032,14.6,3.0,56,5499
0.7,0.2,694.5721389597502,15.8,1.3,56,14744
0.9,1.5,1264.140220669093,0.5,15.1,65,3161
2.0,1.2,1436.179408093278,2.8,12.0,65,3268
0.2,0.6,693.0881751497564,4.4,12.8,65,3451
0.1,0.0,1229.5603703703716,7.0,10.9,65,4894
0.0,0.3,1105.6352321822249,8.7,9.0,65,5186
0.3,0.2,2206.8331061035533,10.8,6.7,65,5295
0.3,0.1,1793.2208333333322,12.9,4.7,65,5361
0.5,0.2,417.2025703105316,14.8,2.5,65,5499
1.0,0.3,1106.4311471193419,15.7,1.0,65,14744
0.9,1.4,1291.1062500000003,0.6,15.1,74,3161
0.8,1.5,1420.0429729465857,2.5,13.2,74,3268
1.1,0.3,1456.0530614733163,4.7,11.9,74,3451
0.2,0.3,1085.4323341836719,6.7,10.8,74,4894
0.0,0.1,2131.3083358528597,8.9,9.0,74,5186
0.2,0.3,2229.8891494708987,10.7,6.8,74,5295
0.1,0.0,1139.6041826656597,13.0,4.9,74,5361
0.6,0.0,2053.717837506302,14.0,3.4,74,5499
0.5,0.7,1172.0700524691392,15.3,1.5,74,14744
0.5,1.3,1937.950390432099,0.7,15.5,83,3161
1.1,1.4,2378.066363819603,2.6,12.9,83,3268
0.2,0.7,1887.8414019246018,5.3,11.8,83,3451
