FN,FP,MSE,TN,TP,sr,t
0.0,3.0,13500.0,0.0,17.0,2,960
0.0,5.0,91314.0,0.0,15.0,2,1020
6.9,2.5,27445.5,3.5,7.1,2,1080
4.9,3.2,33313.5,4.8,7.1,2,1140
4.1,5.2,63765.0,5.8,4.9,2,1230
2.2,4.8,14440.5,7.2,5.8,2,1320
2.1,5.6,82845.0,8.4,3.9,2,1770
4.0,0.0,50521.5,16.0,0.0,2,1980
2.0,0.0,27310.5,18.0,0.0,2,2160
2.1,1.9,6267.375,1.1,14.9,11,960
1.5,3.0,8163.0,2.0,13.5,11,1020
2.0,2.3,2254.5,3.7,12.0,11,1080
2.1,2.4,2234.25,5.6,9.9,11,1140
2.5,3.5,9976.5,7.5,6.5,11,1230
1.0,1.5,4788.0,10.5,7.0,11,1320
1.1,0.7,6555.375,13.3,4.9,11,1770
1.5,2.2,69051.375,13.8,2.5,11,1980
0.9,2.0,22774.5,16.0,1.1,11,2160
1.1,1.1,4330.0,1.9,15.9,20,960
0.7,1.5,2885.15625,3.5,14.3,20,1020
1.2,2.0,13748.63,4.0,12.8,20,1080
2.8,2.6,2547.5,5.4,9.2,20,1140
2.3,1.2,1911.875,9.8,6.7,20,1230
1.0,0.7,856.5,11.3,7.0,20,1320
0.5,0.7,1972.3049999999998,13.3,5.5,20,1770
1.4,0.8,3881.125,15.2,2.6,20,1980
1.0,1.3,4600.375,16.7,1.0,20,2160
1.0,1.1,3509.8987500000003,1.9,16.0,29,960
1.1,1.4,1507.2359693877554,3.6,13.9,29,1020
1.1,1.4,2895.0,4.6,12.9,29,1080
1.7,2.1,2480.355,5.9,10.3,29,1140
1.5,1.6,2412.493333333333,9.4,7.5,29,1230
1.4,0.7,4907.50875,11.3,6.6,29,1320
0.2,0.9,4077.75,13.1,5.8,29,1770
0.4,2.7,4920.3359375,13.3,3.6,29,1980
0.8,0.6,2527.5825,17.4,1.2,29,2160
1.7,1.1,1921.7653061224487,1.9,15.3,38,960
1.4,1.4,3356.69625,3.6,13.6,38,1020
0.8,1.2,1188.3049999999998,4.8,13.2,38,1080
1.3,1.5,1878.1337500000002,6.5,10.7,38,1140
0.6,1.9,1592.1552933673468,9.1,8.4,38,1230
0.4,1.4,1412.2927295918366,10.6,7.6,38,1320
0.7,0.9,2557.6244444444446,13.1,5.3,38,1770
0.7,1.5,2889.352536848073,14.5,3.3,38,1980
0.8,0.6,5017.308673469388,17.4,1.2,38,2160
1.5,0.8,1197.3425,2.2,15.5,47,960
0.6,1.6,1140.4190289256198,3.4,14.4,47,1020
1.1,1.8,3000.9340277777783,4.2,12.9,47,1080
1.2,2.3,1947.391875,5.7,10.8,47,1140
1.8,2.2,2055.6033673469387,8.8,7.2,47,1230
0.9,0.3,2200.46875,11.7,7.1,47,1320
0.4,0.5,2280.8041645408166,13.5,5.6,47,1770
0.8,0.8,971.7648639455781,15.2,3.2,47,1980
0.5,1.2,2351.268801775148,16.8,1.5,47,2160
1.1,1.6,2616.6255846251647,1.4,15.9,56,960
0.6,0.8,1349.9212499999999,4.2,14.4,56,1020
0.5,2.0,1589.6212946955638,4.0,13.5,56,1080
1.2,2.1,1632.237244897959,5.9,10.8,56,1140
1.2,1.4,1569.3047633136096,9.6,7.8,56,1230
0.6,0.4,2835.118212809917,11.6,7.4,56,1320
0.4,0.2,1347.0443236633496,13.8,5.6,56,1770
0.7,1.2,2303.0222718425607,14.8,3.3,56,1980
0.4,0.6,1308.6995040074853,17.4,1.6,56,2160
1.0,1.6,2821.5364540816327,1.4,16.0,65,960
0.5,0.9,3486.708742232188,4.1,14.5,65,1020
1.0,1.4,734.7348533163266,4.6,13.0,65,1080
1.0,2.8,1976.049297520661,5.2,11.0,65,1140
1.1,1.4,1024.8909649603645,9.6,7.9,65,1230
1.6,1.1,2289.6115674603175,10.9,6.4,65,1320
0.3,0.4,3287.5640957853734,13.6,5.7,65,1770
0.7,2.1,1494.0779147443293,13.9,3.3,65,1980
0.8,0.9,1379.6534042159765,17.1,1.2,65,2160
0.6,2.6,1209.664859669358,0.4,16.4,74,960
0.7,0.9,2356.0949785524326,4.1,14.3,74,1020
0.4,1.4,1208.5725,4.6,13.6,74,1080
1.1,1.8,3144.5705573781897,6.2,10.9,74,1140
1.6,1.6,2108.9940599173556,9.4,7.4,74,1230
0.8,0.4,2227.8334439908685,11.6,7.2,74,1320
0.3,0.7,967.7656065759636,13.3,5.7,74,1770
0.4,1.2,1556.3196493670998,14.8,3.6,74,1980
0.8,0.6,1940.9673235368525,17.4,1.2,74,2160
0.0,2.4,1287.4369814693368,0.6,17.0,83,960
0.8,1.1,1194.0062091266486,3.9,14.2,83,1020
0.5,0.9,1234.4464118457295,5.1,13.5,83,1080
0.8,3.0,1587.647971938775,5.0,11.2,83,1140
1.8,1.3,1880.3392857142858,9.7,7.2,83,1230
1.2,0.5,1219.905515644246,11.5,6.8,83,1320
0.1,0.4,1807.9599999999998,13.6,5.9,83,1770
0.2,0.6,1144.5967571277415,15.4,3.8,83,1980
0.9,0.6,1793.362729591837,17.4,1.1,83,2160
0.7,2.0,1827.710633495538,1.0,16.3,92,960
0.8,0.7,794.0181760204083,4.3,14.2,92,1020
0.5,1.5,869.9036734693876,4.5,13.5,92,1080
1.3,2.8,1028.9991043618506,5.2,10.7,92,1140
1.3,0.9,1436.4640841098837,10.1,7.7,92,1230
1.1,0.4,2160.9271180555556,11.6,6.9,92,1320
0.1,0.9,1006.8250859941754,13.1,5.9,92,1770
0.5,0.9,1376.6533665036263,15.1,3.5,92,1980
0.8,0.5,1554.4215625000002,17.5,1.2,92,2160
0.2,2.7,1727.3088568239796,0.3,16.8,101,960
1.0,0.9,1080.226964285714,4.1,14.0,101,1020
0.2,1.5,1813.1937130177516,4.5,13.8,101,1080
1.2,2.3,1946.5373441043084,5.7,10.8,101,1140
1.0,1.5,2619.9893026763652,9.5,8.0,101,1230
1.2,0.2,849.6595796745867,11.8,6.8,101,1320
0.1,0.5,1838.939693877551,13.5,5.9,101,1770
0.8,1.0,1203.1701083655664,15.0,3.2,101,1980
0.8,0.6,1169.1065306122448,17.4,1.2,101,2160
0.1,2.4,1252.5965392901583,0.6,16.9,110,960
0.4,0.7,1212.094785423927,4.3,14.6,110,1020
0.5,1.9,1768.8258955348945,4.1,13.5,110,1080
1.0,2.6,1227.2777225143395,5.4,11.0,110,1140
1.0,0.4,935.0392755777282,10.6,8.0,110,1230
0.9,0.0,1734.9572477354764,12.0,7.1,110,1320
0.0,0.6,1306.754543231042,13.4,6.0,110,1770
0.5,1.9,2034.3747491496597,14.1,3.5,110,1980
0.4,0.5,1458.7389771421035,17.5,1.6,110,2160
0.1,2.8,1468.9769925601097,0.2,16.9,119,960
1.0,0.7,938.4831180953785,4.3,14.0,119,1020
0.3,1.5,926.4791716907351,4.5,13.7,119,1080
0.9,2.3,811.3939318783067,5.7,11.1,119,1140
0.9,0.7,1181.978962597276,10.3,8.1,119,1230
1.1,0.1,1287.423851302918,11.9,6.9,119,1320
0.0,0.9,429.5380555555556,13.1,6.0,119,1770
0.4,1.1,1091.4507294884988,14.9,3.6,119,1980
0.5,0.5,2237.0281151080435,17.5,1.5,119,2160
0.1,2.5,1020.1162525497027,0.5,16.9,128,960
0.4,1.0,352.02148746875196,4.0,14.6,128,1020
0.4,1.4,1788.730613045386,4.6,13.6,128,1080
0.5,1.5,1243.4799478890423,6.5,11.5,128,1140
1.3,0.5,1277.1604038357732,10.5,7.7,128,1230
0.7,0.0,1410.5669206172054,12.0,7.3,128,1320
0.0,0.3,1211.0018273793453,13.7,6.0,128,1770
0.1,1.1,927.9595486111109,14.9,3.9,128,1980
0.4,0.9,1074.1562074829935,17.1,1.6,128,2160
0.0,3.0,1429.396781818182,0.0,17.0,137,960
1.2,0.5,1346.2120367868304,4.5,13.8,137,1020
0.7,1.1,1567.97182581025,4.9,13.3,137,1080
1.0,1.8,956.9205861138522,6.2,11.0,137,1140
1.1,0.9,1190.5251743082367,10.1,7.9,137,1230
1.2,0.6,1197.2124819214876,11.4,6.8,137,1320
0.0,0.9,1960.4445447023325,13.1,6.0,137,1770
0.3,1.0,1385.9608278005458,15.0,3.7,137,1980
0.4,0.8,1629.6517611750583,17.2,1.6,137,2160
0.4,2.7,958.3049828585903,0.3,16.6,146,960
0.9,0.7,1081.2698354703575,4.3,14.1,146,1020
0.6,1.1,1730.107080200257,4.9,13.4,146,1080
0.3,2.4,1046.6325265306125,5.6,11.7,146,1140
0.9,0.6,1051.9881292700588,10.4,8.1,146,1230
1.1,0.0,1352.9936835753988,12.0,6.9,146,1320
0.0,0.5,1113.8919544044838,13.5,6.0,146,1770
0.2,1.2,764.7682423768554,15.8,2.8,146,1980
0.4,0.8,590.3279637931504,17.2,1.6,146,2160
0.0,3.0,505.25635172587545,0.0,17.0,155,960
0.9,0.5,775.258378534651,4.5,14.1,155,1020
0.3,1.7,1167.5965888955611,4.3,13.7,155,1080
0.0,2.9,824.0314159064098,5.1,12.0,155,1140
1.5,0.4,1502.7598954050857,10.6,7.5,155,1230
2.1,0.0,1517.5790328303367,12.0,5.9,155,1320
0.0,0.5,794.6796519416273,13.5,6.0,155,1770
0.2,0.9,1197.823406524532,15.1,3.8,155,1980
0.5,0.3,1068.9285660173484,17.7,1.5,155,2160
0.0,3.0,827.1232638546742,0.0,17.0,164,960
0.6,1.0,657.2552359618043,4.0,14.4,164,1020
0.4,1.5,864.4599906844429,4.5,13.6,164,1080
0.2,2.9,1536.4612987632916,5.1,11.8,164,1140
1.1,0.6,1173.011906111717,10.4,7.9,164,1230
1.0,0.2,1287.326993297221,11.8,7.0,164,1320
0.0,1.2,1025.1946154475856,12.8,6.0,164,1770
0.6,0.8,891.384927941415,15.2,3.4,164,1980
0.0,0.6,815.4033968237193,17.4,2.0,164,2160
