FN,FP,MSE,TN,TP,sr,t
0.0,23.0,2312408.921961534,0.0,208.0,2,7395.054999999998
0.0,46.0,2032815.7065817707,0.0,185.0,2,8447.814285714283
74.8,34.0,1061955.3022225285,35.0,87.2,2,9560.767142857143
72.2,39.8,1066843.083173671,52.2,66.8,2,9896.94214285714
41.2,50.7,2138740.31163482,65.3,73.8,2,10259.974999999997
38.2,72.6,2827509.893235149,66.4,53.8,2,10607.560714285712
36.1,75.6,1569252.885162725,86.4,32.9,2,10970.621428571429
46.0,0.0,1060203.0045671016,185.0,0.0,2,11656.392857142857
23.0,0.0,1858137.8743511788,208.0,0.0,2,13508.696428571431
0.0,23.0,2883810.0092965583,0.0,208.0,117,7395.054999999998
16.1,30.4,602868.0088397835,15.6,168.9,117,8447.814285714283
40.7,14.0,2107419.0460939216,55.0,121.3,117,9560.767142857143
26.5,24.6,295834.651143161,67.4,112.5,117,9896.94214285714
26.8,23.2,831123.6276829711,92.8,88.2,117,10259.974999999997
34.0,21.9,798816.2557707118,117.1,58.0,117,10607.560714285712
26.5,16.7,245837.2205573883,145.3,42.5,117,10970.621428571429
15.5,10.5,1148826.7122820984,174.5,30.5,117,11656.392857142857
11.0,7.1,298525.45901358646,200.9,12.0,117,13508.696428571431
0.0,23.0,1122525.4053154206,0.0,208.0,232,7395.054999999998
10.9,36.7,1263840.7000287662,9.3,174.1,232,8447.814285714283
28.7,21.9,702908.5515233176,47.1,133.3,232,9560.767142857143
21.1,22.6,321837.0701936823,69.4,117.9,232,9896.94214285714
12.4,33.9,432159.4120860044,82.1,102.6,232,10259.974999999997
32.5,22.1,643506.6888380434,116.9,59.5,232,10607.560714285712
29.7,13.6,987916.8098369772,148.4,39.3,232,10970.621428571429
19.7,7.5,322155.1194461753,177.5,26.3,232,11656.392857142857
10.3,4.9,455697.9169542352,203.1,12.7,232,13508.696428571431
0.0,23.0,469760.4695478723,0.0,208.0,347,7395.054999999998
3.0,41.7,626315.9263413457,4.3,182.0,347,8447.814285714283
29.3,19.5,1947274.4178902947,49.5,132.7,347,9560.767142857143
20.6,20.8,374788.92830668716,71.2,118.4,347,9896.94214285714
11.9,36.0,391416.1330516156,80.0,103.1,347,10259.974999999997
30.5,25.0,311150.1010573723,114.0,61.5,347,10607.560714285712
28.3,14.1,429018.0367874877,147.9,40.7,347,10970.621428571429
17.9,5.7,303484.133820806,179.3,28.1,347,11656.392857142857
7.6,8.4,436303.9412296484,199.6,15.4,347,13508.696428571431
0.0,23.0,427982.6962602786,0.0,208.0,462,7395.054999999998
2.9,43.5,252749.88968202117,2.5,182.1,462,8447.814285714283
34.3,16.6,721399.3504504476,52.4,127.7,462,9560.767142857143
20.3,23.2,639103.7178432185,68.8,118.7,462,9896.94214285714
9.1,41.3,511639.3313995482,74.7,105.9,462,10259.974999999997
47.4,14.9,408172.4450206425,124.1,44.6,462,10607.560714285712
31.6,14.7,539207.3728621985,147.3,37.4,462,10970.621428571429
14.5,8.4,777826.8165066501,176.6,31.5,462,11656.392857142857
9.9,5.1,368211.1547308525,202.9,13.1,462,13508.696428571431
0.0,23.0,312749.32207309577,0.0,208.0,577,7395.054999999998
2.4,41.0,369986.3959882321,5.0,182.6,577,8447.814285714283
32.9,18.4,357894.1663526745,50.6,129.1,577,9560.767142857143
20.5,25.0,307484.4625561966,67.0,118.5,577,9896.94214285714
12.4,40.7,385194.54374378495,75.3,102.6,577,10259.974999999997
49.6,11.0,578290.6534424762,128.0,42.4,577,10607.560714285712
31.6,11.7,395284.8105922919,150.3,37.4,577,10970.621428571429
14.9,7.1,617819.8003778898,177.9,31.1,577,11656.392857142857
8.1,7.6,271471.61189945805,200.4,14.9,577,13508.696428571431
0.0,23.0,391147.75422766013,0.0,208.0,692,7395.054999999998
0.9,43.6,389400.57052835415,2.4,184.1,692,8447.814285714283
35.0,17.5,268195.82743751997,51.5,127.0,692,9560.767142857143
19.5,26.2,463519.7206327237,65.8,119.5,692,9896.94214285714
10.8,37.7,350716.84972554387,78.3,104.2,692,10259.974999999997
43.8,17.5,400815.0961119333,121.5,48.2,692,10607.560714285712
32.1,9.1,294897.9242247213,152.9,36.9,692,10970.621428571429
14.4,8.9,330064.392097218,176.1,31.6,692,11656.392857142857
11.3,4.3,328300.4644112291,203.7,11.7,692,13508.696428571431
0.0,23.0,267479.3443137234,0.0,208.0,807,7395.054999999998
0.0,46.0,326607.8188579432,0.0,185.0,807,8447.814285714283
35.0,18.1,294860.07732460543,50.9,127.0,807,9560.767142857143
19.5,25.8,1153644.414499513,66.2,119.5,807,9896.94214285714
8.1,41.9,321122.05729978817,74.1,106.9,807,10259.974999999997
47.7,11.1,343445.7169379153,127.9,44.3,807,10607.560714285712
35.2,6.0,415485.8012048517,156.0,33.8,807,10970.621428571429
14.9,7.0,394965.1555031802,178.0,31.1,807,11656.392857142857
9.9,6.4,281510.83807189524,201.6,13.1,807,13508.696428571431
0.0,23.0,334510.2239574146,0.0,208.0,922,7395.054999999998
1.1,43.5,346832.14238545735,2.5,183.9,922,8447.814285714283
