FN,FP,MSE,TN,TP,sr,t
0.0,23.0,1687226.605623095,0.0,208.0,2,7395.054999999998
0.0,46.0,1397152.4224398243,0.0,185.0,2,8447.814285714283
64.8,41.4,1662430.173214016,27.6,97.2,2,9560.767142857143
55.6,55.2,1444512.6946737492,36.8,83.4,2,9896.94214285714
57.5,58.0,1758981.811161248,58.0,57.5,2,10259.974999999997
55.2,55.6,1800093.2918520675,83.4,36.8,2,10607.560714285712
20.7,113.4,1089332.4072943402,48.6,48.3,2,10970.621428571429
46.0,0.0,860593.8919876863,185.0,0.0,2,11656.392857142857
23.0,0.0,1487987.2308747862,208.0,0.0,2,13508.696428571431
3.1,18.8,1042798.1850309207,4.2,204.9,117,7395.054999999998
14.6,20.7,1160493.8856646616,25.3,170.4,117,8447.814285714283
30.5,18.5,659169.5798379442,50.5,131.5,117,9560.767142857143
21.4,21.2,260782.9885007577,70.8,117.6,117,9896.94214285714
25.9,20.0,337142.967354289,96.0,89.1,117,10259.974999999997
20.6,16.8,354291.03035763797,122.2,71.4,117,10607.560714285712
21.4,17.9,907550.9161503643,144.1,47.6,117,10970.621428571429
14.5,9.1,1011547.4940552386,175.9,31.5,117,11656.392857142857
9.2,8.3,644413.8409576264,199.7,13.8,117,13508.696428571431
0.1,22.0,723293.747370012,1.0,207.9,232,7395.054999999998
16.8,20.9,406354.03859970416,25.1,168.2,232,8447.814285714283
28.7,15.6,293116.7919669074,53.4,133.3,232,9560.767142857143
26.7,17.6,303356.9322657769,74.4,112.3,232,9896.94214285714
27.9,16.0,229764.59276993433,100.0,87.1,232,10259.974999999997
15.7,16.9,1810279.9191342196,122.1,76.3,232,10607.560714285712
11.1,16.6,491433.94314814947,145.4,57.9,232,10970.621428571429
14.8,8.2,278906.109735599,176.8,31.2,232,11656.392857142857
7.2,7.6,572954.5946575978,200.4,15.8,232,13508.696428571431
0.5,22.4,313581.94014861697,0.6,207.5,347,7395.054999999998
11.6,22.0,431549.3112643735,24.0,173.4,347,8447.814285714283
35.1,12.2,360172.9714520454,56.8,126.9,347,9560.767142857143
23.4,18.5,337554.04279058176,73.5,115.6,347,9896.94214285714
25.6,16.5,378323.9289035335,99.5,89.4,347,10259.974999999997
18.5,14.5,255603.32291592416,124.5,73.5,347,10607.560714285712
17.2,16.1,464640.3605177288,145.9,51.8,347,10970.621428571429
14.1,7.1,533139.7653745746,177.9,31.9,347,11656.392857142857
7.7,5.4,262949.91515062744,202.6,15.3,347,13508.696428571431
1.3,21.0,198484.35648407208,2.0,206.7,462,7395.054999999998
17.1,20.0,1188879.0576951872,26.0,167.9,462,8447.814285714283
33.5,12.2,353768.6636502965,56.8,128.5,462,9560.767142857143
21.1,18.9,517933.48079916433,73.1,117.9,462,9896.94214285714
26.3,15.6,373628.88588379545,100.4,88.7,462,10259.974999999997
18.1,11.1,296236.32456960075,127.9,73.9,462,10607.560714285712
14.2,18.7,683976.2854961895,143.3,54.8,462,10970.621428571429
12.9,7.5,314806.02463376336,177.5,33.1,462,11656.392857142857
7.4,6.9,323984.87305202836,201.1,15.6,462,13508.696428571431
0.5,21.8,294181.88247610227,1.2,207.5,577,7395.054999999998
11.4,21.0,675095.7418401946,25.0,173.6,577,8447.814285714283
33.5,9.6,295118.8334818283,59.4,128.5,577,9560.767142857143
21.0,17.5,391302.50980750576,74.5,118.0,577,9896.94214285714
21.1,21.3,404906.6171586545,94.7,93.9,577,10259.974999999997
14.2,15.7,669421.9245606523,123.3,77.8,577,10607.560714285712
11.2,16.9,420039.56398094754,145.1,57.8,577,10970.621428571429
14.6,8.2,263600.01754262217,176.8,31.4,577,11656.392857142857
7.5,5.5,360664.9747955635,202.5,15.5,577,13508.696428571431
0.5,21.8,419989.26543568063,1.2,207.5,692,7395.054999999998
11.0,19.2,158906.88261694816,26.8,174.0,692,8447.814285714283
31.7,13.5,200302.96740413687,55.5,130.3,692,9560.767142857143
24.3,14.2,276088.3284373146,77.8,114.7,692,9896.94214285714
