FN,FP,MAE,MSE,TN,TP,sr,t
354.6,656.7,2.4773884944210987,151.77452030285465,36.3,5853.4,5,9.61
238.2,1310.5,2.166489132009853,136.54209565171715,69.5,5282.8,5,11.53
2671.7,819.6,2.275435878858137,146.49883826257062,1252.4,2157.3,5,14.25
1999.3,1202.1,2.3101875090566586,156.55013379510217,1563.9,2135.7,5,23.42
1396.5,1650.0,2.34208266917838,144.42241921931605,1802.0,2052.5,5,28.11
1257.7,1418.8,2.2411891030285465,135.98030531372265,2722.2,1502.3,5,32.81
1534.9,932.7,1.9773129256629474,119.12720797384438,3899.3,534.1,5,37.91
1123.3,838.3,2.251231343283582,124.77205688921894,4683.7,255.7,5,46.1
690.0,0.0,1.9467140994058831,122.3665786320823,6211.0,0.0,5,68.89
317.4,633.8,2.1569288508911746,137.23577499203014,59.2,5890.6,10,9.61
1128.2,1050.1,6.027038110418781,656.9770489928994,329.9,4392.8,10,11.53
1128.2,1397.4,1.8707995942617015,74.43024990436169,674.6,3700.8,10,14.25
1683.8,1490.1,2.8222331546152732,177.250419024779,1275.9,2451.2,10,23.42
1769.9,1369.3,2.2755541225909286,145.53147898710333,2082.7,1679.1,10,28.11
1402.8,1093.5,2.006397116359948,111.0747869652949,3047.5,1357.2,10,32.81
1042.3,929.0,2.42764135632517,153.93998218953774,3903.0,1026.7,10,37.91
700.6,1091.0,2.3527537313432836,145.2640017588031,4431.0,678.4,10,46.1
634.0,262.0,1.9567414867410524,110.66667415591944,5949.0,56.0,10,68.89
961.0,495.1,3.147795754238516,269.3753471754093,197.9,5247.0,15,9.61
997.4,1032.6,2.1085542674974644,120.09982149398638,347.4,4523.6,15,11.53
1200.8,1315.1,2.484211925807854,121.75811142044631,756.9,3628.2,15,14.25
1746.9,1225.5,2.0585453557455446,88.41182794341401,1540.5,2388.1,15,23.42
1836.8,810.2,2.235860310099985,111.83150244457325,2641.8,1612.2,15,28.11
1351.6,1245.2,1.9438120562237358,113.00806382698158,2895.8,1408.4,15,32.81
957.1,1165.6,2.729306042602521,158.17304356614983,3666.4,1111.9,15,37.91
860.4,590.2,2.1570663671931607,110.96263509636285,4931.8,518.6,15,46.1
674.4,193.5,1.9894494276191854,129.46053390631792,6017.5,15.6,15,68.89
700.4,469.2,1.816175047094624,71.3639521815679,223.8,5507.6,20,9.61
1033.0,895.8,1.981918127807564,117.88153813360381,484.2,4488.0,20,11.53
1190.0,1334.8,3.485664034197942,283.18992792095344,737.2,3639.0,20,14.25
1366.2,1461.5,2.1552438776988843,130.85827152514128,1304.5,2768.8,20,23.42
1591.6,1091.5,1.8706927256919286,81.79932973156063,2360.5,1857.4,20,28.11
1091.0,896.4,1.8683481379510216,108.02719258259671,3244.6,1669.0,20,32.81
932.6,1037.2,2.0071506303434283,98.1690508480655,3794.8,1136.4,20,37.91
647.3,888.4,2.529515070279669,155.72074245725258,4633.6,731.7,20,46.1
279.7,352.4,2.1594139979713085,102.06193806984496,5858.6,410.3,20,68.89
442.7,551.5,2.047297058397334,113.72819558687146,141.5,5765.3,25,9.61
845.4,987.0,1.9467622808288652,117.42238353318359,393.0,4675.6,25,11.53
1115.5,1338.0,2.5983813215476017,169.83229721018694,734.0,3713.5,25,14.25
1521.3,1383.3,2.990401173742936,201.5104119812346,1382.7,2613.7,25,23.42
1330.3,1154.1,1.9339923199536297,78.82079186132444,2297.9,2118.7,25,28.11
1290.7,1175.3,1.972989421822924,120.51068623677727,2965.7,1469.3,25,32.81
1006.1,752.0,2.2673045935371685,147.17639422982177,4080.0,1062.9,25,37.91
572.1,579.1,2.6879947109114624,153.72305192761917,4942.9,806.9,25,46.1
318.3,266.6,2.093111360672366,81.8114601474424,5944.4,371.7,25,68.89
590.3,538.2,2.0784071149108825,121.52965664939863,154.8,5617.7,30,9.61
697.5,1035.2,2.806242645993334,209.17319145884653,344.8,4823.5,30,11.53
968.0,1389.9,1.836572308361107,91.81443214352991,682.1,3861.0,30,14.25
1343.9,1400.7,1.7651246920736123,73.12836447652514,1365.3,2791.1,30,23.42
1207.6,1128.9,1.975321402695262,120.10067743298073,2323.1,2241.4,30,28.11
1037.7,1132.5,1.9690449934792056,101.861616402333,3008.5,1722.3,30,32.81
665.1,951.0,2.084962324300826,95.42408044268946,3881.0,1403.9,30,37.91
568.1,676.9,1.8920120272424286,89.4104434567454,4845.1,810.9,30,46.1
276.8,420.8,1.771514780466599,86.01060210005795,5790.2,413.2,30,68.89
459.7,532.0,1.790415084770323,83.19623387588756,161.0,5748.3,35,9.61
667.4,1006.5,1.7962922764816693,77.90936484350095,373.5,4853.6,35,11.53
1162.9,1238.0,1.8972009129111722,87.15547401065064,834.0,3666.1,35,14.25
1314.8,1507.2,1.904690189827561,84.38074912983626,1258.8,2820.2,35,23.42
1301.5,1037.0,1.988043399507318,101.10625014454426,2415.0,2147.5,35,28.11
929.6,1045.3,1.9545475293435732,109.98855277387335,3095.7,1830.4,35,32.81
897.3,857.2,1.934170844805101,108.64981804738443,3974.8,1171.7,35,37.91
697.2,398.2,1.7385665120996954,69.02939706238226,5123.8,681.8,35,46.1
364.7,243.7,2.053436241124475,134.45655653782063,5967.3,325.3,35,68.89
515.8,522.9,2.1802408346616433,124.787709423272,170.1,5692.2,40,9.61
1003.8,895.9,2.2299628314736992,136.5184794750761,484.1,4517.2,40,11.53
978.1,1393.0,1.798533038690045,78.62630665664398,679.0,3850.9,40,14.25
1385.8,1245.4,1.9470086219388496,96.0556099793508,1520.6,2749.2,40,23.42
1169.9,1186.4,2.040451166497609,101.43485304629763,2265.6,2279.1,40,28.11
1051.5,990.8,1.8494197942327202,87.71491024416753,3150.2,1708.5,40,32.81
661.0,871.9,1.8481157803216923,80.40780677582958,3960.1,1408.0,40,37.91
644.4,521.7,1.8267166352702506,89.46307671098393,5000.3,734.6,40,46.1
286.9,308.1,1.848944645703521,70.44324498188669,5902.9,403.1,40,68.89
632.6,465.3,1.7151860599913054,68.29060712288074,227.7,5575.4,45,9.61
741.3,913.8,2.1976756267207653,133.492942743443,466.2,4779.7,45,11.53
1043.8,1277.6,1.9113795826691782,100.77215565316621,794.4,3785.2,45,14.25
1246.0,1414.9,2.2748708882770607,135.11976696565716,1351.1,2889.0,45,23.42
1099.7,1237.5,1.8377790899869584,88.24486894978989,2214.5,2349.3,45,28.11
1107.3,916.9,1.7447764816693234,87.29198412367774,3224.1,1652.7,45,32.81
805.4,628.3,1.834946891754818,90.7506009168961,4203.7,1263.6,45,37.91
493.2,596.6,1.8365490508621938,87.31218122446022,4925.4,885.8,45,46.1
404.5,310.4,1.989855528184321,98.9459228024924,5900.6,285.5,45,68.89
499.5,477.4,1.7009971018692944,73.89991854151573,215.6,5708.5,50,9.61
