FN,FP,MAE,MSE,TN,TP,sr,t
0.0,754.0,0.5950297058397334,9.23244045146436,0.0,6147.0,5,3.0
0.0,1764.0,0.5947852968168865,9.837506705952437,0.0,5137.0,5,3.6666666666666665
0.0,2078.0,0.6055731053470511,10.559520906792896,0.0,4823.0,5,4.0
0.0,2767.0,0.5928232623291312,10.958846608382036,0.0,4134.0,5,6.666666666666668
1708.5,1742.0,0.5725402115635415,10.238878423416894,1742.0,1708.5,5,8.0
1359.0,2091.5,0.5828189151330724,10.279899853483391,2091.5,1359.0,5,9.0
1411.9,1465.2,0.6540868473168141,9.93989895184273,3418.8,605.1,5,10.666666666666666
1090.4,1107.6,0.5870839974882867,10.095512727624016,4430.4,272.6,5,12.666666666666664
689.0,0.0,0.6234961116746367,12.49780006118276,6212.0,0.0,5,19.0
0.0,754.0,0.5897212964304691,9.260203577581347,0.0,6147.0,10,3.0
0.0,1764.0,0.8277776167705164,11.501924938414724,0.0,5137.0,10,3.6666666666666665
0.0,2078.0,0.5707008646089938,10.762904635399057,0.0,4823.0,10,4.0
0.0,2767.0,0.5852147031831136,11.096947044711715,0.0,4134.0,10,6.666666666666668
341.7,3135.6,0.5787885813650195,10.779737493760967,348.4,3075.3,10,8.0
1087.2,2509.8,0.5899260976670048,9.823857798386708,1673.2,1630.8,10,9.0
1209.6,1954.0,0.6354214365067864,10.404531726480865,2931.0,806.4,10,10.666666666666666
1226.7,553.8,0.8274322561947542,11.954067542546166,4984.2,136.3,10,12.666666666666664
689.0,0.0,0.686123267159349,10.270863626849572,6212.0,0.0,10,19.0
0.0,754.0,0.5587708705662626,9.391845311379099,0.0,6147.0,15,3.0
0.0,1764.0,0.5884457969054404,11.359078616267817,0.0,5137.0,15,3.6666666666666665
0.0,2078.0,0.6684892688660258,9.984843491997044,0.0,4823.0,15,4.0
413.4,2490.3,0.6094594986233879,10.86633280200937,276.7,3720.6,15,6.666666666666668
341.7,3135.6,0.597057753304674,11.514917458732945,348.4,3075.3,15,8.0
1087.2,2509.8,0.6495029705839733,10.586109374021659,1673.2,1630.8,15,9.0
1210.2,1953.6,0.5666029077911413,10.03915110531485,2930.4,806.8,15,10.666666666666666
1090.4,1107.6,0.5777510505723809,9.227358289458856,4430.4,272.6,15,12.666666666666664
689.0,0.0,0.5743322223832296,10.20629206359429,6212.0,0.0,15,19.0
0.0,754.0,0.5700830797468966,9.419846254166064,0.0,6147.0,20,3.0
0.0,1764.0,0.6202830507655895,12.419023523160895,0.0,5137.0,20,3.6666666666666665
0.0,2078.0,0.6991228324397433,10.795753336875496,0.0,4823.0,20,4.0
486.4,2352.0,0.7869231512341207,11.313236745077202,415.0,3647.6,20,6.666666666666668
883.9,2452.7,0.5707254987199922,9.727360849474312,1031.3,2533.1,20,8.0
942.2,2310.4,0.6551436989808239,9.661143859988085,1872.6,1775.8,20,9.0
754.1,2431.1,0.6925406945853256,10.47105103930187,2453.9,1261.9,20,10.666666666666666
807.7,1692.5,0.5991991498816597,9.305514434300985,3845.5,555.3,20,12.666666666666664
689.0,0.0,0.5480176785973047,9.823279540807292,6212.0,0.0,20,19.0
0.0,754.0,0.6761848586294319,10.43543915760006,0.0,6147.0,25,3.0
0.0,1764.0,0.6763850649664299,10.65080876576105,0.0,5137.0,25,3.6666666666666665
0.0,2078.0,0.5895434453324613,11.092538892807156,0.0,4823.0,25,4.0
653.1,2212.4,0.6528221476634751,10.305777842037779,554.6,3480.9,25,6.666666666666668
1237.0,1908.3,0.5798425348983239,9.522827287510669,1575.7,2180.0,25,8.0
860.8,2020.0,0.6810655460561271,10.877591009354523,2163.0,1857.2,25,9.0
617.0,2481.2,0.7339295202213619,10.499826912441682,2403.8,1399.0,25,10.666666666666666
823.9,1702.9,0.7616158688756862,12.420538272320524,3835.1,539.1,25,12.666666666666664
689.0,0.0,0.5895866943599157,9.967918795093215,6212.0,0.0,25,19.0
0.0,754.0,0.7306469559277124,10.503276100642767,0.0,6147.0,30,3.0
0.0,1764.0,0.671350290864625,10.388371435192532,0.0,5137.0,30,3.6666666666666665
0.0,2078.0,0.5787330338598271,8.373629538392182,0.0,4823.0,30,4.0
1144.7,1803.3,0.7077923489349368,11.353123037724,963.7,2989.3,30,6.666666666666668
989.7,2122.9,0.5602272213155546,9.816234684375457,1361.1,2427.3,30,8.0
885.5,1873.9,0.6122631180666248,8.991677619135933,2309.1,1832.5,30,9.0
843.6,2162.5,0.6653405423788233,10.08890896602397,2722.5,1172.4,30,10.666666666666666
835.0,1407.2,0.8287782653997695,12.259741504073977,4130.8,528.0,30,12.666666666666664
689.0,0.0,0.7163174419166304,11.756212851599606,6212.0,0.0,30,19.0
0.0,754.0,0.5784842776409216,9.750123484519154,0.0,6147.0,35,3.0
0.0,1764.0,0.7135440897200253,10.948389458176113,0.0,5137.0,35,3.6666666666666665
