FN,FP,MAE,MSE,TN,TP,sr,t
1171.2,495.5,12.802253441530212,6693.639862435879,194.5,5039.8,5,67.03
951.1,943.6,22.54088537893059,11524.788881588176,438.4,4567.9,5,88.64
1319.6,1177.9,19.354360092740187,10646.916324464572,892.1,3511.4,5,133.15
1007.5,1267.9,36.0706361396899,21102.562716446897,1493.1,3132.5,5,150.72
841.3,1840.9,12.906301985219532,5948.061801246197,1614.1,2604.7,5,190.94
926.8,1316.8,21.33137893058977,10925.414992134474,2825.2,1832.2,5,240.02
1225.6,754.2,22.810488335023912,11329.564451992464,4084.8,836.4,5,417.38
855.7,1232.1,20.905928850891176,11198.644056735255,4288.9,524.3,5,485.21
690.0,0.0,25.61718084335604,15346.501509278367,6211.0,0.0,5,580.87
511.1,578.2,20.552925228227792,10460.882191269382,111.8,5699.9,10,67.03
756.7,802.0,13.715006230981015,5669.641035435443,580.0,4762.3,10,88.64
707.8,890.7,27.890677872772063,24261.211859142153,1179.3,4123.2,10,133.15
276.5,545.9,13.136483842921317,6087.194582824229,2215.1,3863.5,10,150.72
711.0,730.0,24.50600637588755,12014.35558454427,2725.0,2735.0,10,190.94
846.8,1074.7,13.081426315026807,5898.794458546587,3067.3,1912.2,10,240.02
906.6,1362.9,40.98177756846833,27492.386551365016,3476.1,1155.4,10,417.38
810.9,801.6,25.93887364150123,22150.607048507467,4719.4,569.1,10,485.21
455.9,714.9,15.511294594986234,8388.840281686713,5496.1,234.1,10,580.87
434.2,558.3,20.457854224025507,11507.481981536008,131.7,5776.8,15,67.03
704.4,769.1,12.742998550934647,5127.907155570207,612.9,4814.6,15,88.64
640.9,624.0,14.157006375887553,7449.86859540791,1446.0,4190.1,15,133.15
249.2,243.0,15.037265323866105,7700.1988715577445,2518.0,3890.8,15,150.72
438.2,683.6,16.022309520359368,12319.331867167075,2771.4,3007.8,15,190.94
999.1,616.6,14.354564990581077,6291.346695547022,3525.4,1759.9,15,240.02
881.7,939.2,14.004293870453557,6711.596441011447,3899.8,1180.3,15,417.38
888.3,777.3,12.347794812346038,5742.114799605854,4743.7,491.7,15,485.21
541.9,319.4,15.367277930734678,8075.196590266627,5891.6,148.1,15,580.87
378.3,550.3,13.651071728734966,7128.434099460947,139.7,5832.7,20,67.03
712.5,753.9,12.818182002608319,7144.224178646573,628.1,4806.5,20,88.64
606.9,649.8,13.553347920591218,7069.113568268367,1420.2,4224.1,20,133.15
179.1,247.9,13.891896246920737,7051.017975261557,2513.1,3960.9,20,150.72
688.5,406.0,14.372722359078395,8059.227864267498,3049.0,2757.5,20,190.94
871.6,711.2,13.345043327054048,7288.9075313403855,3430.8,1887.4,20,240.02
866.0,859.2,12.733113172004057,6261.587108268368,3979.8,1196.0,20,417.38
675.3,956.7,13.47874800753514,6082.108881115781,4564.3,704.7,20,485.21
478.1,545.4,14.851744964497897,8086.630343434286,5665.6,211.9,20,580.87
690.0,322.3,15.507118678452397,11816.737627584409,367.7,5521.0,25,67.03
669.0,783.9,13.79041762063469,6085.904881179539,598.1,4850.0,25,88.64
