FN,FP,MSE,TN,TP,sr,t
0.0,35.0,80901.47597459421,0.0,311.0,2,173.891
0.0,69.0,59889.989864970805,0.0,277.0,2,214.959
48.4,83.2,80036.47923379623,20.8,193.6,2,246.171
83.2,82.8,91783.62584146706,55.2,124.8,2,279.184
69.2,103.8,70944.55686286329,69.2,103.8,2,312.586
55.2,124.8,158441.908462811,83.2,82.8,2,350.175
20.8,193.6,335017.97988517315,48.4,83.2,2,404.142
69.0,0.0,90928.68810263931,277.0,0.0,2,515.107
35.0,0.0,74346.26363298684,311.0,0.0,2,1902.79
13.2,17.1,9884.127253863906,17.9,297.8,36,173.891
16.0,26.1,24426.915182826535,42.9,261.0,36,214.959
26.8,41.2,21098.29445823687,62.8,215.2,36,246.171
44.8,43.0,13001.3537125603,96.0,162.2,36,279.184
33.3,47.5,18520.79793051544,125.5,139.7,36,312.586
43.0,31.5,14733.528807243973,176.5,95.0,36,350.175
26.4,28.5,13800.60213766732,213.5,77.6,36,404.142
14.3,2.4,14828.482313136057,274.6,54.7,36,515.107
2.3,20.6,10882.238315492075,291.4,31.7,36,1902.79
8.9,14.5,7007.9095933960725,20.5,302.1,70,173.891
16.5,23.0,12537.297930221606,46.0,260.5,70,214.959
21.4,36.7,8384.80231886353,67.3,220.6,70,246.171
28.4,35.9,14096.475631615996,102.1,179.6,70,279.184
27.8,36.8,13751.717159988257,136.2,145.2,70,312.586
30.1,28.8,12175.35306613667,179.2,107.9,70,350.175
23.7,22.5,11617.503382712288,219.5,80.3,70,404.142
12.0,6.0,10371.248945907655,271.0,57.0,70,515.107
5.7,9.9,12289.227187296416,301.1,29.3,70,1902.79
8.5,13.2,14200.25069778891,21.8,302.5,104,173.891
19.7,21.1,6643.032497981277,47.9,257.3,104,214.959
24.0,26.2,7270.008085956622,77.8,218.0,104,246.171
28.2,27.9,8468.25491043588,110.1,179.8,104,279.184
34.2,28.3,9736.34667884129,144.7,138.8,104,312.586
29.1,23.5,5774.095380483114,184.5,108.9,104,350.175
19.5,17.2,10781.893846077106,224.8,84.5,104,404.142
10.6,7.0,11645.457126177826,270.0,58.4,104,515.107
7.4,8.0,7506.342272189055,303.0,27.6,104,1902.79
8.0,11.8,5237.041279799016,23.2,303.0,138,173.891
15.2,17.8,10852.621454392103,51.2,261.8,138,214.959
19.9,25.4,6316.2046658983445,78.6,222.1,138,246.171
28.8,27.4,8877.056335618188,110.6,179.2,138,279.184
22.0,27.9,6051.230748000375,145.1,151.0,138,312.586
22.9,20.9,4637.59950440564,187.1,115.1,138,350.175
16.0,10.1,6536.76336076173,231.9,88.0,138,404.142
8.7,6.3,4947.867273081368,270.7,60.3,138,515.107
3.3,7.8,7044.328402553036,303.2,31.7,138,1902.79
6.9,13.5,5012.095700082892,21.5,304.1,172,173.891
15.8,19.7,3771.937074437633,49.3,261.2,172,214.959
21.4,22.8,7863.107084219702,81.2,220.6,172,246.171
20.4,23.6,6472.231049847678,114.4,187.6,172,279.184
23.3,21.4,6216.975487565328,151.6,149.7,172,312.586
16.8,23.9,4614.503888153006,184.1,121.2,172,350.175
15.9,5.9,7920.36629323042,236.1,88.1,172,404.142
7.3,5.2,5700.3987761237895,271.8,61.7,172,515.107
5.2,7.4,2909.480840710913,303.6,29.8,172,1902.79
4.9,14.4,4022.107487521418,20.6,306.1,206,173.891
