FN,FP,MSE,TN,TP,sr,t
0.0,35.0,54443.0482809065,0.0,311.0,2,173.891
0.0,69.0,79563.43327817314,0.0,277.0,2,214.959
24.2,93.6,67321.16711752731,10.4,217.8,2,246.171
62.4,96.6,81446.42968125056,41.4,145.6,2,279.184
69.2,103.8,59464.32637795679,69.2,103.8,2,312.586
27.6,166.4,81366.8769487659,41.6,110.4,2,350.175
31.2,169.4,125230.3003048435,72.6,72.8,2,404.142
69.0,0.0,65911.81732692268,277.0,0.0,2,515.107
35.0,0.0,76637.8886208643,311.0,0.0,2,1902.79
12.8,16.9,9425.17454622755,18.1,298.2,36,173.891
21.7,23.4,15485.476977390004,45.6,255.3,36,214.959
25.4,36.6,10688.272480942918,67.4,216.6,36,246.171
29.6,35.2,16538.92810122253,103.8,177.4,36,279.184
43.3,40.5,14840.055270850473,132.5,129.7,36,312.586
31.3,37.4,10869.840416173103,170.6,106.7,36,350.175
27.6,14.5,8424.648667095318,227.5,76.4,36,404.142
12.9,7.6,11126.093283342654,269.4,56.1,36,515.107
11.2,12.0,21105.217730745935,300.0,22.8,36,1902.79
9.1,13.4,11688.46659216799,21.6,301.9,70,173.891
16.4,21.4,4224.399988077866,47.6,260.6,70,214.959
28.1,31.2,10935.22347353599,72.8,213.9,70,246.171
28.1,29.2,14659.989147523282,108.8,179.9,70,279.184
32.0,28.1,11570.672956188415,144.9,141.0,70,312.586
30.6,26.9,8332.103116872737,181.1,107.4,70,350.175
21.8,16.3,11396.578299686596,225.7,82.2,70,404.142
8.6,5.3,11324.449576959576,271.7,60.4,70,515.107
6.4,8.8,8860.657155623925,302.2,28.6,70,1902.79
7.4,14.3,8161.161603443875,20.7,303.6,104,173.891
15.0,17.3,8316.332818222198,51.7,262.0,104,214.959
19.9,26.1,11383.493486844494,77.9,222.1,104,246.171
24.9,28.7,9263.948647302892,109.3,183.1,104,279.184
25.4,24.7,4387.983231965734,148.3,147.6,104,312.586
19.9,21.8,11366.77032576309,186.2,118.1,104,350.175
20.0,10.0,6477.485545671204,232.0,84.0,104,404.142
8.1,5.2,5472.511568952152,271.8,60.9,104,515.107
4.4,6.7,6582.499947673934,304.3,30.6,104,1902.79
11.4,14.1,4213.022676166527,20.9,299.6,138,173.891
15.4,17.3,3631.6044557545197,51.7,261.6,138,214.959
19.8,26.7,3346.594569672543,77.3,222.2,138,246.171
22.2,23.2,5081.285584905677,114.8,185.8,138,279.184
22.4,24.6,2462.200089461958,148.4,150.6,138,312.586
20.7,15.9,4827.24993773069,192.1,117.3,138,350.175
16.3,12.3,4434.440027937468,229.7,87.7,138,404.142
6.7,8.7,5211.96159142183,268.3,62.3,138,515.107
4.8,5.7,5007.96318980786,305.3,30.2,138,1902.79
9.9,11.2,4201.759201080231,23.8,301.1,172,173.891
15.7,17.2,6851.5429444740785,51.8,261.3,172,214.959
18.9,20.1,10373.77360063156,83.9,223.1,172,246.171
23.0,19.4,2844.496033391394,118.6,185.0,172,279.184
25.4,23.4,2402.7917566201877,149.6,147.6,172,312.586
19.3,19.1,3425.86970352543,188.9,118.7,172,350.175
14.2,9.2,5205.554655861431,232.8,89.8,172,404.142
4.4,4.8,5022.486964515628,272.2,64.6,172,515.107
3.6,4.4,4947.9397390014865,306.6,31.4,172,1902.79
7.6,11.2,3725.0463797364273,23.8,303.4,206,173.891
17.5,12.7,2760.443696520288,56.3,259.5,206,214.959
20.6,19.9,2178.2268111568765,84.1,221.4,206,246.171
20.3,18.9,2155.7091539542134,120.1,186.7,206,279.184
20.8,18.3,1946.5132449278237,154.7,152.2,206,312.586
18.5,14.5,4853.807972381621,193.5,119.5,206,350.175
14.0,7.2,1902.9030333386993,234.8,90.0,206,404.142
6.3,6.4,2277.9044009836857,270.6,62.7,206,515.107
3.7,6.4,4453.51371731585,305.6,30.3,206,1902.79
