FN,FP,MAE,MSE,TN,TP,sr,t
1498.8,441.0,102.80020969136369,268590.9624563079,249.0,4712.2,5,466.56000000000006
1235.5,979.6,84.94233860365402,223367.08606785437,401.4,4284.5,5,552.8416666666667
1477.4,1335.1,137.34915921321803,400618.94813278376,734.9,3353.6,5,634.676923076923
1880.9,1329.5,198.2257198451889,1216139.8685739532,1430.5,2260.1,5,1058.9727272727273
1763.5,1190.8,84.52525405114703,228890.98249353498,2259.9,1686.8,5,1244.48
1481.5,1481.1,246.11724083068802,944923.5098657528,2659.9,1278.5,5,1423.639285714286
1239.0,1211.8,89.810587801285,226882.85261708644,3619.2,831.0,5,1656.5029411764706
913.2,397.3,98.15482225951442,199818.303236345,5123.7,466.8,5,2001.9504273504278
690.0,0.0,98.34441287102227,244397.75591316764,6211.0,0.0,5,2946.427222222222
879.6,551.2,129.50494801670283,368483.8009486544,138.8,5331.4,10,466.56000000000006
1586.9,923.6,131.02057188524583,386669.0518376479,457.4,3933.1,10,552.8416666666667
1370.1,1355.5,131.42247395505237,509397.68716917513,714.5,3460.9,10,634.676923076923
1468.8,1448.0,83.53350085157638,153505.95370229337,1312.0,2672.2,10,1058.9727272727273
1325.5,1374.7,80.12505417083167,141351.09634852913,2076.3,2124.5,10,1244.48
1179.2,1257.1,89.09592714344284,228889.7530674141,2883.9,1580.8,10,1423.639285714286
995.6,1106.3,91.92922679564921,252964.6911144331,3724.7,1074.4,10,1656.5029411764706
647.3,711.9,94.56699370488718,212962.18884128268,4809.1,732.7,10,2001.9504273504278
392.7,337.2,103.05049369516071,297079.37671449804,5873.8,297.3,10,2946.427222222222
811.3,531.3,80.04843103625814,160260.75717417683,158.7,5399.7,15,466.56000000000006
868.7,983.5,89.18493589811375,241503.2863120887,397.5,4651.3,15,552.8416666666667
1360.6,1216.9,154.80929856111885,477561.3508413049,853.1,3470.4,15,634.676923076923
1444.7,1263.5,163.59822327813103,955138.1237624999,1496.5,2696.3,15,1058.9727272727273
1623.6,1032.1,107.56015221908615,377657.8701329842,2418.6,1826.7,15,1244.48
1077.7,908.1,103.92182822787478,284361.8112830532,3232.9,1682.3,15,1423.639285714286
1017.5,702.8,76.33528326279212,141430.94768370697,4128.2,1052.5,15,1656.5029411764706
545.9,772.0,146.06715935047072,627547.9388736708,4749.0,834.1,15,2001.9504273504278
446.8,261.5,100.08269466034598,274161.7120177794,5949.5,243.2,15,2946.427222222222
612.8,561.1,80.82961331772871,132622.32163737348,128.9,5598.2,20,466.56000000000006
991.6,979.0,89.6346914408668,203699.40930148945,402.0,4528.4,20,552.8416666666667
1165.7,1312.3,92.2388686114146,265309.5376196009,757.7,3665.3,20,634.676923076923
1247.4,1543.2,75.9464170969255,125692.0253775275,1216.8,2893.6,20,1058.9727272727273
1359.2,1272.6,96.22710194499294,300161.50451689895,2178.4,2090.8,20,1244.48
1109.5,940.6,118.0332896452376,439526.4470035311,3200.4,1650.5,20,1423.639285714286
