FN,FP,MSE,TN,TP,sr,t
0.0,10.0,40.7716177022654,0.0,93.0,2,213.99666666666698
0.0,21.0,34.159264509169134,0.0,82.0,2,219.62666666666698
34.2,13.4,59.58253933117614,17.6,37.8,2,227.64
27.6,17.6,32.87654980582566,23.4,34.4,2,232.7
27.0,28.2,86.63559480043168,23.8,24.0,2,236.95
17.3,27.7,33.686580798274406,34.3,23.7,2,243.52333333333303
14.7,33.0,48.09629584681737,39.0,16.3,2,248.97
20.0,0.0,46.3428791262128,83.0,0.0,2,252.14
10.0,0.0,52.59217677454113,93.0,0.0,2,259.5
7.3,7.3,36.24818268608407,2.7,85.7,12,213.99666666666698
4.9,9.7,18.525584185544837,11.3,77.1,12,219.62666666666698
16.7,15.2,37.155544304207176,15.8,55.3,12,227.64
13.7,14.1,17.20516756202813,26.9,48.3,12,232.7
13.1,17.2,26.97771423948197,34.8,37.9,12,236.95
18.4,14.9,54.35866503775618,47.1,22.6,12,243.52333333333303
16.7,14.7,40.50391446601929,57.3,14.3,12,248.97
12.6,15.6,70.17786454153205,67.4,7.4,12,252.14
7.3,10.5,29.32538658036704,82.5,2.7,12,259.5
4.0,5.5,8.557933300970856,4.5,89.0,22,213.99666666666698
3.1,8.2,23.508978425027077,12.8,78.9,22,219.62666666666698
10.6,9.4,21.993127400215652,21.6,61.4,22,227.64
8.2,7.4,11.937068737863767,33.6,53.8,22,232.7
11.0,9.4,19.901352135922544,42.6,40.0,22,236.95
9.0,15.1,38.19520346278356,46.9,32.0,22,243.52333333333303
13.2,14.3,13.946707540452778,57.7,17.8,22,248.97
10.5,12.2,34.775136483279375,70.8,9.5,22,252.14
7.2,6.1,21.952595329018223,86.9,2.8,22,259.5
3.0,3.6,9.988393980582579,6.4,90.0,32,213.99666666666698
3.9,4.4,7.310728694714186,16.6,78.1,32,219.62666666666698
9.5,6.9,10.388992621359199,24.1,62.5,32,227.64
4.8,8.2,16.983094681769106,32.8,57.2,32,232.7
9.3,7.3,15.433091823085244,44.7,41.7,32,236.95
9.8,9.6,42.884486181229775,52.4,31.2,32,243.52333333333303
12.1,11.9,25.009295663430322,60.1,18.9,32,248.97
9.9,10.3,5.727405070118567,72.7,10.1,32,252.14
6.5,6.3,23.673164886731506,86.7,3.5,32,259.5
2.8,2.9,3.3067730312837336,7.1,90.2,42,213.99666666666698
4.1,2.7,11.50102941747578,18.3,77.9,42,219.62666666666698
6.5,7.2,6.478501844660246,23.8,65.5,42,227.64
5.9,6.3,16.684874714131716,34.7,56.1,42,232.7
4.3,5.9,9.248168381876882,46.1,46.7,42,236.95
7.3,7.2,12.176832686084063,54.8,33.7,42,243.52333333333303
9.0,9.5,9.769038781014045,62.5,22.0,42,248.97
8.3,10.3,10.721865782092465,72.7,11.7,42,252.14
5.7,4.3,6.942993085221232,88.7,4.3,42,259.5
3.2,2.5,6.324944563106749,7.5,89.8,52,213.99666666666698
2.1,2.8,9.285409638619102,18.2,79.9,52,219.62666666666698
4.1,4.5,13.62972067961142,26.5,67.9,52,227.64
6.8,3.0,5.627816820388285,38.0,55.2,52,232.7
6.8,6.3,7.992407810140319,45.7,44.2,52,236.95
7.1,6.2,6.282799083063647,55.8,33.9,52,243.52333333333303
9.9,9.3,5.5057843581444965,62.7,21.1,52,248.97
8.4,13.0,11.851296704422676,70.0,11.6,52,252.14
4.2,6.5,4.547810277777694,86.5,5.8,52,259.5
2.0,2.0,3.898197432578261,8.0,91.0,62,213.99666666666698
3.4,1.8,5.407320034759688,19.2,78.6,62,219.62666666666698
5.1,4.3,5.356011570178639,26.7,66.9,62,227.64
5.6,4.0,5.181283154141305,37.0,56.4,62,232.7
3.8,3.9,8.613983999460526,48.1,47.2,62,236.95
5.7,4.3,6.060111972611855,57.7,35.3,62,243.52333333333303
8.1,10.2,6.874684492988142,61.8,22.9,62,248.97
9.9,9.0,9.704781163418433,74.0,10.1,62,252.14
4.8,7.0,6.650210625674241,86.0,5.2,62,259.5
1.3,2.2,5.587823307937738,7.8,91.7,72,213.99666666666698
2.2,2.7,3.996064441747577,18.3,79.8,72,219.62666666666698
7.1,3.2,6.270299083812711,27.8,64.9,72,227.64
3.9,4.2,2.4651070802828885,36.8,58.1,72,232.7
4.9,5.2,6.6528509242027924,46.8,46.1,72,236.95
3.5,4.8,6.00424793060041,57.2,37.5,72,243.52333333333303
9.2,8.1,9.772950749168578,63.9,21.8,72,248.97
8.7,9.2,4.9319060059330955,73.8,11.3,72,252.14
6.5,3.9,5.831329416876516,89.1,3.5,72,259.5
1.5,2.5,5.119304518314785,7.5,91.5,82,213.99666666666698
1.1,2.0,5.4916338188451395,19.0,80.9,82,219.62666666666698
3.8,4.0,3.947529289299414,27.0,68.2,82,227.64
2.7,3.7,2.8004189117164127,37.3,59.3,82,232.7
3.0,5.6,4.153274540632848,46.4,48.0,82,236.95
6.5,4.3,11.31605579984728,57.7,34.5,82,243.52333333333303
8.9,7.7,13.592534300910808,64.3,22.1,82,248.97
8.0,10.5,7.825335311650443,72.5,12.0,82,252.14
4.9,4.6,5.379171230061185,88.4,5.1,82,259.5
2.3,2.3,5.004708795202457,7.7,90.7,92,213.99666666666698
2.0,1.3,7.5825017610570296,19.7,80.0,92,219.62666666666698
4.6,4.0,5.6605081733189175,27.0,67.4,92,227.64
3.8,2.1,6.427463793892919,38.9,58.2,92,232.7
4.4,3.9,3.8462518471812333,48.1,46.6,92,236.95
4.7,5.9,5.566715198501696,56.1,36.3,92,243.52333333333303
6.8,7.7,4.251508857949743,64.3,24.2,92,248.97
8.8,9.8,6.209723646673937,73.2,11.2,92,252.14
4.3,3.5,7.8527333437491595,89.5,5.7,92,259.5
2.4,1.8,20.22488852212348,8.2,90.6,102,213.99666666666698
1.0,1.8,4.324037146634948,19.2,81.0,102,219.62666666666698
3.3,4.2,6.920559331154874,26.8,68.7,102,227.64
2.8,4.2,5.634146747273045,36.8,59.2,102,232.7
4.7,1.7,4.013281345289471,50.3,46.3,102,236.95
4.6,5.8,3.642871857020835,56.2,36.4,102,243.52333333333303
8.2,6.3,5.500211453356975,65.7,22.8,102,248.97
8.6,9.3,5.435526027235381,73.7,11.4,102,252.14
3.8,3.9,6.686944227866498,89.1,6.2,102,259.5
2.5,1.2,8.087159441275256,8.8,90.5,112,213.99666666666698
2.2,2.7,5.386467275159605,18.3,79.8,112,219.62666666666698
5.2,3.1,3.559040840574916,27.9,66.8,112,227.64
2.7,3.6,9.914197386909953,37.4,59.3,112,232.7
3.6,3.0,4.453875766187227,49.0,47.4,112,236.95
4.5,6.1,5.243172877994551,55.9,36.5,112,243.52333333333303
6.3,8.3,6.624510423700994,63.7,24.7,112,248.97
7.1,8.4,4.549719394359126,74.6,12.9,112,252.14
3.9,3.4,5.581994602928003,89.6,6.1,112,259.5
1.8,1.9,2.676499340486475,8.1,91.2,122,213.99666666666698
1.4,1.2,3.86199693976387,19.8,80.6,122,219.62666666666698
2.7,4.4,5.985413267409891,26.6,69.3,122,227.64
2.5,4.3,3.2426018081880037,36.7,59.5,122,232.7
