FN,FP,MAE,MSE,TN,TP,sr,t
1510.8,396.8,22.849031154905088,10663.729448051006,293.2,4700.2,5,67.03
795.9,1021.0,20.560064918127807,11741.45930078829,361.0,4723.1,5,88.64
1989.8,967.7,21.95328488624837,13567.236944566006,1102.3,2841.2,5,133.15
487.3,1167.8,14.664267062744528,7447.144243215477,1593.2,3652.7,5,150.72
991.6,1537.5,20.80804825387625,11298.12538960006,1917.5,2454.4,5,190.94
880.9,1463.0,23.14384205187654,15339.307161817127,2679.0,1878.1,5,240.02
1516.3,1012.9,15.940866685987539,8633.479355770178,3826.1,545.7,5,417.38
878.9,1319.1,38.71401680915809,38539.17425033474,4201.9,501.1,5,485.21
690.0,0.0,18.014446746848282,9185.189819540647,6211.0,0.0,5,580.87
500.6,478.0,19.492117519200114,9400.863585890449,212.0,5710.4,10,67.03
833.8,804.8,14.019672366323721,5647.738962517026,577.2,4685.2,10,88.64
719.1,593.5,13.875453702361977,6448.088182182292,1476.5,4111.9,10,133.15
217.3,257.6,13.865274018258225,6519.131496429503,2503.4,3922.7,10,150.72
769.7,959.2,14.846641501231705,7553.751161299811,2495.8,2676.3,10,190.94
1017.5,758.7,13.107564410954932,6246.724876301986,3383.3,1741.5,10,240.02
1071.8,935.1,18.688178379944937,11158.295409095783,3903.9,990.2,10,417.38
805.8,854.7,23.614026662802495,12393.879952714098,4666.3,574.2,10,485.21
504.3,608.6,13.90326097667005,7090.99898475873,5602.4,185.7,10,580.87
639.8,461.2,12.722392841617154,4881.409359726127,228.8,5571.2,15,67.03
753.7,781.3,14.546499782640197,7937.198665528184,600.7,4765.3,15,88.64
622.6,581.0,13.171364295029704,5552.30896747283,1489.0,4208.4,15,133.15
185.9,288.3,15.706636284596433,8835.566282209826,2472.7,3954.1,15,150.72
344.0,559.1,20.157749094334157,17526.973184663453,2895.9,3102.0,15,190.94
804.7,917.6,12.748513983480654,7393.38410970439,3224.4,1954.3,15,240.02
830.2,870.5,13.504892624257351,6251.071764726851,3968.5,1231.8,15,417.38
695.5,1077.8,17.4747897406173,16358.08406871178,4443.2,684.5,15,485.21
533.4,389.9,16.853045283292282,9797.0845641273,5821.1,156.6,15,580.87
601.8,428.6,12.980347196058542,6535.979012064918,261.4,5609.2,20,67.03
640.7,776.7,13.0602004057383,6927.516877882916,605.3,4878.3,20,88.64
729.6,453.2,13.899912766265757,7439.5211162606865,1616.8,4101.4,20,133.15
204.5,306.4,13.340682364874656,6868.410781992464,2454.6,3935.5,20,150.72
632.4,443.9,16.318189972467756,7844.7650305245625,3011.1,2813.6,20,190.94
908.7,720.6,17.041612664831185,9816.830452286626,3421.4,1850.3,20,240.02
838.7,849.3,13.29372250398493,5959.1012736335315,3989.7,1223.3,20,417.38
926.6,800.7,13.603707433705258,6765.134644090712,4720.3,453.4,20,485.21
431.2,536.7,15.75242414142878,10504.02940918635,5674.3,258.8,20,580.87
582.7,433.2,14.568429358064048,7995.392513509638,256.8,5628.3,25,67.03
703.9,752.3,15.83254484857267,9071.434896222287,629.7,4815.1,25,88.64
642.3,624.2,17.09007462686567,24676.67476485002,1445.8,4188.7,25,133.15
205.2,131.0,14.340576148384292,7054.987034185625,2630.0,3934.8,25,150.72
529.5,393.7,12.700805390523112,6114.84752363643,3061.3,2916.5,25,190.94
753.8,711.6,12.794890160846254,5878.76347689755,3430.4,2005.2,25,240.02
837.4,879.2,13.446368932038833,5637.399197307636,3959.8,1224.6,25,417.38
769.6,923.2,13.904305752789451,6464.614247480075,4597.8,610.4,25,485.21
464.3,496.9,13.154367338066947,6772.139705800609,5714.1,225.7,25,580.87
483.0,498.1,14.861589914505146,7543.393694857266,191.9,5728.0,30,67.03
856.0,621.3,14.333033111143312,8836.5919720747,760.7,4663.0,30,88.64
521.9,641.5,12.574138965367338,5583.822783053181,1428.5,4309.1,30,133.15
190.4,265.5,12.288922257643819,5622.355998216563,2495.5,3949.6,30,150.72
401.8,440.6,13.738591508477032,6913.044767462687,3014.4,3044.2,30,190.94
717.3,717.9,13.836344587740905,7280.965253293725,3424.1,2041.7,30,240.02
935.1,839.1,13.27841943196638,6451.711100827779,3999.9,1126.9,30,417.38
680.5,694.8,11.762482973482104,5450.029313979134,4826.2,699.5,30,485.21
510.7,289.7,13.363422909723226,6926.5801355727435,5921.3,179.3,30,580.87
558.4,429.6,12.974542022895232,6560.443857642009,260.4,5652.6,35,67.03
776.3,688.8,14.46101441820026,8705.911474885886,693.2,4742.7,35,88.64
567.8,471.3,14.489619620344877,7633.301592556876,1598.7,4263.2,35,133.15
185.8,269.2,11.913820605709317,5539.58374042023,2491.8,3954.2,35,150.72
400.3,427.9,14.124232140269527,8012.099648424866,3027.1,3045.7,35,190.94
770.6,649.8,13.192597449644978,6192.115808958121,3492.2,1988.4,35,240.02
971.5,680.3,12.343611143312563,4332.107547431894,4158.7,1090.5,35,417.38
794.5,733.4,13.036094189247937,6518.289751080278,4787.6,585.5,35,485.21
484.2,530.0,13.82891240399942,7482.202201856616,5681.0,205.8,35,580.87
546.9,474.8,13.420078974061733,5232.291734379074,215.2,5664.1,40,67.03
809.7,626.5,11.927762860455008,4805.2116557908275,755.5,4709.3,40,88.64
520.0,594.4,13.431468193015505,6849.893518058979,1475.6,4311.0,40,133.15
169.3,292.2,14.515169540646284,7842.099824634111,2468.8,3970.7,40,150.72
496.0,392.0,12.95468258223446,7729.901167695623,3063.0,2950.0,40,190.94
748.8,641.0,11.634586436748299,5152.724975902043,3501.0,2010.2,40,240.02
930.7,720.4,11.67412288074192,5765.1642735907835,4118.6,1131.3,40,417.38
775.4,690.7,13.055657730763656,6832.264627187363,4830.3,604.6,40,485.21
449.6,346.4,13.746863063324156,5445.388782515578,5864.6,240.4,40,580.87
386.0,490.0,13.028014635560064,6903.3599782190995,200.0,5825.0,45,67.03
642.0,813.3,14.005416896102014,6914.485276704826,568.7,4877.0,45,88.64
509.2,471.5,14.70203593682075,7617.230647906101,1598.5,4321.8,45,133.15
200.4,167.8,12.752750108679901,5190.595493549848,2593.2,3939.6,45,150.72
488.8,376.5,15.863964932618462,11394.643347459063,3078.5,2957.2,45,190.94
691.4,740.9,10.719694899289959,3476.324424285249,3401.1,2067.6,45,240.02
904.9,718.2,14.285160628894364,8654.683120173526,4120.8,1157.1,45,417.38
742.9,785.5,15.293191349079844,7984.177043215839,4735.5,637.1,45,485.21
464.4,387.5,13.02885704970294,6371.324246651572,5823.5,225.6,45,580.87
419.2,462.4,14.299147369946382,7322.547773369076,227.6,5791.8,50,67.03
745.4,705.2,14.356650702796696,9888.057700138026,676.8,4773.6,50,88.64
616.7,515.3,12.846417258368353,5563.514511343646,1554.7,4214.3,50,133.15
188.4,159.4,16.99259991305608,23934.864743298065,2601.6,3951.6,50,150.72
238.6,476.4,13.624310534705113,8193.593079278366,2978.6,3207.4,50,190.94
819.6,682.9,15.20354115345602,10774.34890058506,3459.1,1939.4,50,240.02
800.5,687.3,13.847770250688304,8321.593966237864,4151.7,1261.5,50,417.38
733.0,651.1,11.75201572235908,4794.062079341762,4869.9,647.0,50,485.21
419.0,356.6,13.083474134183453,6362.305234796406,5854.4,271.0,50,580.87
537.4,438.8,12.996999492827126,5579.601650907478,251.2,5673.6,55,67.03
688.0,760.4,13.413830894073323,7787.8181230575265,621.6,4831.0,55,88.64
582.9,506.9,13.510755904941314,7722.36372082633,1563.1,4248.1,55,133.15
181.3,185.3,11.927790175336908,6623.024919979714,2575.7,3958.7,55,150.72
378.2,448.7,12.803669830459356,6010.159711950804,3006.3,3067.8,55,190.94
515.7,812.6,11.951214389218952,4273.943227765904,3329.4,2243.3,55,240.02
828.7,746.3,11.343085929575423,3345.9578830256482,4092.7,1233.3,55,417.38
834.7,582.5,12.61055658600203,6672.420576861325,4938.5,545.3,55,485.21
451.6,165.1,14.810889218953776,8334.86797825134,6045.9,238.4,55,580.87
