FN,FP,MAE,MSE,TN,TP,sr,t
0.0,690.0,0.3086435435767498,2.024258903454047,0.0,6211.0,5,150.54166666666666
0.0,1380.0,0.24712757495071774,2.0350268500532476,0.0,5521.0,5,152.04285714285714
2415.5,1035.0,0.29903091674364174,3.917194801310264,1035.0,2415.5,5,153.1529411764706
2070.5,1380.0,0.2985468382204522,3.582585168838886,1380.0,2070.5,5,154.06666666666666
2760.4,690.1,0.2581310134903316,2.380972646970941,2760.4,690.1,5,154.83124999999995
2484.0,414.1,0.25415882614356633,2.483488057402481,3726.9,276.0,5,155.56774193548392
2070.0,0.0,0.33429436895440523,1.8869358065992885,4831.0,0.0,5,156.32666666666668
1380.0,0.0,0.25724195088669,3.348865101475366,5521.0,0.0,5,157.02608695652177
690.0,0.0,0.2621558172044932,3.875162569818957,6211.0,0.0,5,157.98999999999995
0.0,690.0,0.24540791636252854,1.6756508997527586,0.0,6211.0,10,150.54166666666666
0.0,1380.0,0.24559731984681488,1.3169442679774765,0.0,5521.0,10,152.04285714285714
0.0,2070.0,0.25309534157553193,2.0098764252198915,0.0,4831.0,10,153.1529411764706
828.2,2208.0,0.24899068139374442,1.6749198436380834,552.0,3312.8,10,154.06666666666666
2415.0,1035.3,0.24873024269672941,2.0729241566835075,2415.7,1035.0,10,154.83124999999995
2760.0,0.0,0.2521943316816097,2.360984918440605,4141.0,0.0,10,155.56774193548392
2070.0,0.0,0.2530858521887177,3.114322960559278,4831.0,0.0,10,156.32666666666668
1380.0,0.0,0.25241741405296486,3.0795608853795207,5521.0,0.0,10,157.02608695652177
690.0,0.0,0.26415753629290356,2.0803037415029366,6211.0,0.0,10,157.98999999999995
621.1,621.0,1.0103076662869368,11.875407557121195,69.0,5589.9,15,150.54166666666666
0.0,1380.0,0.2857218167220973,3.194306771589208,0.0,5521.0,15,152.04285714285714
0.0,2070.0,0.25061976136015557,2.0348744966906804,0.0,4831.0,15,153.1529411764706
828.2,2208.0,0.252462413039775,1.9874570782477807,552.0,3312.8,15,154.06666666666666
2760.4,690.2,0.2842494907015235,3.8341452002237935,2760.4,690.0,15,154.83124999999995
2760.0,0.0,0.25982501137235914,1.696029838789109,4141.0,0.0,15,155.56774193548392
2070.0,0.0,0.25551523987613556,2.0141587394914535,4831.0,0.0,15,156.32666666666668
1380.0,0.0,0.2552771018048582,3.066650159771658,5521.0,0.0,15,157.02608695652177
690.0,0.0,0.24820241296218243,2.0369878097398817,6211.0,0.0,15,157.98999999999995
0.0,690.0,0.2531448175404579,2.7625585438951132,0.0,6211.0,20,150.54166666666666
239.4,1323.9,0.2563209531407903,2.0325731152307696,56.1,5281.6,20,152.04285714285714
420.1,1869.1,0.26812750514265943,2.1771629783225217,200.9,4410.9,20,153.1529411764706
1806.5,1412.5,0.2565316167878339,1.7596800311924956,1347.5,2334.5,20,154.06666666666666
1847.5,1478.8,0.2624351751431503,3.428642622372417,1972.2,1602.5,20,154.83124999999995
2424.7,445.6,0.2520618323230278,1.7118553374918837,3695.4,335.3,20,155.56774193548392
2070.0,0.0,0.2876137476706187,1.9720752294765505,4831.0,0.0,20,156.32666666666668
1380.0,0.0,0.25621917558609997,1.4732963999184219,5521.0,0.0,20,157.02608695652177
690.0,0.0,0.2714178814843982,3.1940722044246153,6211.0,0.0,20,157.98999999999995
0.0,690.0,0.2610533018313618,2.7862296812712706,0.0,6211.0,25,150.54166666666666
436.4,1226.0,0.25235050031446155,2.457914575256857,154.0,5084.6,25,152.04285714285714
1325.7,1463.4,0.27886396067665525,1.876168646455462,606.6,3505.3,25,153.1529411764706
1859.9,1184.5,0.24991626158048402,1.6688460611776552,1575.5,2281.1,25,154.06666666666666
1649.1,1502.7,0.31733693105410865,2.5379421357040686,1947.9,1801.3,25,154.83124999999995
1868.6,1100.5,0.26125369765192286,3.751944648796152,3040.5,891.4,25,155.56774193548392
2070.0,0.0,0.2917598869938068,2.677902873031004,4831.0,0.0,25,156.32666666666668
1380.0,0.0,0.24695181589301782,2.9698992737505745,5521.0,0.0,25,157.02608695652177
690.0,0.0,0.2834816536598974,2.2928885001483876,6211.0,0.0,25,157.98999999999995
0.0,690.0,0.2569506079062996,2.4231505903642403,0.0,6211.0,30,150.54166666666666
0.0,1380.0,0.2567576839292004,1.8033007199648878,0.0,5521.0,30,152.04285714285714
827.4,1586.1,0.24168737309449234,2.2641318954624614,483.9,4003.6,30,153.1529411764706
1628.7,1430.7,0.2630574632718084,1.8219217967084425,1329.3,2512.3,30,154.06666666666666
1431.1,1613.2,0.2841354463068112,3.9572064431746634,1837.8,2018.9,30,154.83124999999995
1661.5,1527.1,0.25022769655064153,2.3711288787471627,2613.9,1098.5,30,155.56774193548392
2070.0,0.0,0.24778475556878193,2.043374831471472,4831.0,0.0,30,156.32666666666668
1380.0,0.0,0.24217067009476206,1.724962026317428,5521.0,0.0,30,157.02608695652177
690.0,0.0,0.2617756650765811,2.7041064693146084,6211.0,0.0,30,157.98999999999995
0.0,690.0,0.2744680336938546,2.216741342616981,0.0,6211.0,35,150.54166666666666
486.4,1183.9,0.2724273171981199,1.9278467205473977,196.1,5034.6,35,152.04285714285714
1397.8,1154.0,0.24361649670004581,1.9777568637664724,916.0,3433.2,35,153.1529411764706
1345.3,1450.0,0.24240486950195073,1.9838067606555654,1310.0,2795.7,35,154.06666666666666
1613.2,1584.9,0.25383645577638797,1.7730553382386955,1865.9,1837.0,35,154.83124999999995
2002.4,951.9,0.26515712424257354,3.429701526896357,3189.1,757.6,35,155.56774193548392
1935.0,125.8,0.262882249638709,2.7900094640326225,4705.2,135.0,35,156.32666666666668
1291.1,211.9,0.24182184426899705,1.6160499297981545,5309.1,88.9,35,157.02608695652177
690.0,0.0,0.24708608755779848,1.3736097827395026,6211.0,0.0,35,157.98999999999995
0.0,690.0,0.2540426684785203,2.042051524200897,0.0,6211.0,40,150.54166666666666
675.6,938.5,0.2503894134251985,2.7063931767543217,441.5,4845.4,40,152.04285714285714
842.7,1472.7,0.2522190089081972,1.0234347773965857,597.3,3988.3,40,153.1529411764706
1250.9,1649.7,0.2690924453210509,1.507670212085356,1110.3,2890.1,40,154.06666666666666
1680.2,1410.8,0.2697684164095309,2.18144530633884,2040.2,1769.8,40,154.83124999999995
1846.2,1090.3,0.2557010638717815,2.0352367220336594,3050.7,913.8,40,155.56774193548392
1995.2,156.1,0.2430492429955438,1.6208005749920371,4674.9,74.8,40,156.32666666666668
1380.0,0.0,0.25528746383282674,1.7794867248413264,5521.0,0.0,40,157.02608695652177
690.0,0.0,0.32816157296719284,2.6386874706045833,6211.0,0.0,40,157.98999999999995
0.0,690.0,0.24670567158469708,1.6929579708387599,0.0,6211.0,45,150.54166666666666
380.0,1149.9,0.24875118100560503,1.7226506782630182,230.1,5141.0,45,152.04285714285714
1195.7,1229.2,0.2659631812865699,2.431278948054472,840.8,3635.3,45,153.1529411764706
1381.7,1386.7,0.25371736181200916,1.7380677266738758,1373.3,2759.3,45,154.06666666666666
1796.3,1263.0,0.28363163553496695,2.90921736471235,2187.5,1654.2,45,154.83124999999995
1870.0,871.5,0.2795932659747227,3.5745220531940127,3269.5,890.0,45,155.56774193548392
1859.2,329.0,0.25686095767751993,2.456875280578346,4502.0,210.8,45,156.32666666666668
1333.8,113.0,0.24852646435142972,1.990610037508974,5408.0,46.2,45,157.02608695652177
690.0,0.0,0.2672900419050051,3.193742902333211,6211.0,0.0,45,157.98999999999995
118.4,662.6,0.26096411659161295,2.088368879587912,27.4,6092.6,50,150.54166666666666
94.2,1319.2,0.25072466037489516,2.0245704195945597,60.8,5426.8,50,152.04285714285714
800.7,1393.1,0.24955125831183972,2.02355906494876,676.9,4030.3,50,153.1529411764706
1284.3,1279.9,0.42056762407039583,5.538311582915863,1480.1,2856.7,50,154.06666666666666
1840.3,1159.2,0.24991997875918717,2.676408343702768,2291.8,1609.7,50,154.83124999999995
1857.0,632.8,0.20983574418228068,1.0879612158117065,3508.2,903.0,50,155.56774193548392
1740.6,472.8,0.24775603839081423,2.6835590399140647,4358.2,329.4,50,156.32666666666668
1380.0,0.0,0.2637497991337464,2.487410732367588,5521.0,0.0,50,157.02608695652177
690.0,0.0,0.24969410959095825,2.663487474349787,6211.0,0.0,50,157.98999999999995
80.3,677.8,0.25812732352923595,2.061776288879782,12.2,6130.7,55,150.54166666666666
736.9,990.5,0.255947694947963,2.4916725798338475,389.5,4784.1,55,152.04285714285714
948.5,1372.1,0.25007108880670137,2.6577695535358297,697.9,3882.5,55,153.1529411764706
1311.5,1360.6,0.25170017409734646,2.634737524854878,1399.4,2829.5,55,154.06666666666666
1772.5,1054.8,0.22789171081290518,2.8216514242814688,2395.8,1677.9,55,154.83124999999995
1911.3,821.0,0.21447350422265998,2.082860101884209,3320.0,848.7,55,155.56774193548392
1382.8,480.9,0.23218950834056512,1.2172671845472596,4350.1,687.2,55,156.32666666666668
1223.2,260.6,0.29358521362266676,2.9873353372233615,5260.4,156.8,55,157.02608695652177
639.0,50.3,0.2545269027919249,2.361164624627268,6160.7,51.0,55,157.98999999999995
89.6,674.0,0.23904034374032088,1.9458860289813917,16.0,6121.4,60,150.54166666666666
677.8,913.8,0.2646660980681718,1.841007308907561,466.2,4843.2,60,152.04285714285714
1085.0,1242.3,0.21362664098196613,1.4210158292870356,827.7,3746.0,60,153.1529411764706
1393.1,1311.2,0.23420945044256308,2.8857664967330168,1448.8,2747.9,60,154.06666666666666
1709.4,1240.8,0.24630320223934468,2.6454992477250876,2210.2,1740.6,60,154.83124999999995
1732.7,697.2,0.2605603386534868,2.759537682557368,3443.8,1027.3,60,155.56774193548392
1741.6,347.2,0.25011348772606784,2.0544020570065107,4483.8,328.4,60,156.32666666666668
1103.1,133.7,0.2624365842753896,3.443740502060391,5387.3,276.9,60,157.02608695652177
690.0,0.0,0.2769962967746336,2.6196644219008993,6211.0,0.0,60,157.98999999999995
143.5,677.0,0.2503634125565456,2.360750090111819,13.0,6067.5,65,150.54166666666666
758.8,950.0,0.26850516182965317,3.481591593649051,430.0,4762.2,65,152.04285714285714
927.4,1245.8,0.2753836140395991,2.889179256186595,824.2,3903.6,65,153.1529411764706
1252.6,1356.8,0.24384479985123764,3.2677625438958158,1403.2,2888.4,65,154.06666666666666
1782.7,971.5,0.22654356958345892,2.4704808389823216,2479.0,1667.8,65,154.83124999999995
1716.2,705.9,0.23088807997018498,1.9158098205446918,3435.1,1043.8,65,155.56774193548392
1546.3,554.7,0.2160873948501981,1.7776833830840189,4276.3,523.7,65,156.32666666666668
1151.1,218.7,0.2216676594749491,2.4450909776965473,5302.3,228.9,65,157.02608695652177
690.0,0.0,0.244366717130931,1.6329206046166298,6211.0,0.0,65,157.98999999999995
166.0,640.8,0.40235309881933423,5.147407037847195,49.2,6045.0,70,150.54166666666666
613.9,916.7,0.21839381779108194,2.7716561006583804,463.3,4907.1,70,152.04285714285714
901.2,1241.5,0.2389934549794308,2.878285240656168,828.5,3929.8,70,153.1529411764706
1396.5,1317.8,0.23144407265389905,1.8806669562341782,1442.2,2744.5,70,154.06666666666666
1760.2,1070.2,0.4633967784714724,6.843103354695027,2380.8,1689.8,70,154.83124999999995
1589.7,1035.5,0.20921383570468857,2.1032187143221694,3105.5,1170.3,70,155.56774193548392
1453.7,602.2,0.25878278884043654,2.0712141485544446,4228.8,616.3,70,156.32666666666668
1081.6,189.9,0.2271662162922583,2.137094651531673,5331.1,298.4,70,157.02608695652177
638.8,53.1,0.36688495747274585,3.59506491354524,6157.9,51.2,70,157.98999999999995
299.5,591.2,0.22816174823713778,3.1617848440742846,98.8,5911.5,75,150.54166666666666
585.1,948.6,0.23371797601974625,1.5893402189891601,431.4,4935.9,75,152.04285714285714
805.2,1315.5,0.2633512840029052,2.4472814718727016,754.5,4025.8,75,153.1529411764706
1321.4,1284.1,0.2274214740032011,1.8687230997361202,1475.9,2819.6,75,154.06666666666666
1767.4,897.7,0.25040612632606984,2.0059980275185696,2552.7,1683.2,75,154.83124999999995
1633.5,776.3,0.24571753713552963,2.3261222422095114,3364.7,1126.5,75,155.56774193548392
1388.4,409.5,0.2126640670573247,1.3850087242042166,4421.5,681.6,75,156.32666666666668
895.3,233.2,0.24093744947150003,3.049766033929335,5287.8,484.7,75,157.02608695652177
637.8,48.7,0.22221068835589602,2.442664778528203,6162.3,52.2,75,157.98999999999995
170.8,612.5,0.24419038426937112,2.2550293977590465,77.5,6040.2,80,150.54166666666666
784.0,827.8,0.2265585453487982,4.12921409347644,552.2,4737.0,80,152.04285714285714
938.7,1299.2,0.3631992969230153,3.2764877413897806,770.8,3892.3,80,153.1529411764706
1353.8,1142.8,0.21407555007928533,1.4653846662396985,1617.2,2787.2,80,154.06666666666666
1490.7,1033.7,0.41974886562467456,4.614703650028306,2417.3,1959.3,80,154.83124999999995
1455.5,714.4,0.22734718949804783,2.7798552202652425,3426.6,1304.5,80,155.56774193548392
1305.1,369.8,0.21202945148749386,2.72045951405966,4461.2,764.9,80,156.32666666666668
747.5,284.9,0.22415122971032436,1.490593379074015,5236.1,632.5,80,157.02608695652177
638.2,51.4,0.24940028821045726,2.0562231678411154,6159.6,51.8,80,157.98999999999995
325.2,578.4,0.3660039296513401,3.9644795300484303,111.6,5885.8,85,150.54166666666666
638.1,912.3,0.2424041590540551,1.9499805620839052,467.7,4882.9,85,152.04285714285714
967.0,1191.9,0.25568174177203545,2.0207019083550293,878.1,3864.0,85,153.1529411764706
1164.0,1304.6,0.25999727458247346,2.7563627577851877,1455.4,2977.0,85,154.06666666666666
1569.0,902.6,0.24776469381745322,3.018015686367823,2548.2,1881.2,85,154.83124999999995
1556.1,846.4,0.23569503901062094,2.560760509504741,3294.6,1203.9,85,155.56774193548392
1554.5,320.2,0.21390714762217294,1.4162647268282504,4510.8,515.5,85,156.32666666666668
954.9,271.8,0.21876061468743396,1.7682687233651648,5249.2,425.1,85,157.02608695652177
690.0,0.0,0.21540247517927566,2.0845104694324434,6211.0,0.0,85,157.98999999999995
82.5,679.5,0.2485640005702534,2.0245888067745947,10.5,6128.5,90,150.54166666666666
816.2,844.0,0.25453011898006483,2.0392606578314108,536.0,4704.8,90,152.04285714285714
651.8,1254.5,0.2124973157123448,1.7541075987040387,815.5,4179.2,90,153.1529411764706
1492.5,977.2,0.2170269608730638,2.1380714991806182,1782.8,2648.5,90,154.06666666666666
1476.9,1040.4,0.23923891389236968,3.2472732617372935,2410.6,1973.1,90,154.83124999999995
1474.3,798.1,0.2194077809843677,2.073556554739213,3342.9,1285.7,90,155.56774193548392
1409.2,476.7,0.20492023551018024,0.6963965786503296,4354.3,660.8,90,156.32666666666668
794.8,305.3,0.2258565809067144,2.1498594996605833,5215.7,585.2,90,157.02608695652177
536.2,154.0,0.23426386099663662,1.6350409849493155,6057.0,153.8,90,157.98999999999995
121.9,615.1,0.24478206751363532,1.9965560065491434,74.9,6089.1,95,150.54166666666666
645.9,917.2,0.2544293916405564,2.3538032961930337,462.8,4875.1,95,152.04285714285714
937.2,1160.2,0.21510702368263948,1.719983233602898,909.8,3893.8,95,153.1529411764706
1492.4,1034.3,0.2574627077663111,2.9909041537312495,1725.7,2648.6,95,154.06666666666666
1806.3,790.4,0.24680787039182062,1.6838366651524193,2660.3,1644.0,95,154.83124999999995
1551.8,635.6,0.2289172197636506,2.2120775964243977,3505.4,1208.2,95,155.56774193548392
1352.5,527.9,0.28462633274851173,2.3465294773767207,4303.1,717.5,95,156.32666666666668
966.6,207.0,0.22583535114428188,1.8102671984856726,5314.0,413.4,95,157.02608695652177
589.4,109.4,0.20751482493456597,1.4360178267112123,6101.6,100.6,95,157.98999999999995
92.3,655.1,0.23033129727765264,1.8821079524117024,34.9,6118.7,100,150.54166666666666
622.5,841.5,0.21476131433509532,1.742499292880331,538.5,4898.5,100,152.04285714285714
837.4,1210.5,0.2171490022747669,2.099894724703783,859.5,3993.6,100,153.1529411764706
1305.4,1154.9,0.23476023114468422,1.89328082152552,1605.1,2835.6,100,154.06666666666666
1380.1,1108.5,0.21713470087785308,1.4697605848061783,2342.5,2069.9,100,154.83124999999995
1441.7,741.6,0.22097180949887027,2.7673664055153218,3399.4,1318.3,100,155.56774193548392
1309.4,402.7,0.26199354088492066,3.7926256871653115,4428.3,760.6,100,156.32666666666668
994.4,272.2,0.2020585132397191,1.3131397687020363,5248.8,385.6,100,157.02608695652177
690.0,0.0,0.40462665094653677,5.488059414865827,6211.0,0.0,100,157.98999999999995
221.2,597.1,0.22095190650084578,1.836161662159731,92.9,5989.8,105,150.54166666666666
570.1,892.4,0.21862702370004278,2.11335537370242,487.6,4950.9,105,152.04285714285714
755.3,1241.8,0.2161240361014373,2.7348890999376656,828.2,4075.7,105,153.1529411764706
1215.3,1298.5,0.21735510862130497,3.711650997408668,1461.5,2925.7,105,154.06666666666666
1491.5,841.0,0.21682106951979252,1.7522428968946702,2609.4,1959.1,105,154.83124999999995
1472.6,689.0,0.20456270053114514,1.3388654540959721,3452.0,1287.4,105,155.56774193548392
