FN,FP,MAE,MSE,TN,TP,sr,t
603.2,606.6,2.2401315751340385,148.93273580278222,86.4,5604.8,5,9.61
536.3,1219.5,2.1332925662947404,134.56119142443123,160.5,4984.7,5,11.53
2678.3,748.4,2.5916654108100277,170.64218266483118,1323.6,2150.7,5,14.25
2136.9,1103.6,2.0314726851180986,134.82909527169977,1662.4,1998.1,5,23.42
1941.4,1276.5,2.147385161570787,99.37222132879292,2175.5,1507.6,5,28.11
1255.7,2040.1,2.202997101869294,119.28721803216926,2100.9,1504.3,5,32.81
1895.3,538.3,2.166752209824663,144.8292295942617,4293.7,173.7,5,37.91
1215.1,317.4,2.24446558469787,138.03396056078827,5204.6,163.9,5,46.1
690.0,0.0,2.0205090566584554,115.38530653093753,6211.0,0.0,5,68.89
86.6,646.8,1.728480220257934,68.11340342341688,46.2,6121.4,10,9.61
1360.5,895.2,2.5292393855962905,147.58280156571513,484.8,4160.5,10,11.53
1448.6,1212.5,2.092660918707433,132.82243966454138,859.5,3380.4,10,14.25
1408.3,1599.6,2.178725184755833,142.61414164722504,1166.4,2726.7,10,23.42
1532.1,1631.3,2.3702150412983625,150.4059193370526,1820.7,1916.9,10,28.11
1662.5,1063.6,2.091402767714824,112.45880723554558,3077.4,1097.5,10,32.81
976.2,1449.0,2.391791914215331,146.45341500072453,3383.0,1092.8,10,37.91
881.0,505.1,2.2979544268946532,135.2877043207506,5016.9,498.0,10,46.1
661.5,207.9,2.50112230111578,156.975384767425,6003.1,28.5,10,68.89
648.9,576.3,2.417744095058687,168.6751675916534,116.7,5559.1,15,9.61
650.3,1126.3,1.9648022025793364,82.69295204535574,253.7,4870.7,15,11.53
1415.5,1231.3,2.6524193595131136,165.2111231401246,840.7,3413.5,15,14.25
1323.8,1601.3,2.268355165917983,145.216809179829,1164.7,2811.2,15,23.42
1487.0,1213.2,2.167156064338502,128.28919681278074,2238.8,1962.0,15,28.11
1231.8,1115.3,1.7990827416316475,71.90754585205042,3025.7,1528.2,15,32.81
961.6,915.5,2.018924938414723,84.58956248949427,3916.5,1107.4,15,37.91
794.0,401.8,2.151798435009419,92.51911777930736,5120.2,585.0,15,46.1
632.2,342.7,2.3064241414287787,127.78957981596871,5868.3,57.8,15,68.89
568.0,574.8,1.9792266338211852,78.91723522388058,118.2,5640.0,20,9.61
946.2,940.0,1.8650010143457472,77.23291806839589,440.0,4574.8,20,11.53
963.8,1421.5,1.97007745254311,87.57415056767135,650.5,3865.2,20,14.25
1478.6,1222.5,2.6472403274887695,167.3663272935082,1543.5,2656.4,20,23.42
1264.7,1615.1,2.4440857122156205,155.67506901789596,1836.9,2184.3,20,28.11
1118.5,1033.7,2.0238130705694832,105.93637268946529,3107.3,1641.5,20,32.81
1103.9,760.3,2.4185672366323723,150.14762844116794,4071.7,965.1,20,37.91
772.0,367.7,2.032674177655412,127.90597109223299,5154.3,607.0,20,46.1
385.0,502.5,2.1708556730908564,105.44863949789885,5708.5,305.0,20,68.89
647.3,460.0,2.182535284741342,119.05863326184613,233.0,5560.7,25,9.61
699.2,930.1,1.890676423706709,78.24307903564701,449.9,4821.8,25,11.53
1490.8,1209.9,2.46844652948848,136.39799220366615,862.1,3338.2,25,14.25
1365.7,1392.0,1.7596893928416173,67.4514049989132,1374.0,2769.3,25,23.42
1164.5,1328.4,2.194214099405883,132.1035059610926,2123.6,2284.5,25,28.11
1111.3,803.5,1.7852445297782933,77.910016979061,3337.5,1648.7,25,32.81
943.0,751.8,2.0351116504854367,98.65111216671498,4080.2,1126.0,25,37.91
493.3,739.7,1.9666417910447762,109.37744920011593,4782.3,885.7,25,46.1
461.3,535.4,2.0952898855238375,116.56860448377047,5675.6,228.7,25,68.89
406.9,602.8,2.1507971308506013,132.95252385378927,90.2,5801.1,30,9.61
862.1,908.2,1.8794912331546154,89.92572701927257,471.8,4658.9,30,11.53
924.2,1428.3,2.4161103463266196,154.34879100963627,643.7,3904.8,30,14.25
1279.6,1322.5,1.8017363425590496,73.1601444018983,1443.5,2855.4,30,23.42
1355.4,1152.9,2.1991052745978843,137.34941108643676,2299.1,2093.6,30,28.11
801.0,846.4,1.845842631502681,97.04214289160993,3294.6,1959.0,30,32.81
703.5,842.8,1.9112354731198375,98.17214637733665,3989.2,1365.5,30,37.91
590.0,549.0,1.982675916533836,121.42144062998113,4973.0,789.0,30,46.1
245.1,339.3,2.0216855528184325,108.69598770975222,5871.7,444.9,30,68.89
406.9,581.3,1.935290682509781,116.97076241052022,111.7,5801.1,35,9.61
627.3,989.9,1.9556441095493409,91.8299987893059,390.1,4893.7,35,11.53
1280.4,1244.9,1.90120098536444,105.21233403637154,827.1,3548.6,35,14.25
1355.1,1267.4,2.0872840892624254,106.93805051478046,1498.6,2779.9,35,23.42
1411.8,1017.5,1.9574147949572527,95.03659976996087,2434.5,2037.2,35,28.11
1246.4,760.6,1.6236005651354877,63.02516523148819,3380.4,1513.6,35,32.81
784.0,703.3,1.8505325315171715,97.36325471525866,4128.7,1285.0,35,37.91
515.8,568.2,1.8293727720620196,83.36555587052601,4953.8,863.2,35,46.1
396.1,276.0,1.8127482973482103,68.17877743008259,5935.0,293.9,35,68.89
463.8,527.5,1.7760710766555572,81.81422144580496,165.5,5744.2,40,9.61
718.4,1006.4,1.848857629329083,97.41132594153022,373.6,4802.6,40,11.53
1055.2,1278.5,2.03618685697725,123.93597792022895,793.5,3773.8,40,14.25
1477.5,1105.1,2.439926025213737,151.06621570533258,1660.9,2657.5,40,23.42
1115.7,1269.0,1.930503840023185,106.86023739313143,2183.0,2333.3,40,28.11
876.1,980.4,1.936143457469932,103.38538484857266,3160.6,1883.9,40,32.81
663.0,767.7,2.178781770757861,123.17972867990147,4064.3,1406.0,40,37.91
585.3,515.0,2.3361868569772497,155.59581511194028,5007.0,793.7,40,46.1
441.1,340.2,2.0590546297638026,105.22497978264019,5870.8,248.9,40,68.89
432.6,543.9,1.9169444283437183,99.95024605528184,149.1,5775.4,45,9.61
630.3,1024.7,1.6657882190986815,63.02816993298073,355.3,4890.7,45,11.53
1189.5,1241.4,2.6112858281408498,176.45951446275902,830.6,3639.5,45,14.25
1137.1,1474.1,1.8689639182727138,71.99763073974786,1291.9,2997.9,45,23.42
1200.5,1177.3,1.9139731198377041,88.9887997554702,2274.7,2248.5,45,28.11
818.7,957.6,1.743377481524417,72.15211802419938,3183.4,1941.3,45,32.81
771.6,662.2,1.833533473409651,86.80592148710332,4169.8,1297.4,45,37.91
636.7,415.9,1.6886854803651645,69.31494807600349,5106.1,742.3,45,46.1
294.6,398.1,1.8919563831328794,106.33070411534558,5812.9,395.4,45,68.89
364.0,496.3,1.588013621214317,60.95510645196349,196.7,5844.0,50,9.61
724.6,995.4,1.9681226633821183,110.34962651608461,384.6,4796.4,50,11.53
1284.4,1085.4,2.0371098391537457,112.38684991015793,986.6,3544.6,50,14.25
1318.9,1324.3,1.749191059266773,68.94997443595132,1441.7,2816.1,50,23.42
1292.8,978.8,1.849847485871613,77.1645221138241,2473.2,2156.2,50,28.11
882.4,754.5,1.7968659614548617,87.34688613389363,3386.5,1877.6,50,32.81
750.8,598.9,1.882598246630923,106.94905327307636,4233.1,1318.2,50,37.91
660.7,454.7,1.8607267787277206,102.93084776228082,5067.3,718.3,50,46.1
338.7,257.3,1.7310202869149396,74.12009099913055,5953.7,351.3,50,68.89
412.1,524.2,1.8771980872337342,95.24934486596145,168.8,5795.9,55,9.61
708.0,968.1,1.8192990870888281,103.55857760034776,411.9,4813.0,55,11.53
1019.9,1253.3,2.1737202579336325,132.23788398456747,818.7,3809.1,55,14.25
1484.2,1188.4,1.7812970583973335,90.34232489059556,1577.6,2650.8,55,23.42
1339.6,985.1,1.8984266048398784,96.2513274409506,2466.9,2109.4,55,28.11
1033.6,858.3,1.8433882770612953,72.96612833973337,3282.7,1726.4,55,32.81
712.4,787.8,1.8130172438776988,83.76890591653384,4044.2,1356.6,55,37.91
521.0,534.9,2.086626213592233,123.0652901880162,4987.1,858.0,55,46.1
340.2,290.7,1.9214173308216203,112.38445258150993,5920.3,349.8,55,68.89
273.2,557.2,1.5896159976814954,66.26804620996957,135.8,5934.8,60,9.61
798.0,929.4,1.8741288219098682,85.93267953992174,450.6,4723.0,60,11.53
1031.9,1307.2,1.9608367627880017,97.91003072199679,764.8,3797.1,60,14.25
1467.6,1202.9,2.0570743370526006,138.69184283147368,1563.1,2667.4,60,23.42
1103.4,1033.6,1.9541620779597157,110.23956209933344,2418.4,2345.6,60,28.11
1017.3,762.3,1.653466019417476,74.17213141501232,3378.7,1742.7,60,32.81
