FN,FP,MAE,MSE,TN,TP,sr,t
0.0,693.0,2.1898227793073466,127.20265499637735,0.0,6208.0,5,9.61
0.0,1380.0,2.1367652514128386,126.1543833632807,0.0,5521.0,5,11.53
0.0,2072.0,2.346179973916824,169.31648804521083,0.0,4829.0,5,14.25
0.0,2766.0,2.1247177220692657,138.84657561078103,0.0,4135.0,5,23.42
3449.0,0.0,2.375975655702072,175.5738107230836,3452.0,0.0,5,28.11
2760.0,0.0,2.164991885234024,132.5979908288654,4141.0,0.0,5,32.81
2069.0,0.0,2.0885126793218376,136.1239004637009,4832.0,0.0,5,37.91
1379.0,0.0,2.0978642225764377,138.94382100999857,5522.0,0.0,5,46.1
690.0,0.0,2.5840633241559194,127.8624238936386,6211.0,0.0,5,68.89
0.0,693.0,2.1097569917403276,127.72816751050573,0.0,6208.0,10,9.61
0.0,1380.0,2.097301840312998,130.95909827561223,0.0,5521.0,10,11.53
0.0,2072.0,2.125342776409216,129.76312115236922,0.0,4829.0,10,14.25
0.0,2766.0,2.055374583393711,126.04038503695116,0.0,4135.0,10,23.42
1379.6,2071.2,2.146627590204319,139.77926390523112,1380.8,2069.4,10,28.11
2760.0,0.0,2.1505034053035788,140.0600706187509,4141.0,0.0,10,32.81
2069.0,0.0,2.0614352267787277,122.84751920192726,4832.0,0.0,10,37.91
1379.0,0.0,2.385659107375743,182.2107907277931,5522.0,0.0,10,46.1
690.0,0.0,2.1016412838719027,129.58863755868714,6211.0,0.0,10,68.89
0.0,693.0,2.3666217939429073,168.40437443124188,0.0,6208.0,15,9.61
0.0,1380.0,2.082881031734531,133.38354330676714,0.0,5521.0,15,11.53
0.0,2072.0,2.0889056658455294,135.65818406028112,0.0,4829.0,15,14.25
0.0,2766.0,2.0852166352702506,125.77308528329229,0.0,4135.0,15,23.42
3449.0,0.0,2.1416688885668744,146.37417120272426,3452.0,0.0,15,28.11
2760.0,0.0,2.0818098826257065,123.87393692798143,4141.0,0.0,15,32.81
2069.0,0.0,2.0968461092595274,134.18962455151427,4832.0,0.0,15,37.91
1379.0,0.0,2.156535864367483,127.51828976380231,5522.0,0.0,15,46.1
690.0,0.0,2.1325496304883345,126.90671326909141,6211.0,0.0,15,68.89
0.0,693.0,2.3837574264599333,132.9976952528619,0.0,6208.0,20,9.61
0.0,1380.0,2.341330024634111,159.67435127481525,0.0,5521.0,20,11.53
199.1,1965.6,2.151030792638748,140.04534072054778,106.4,4629.9,20,14.25
1253.5,1798.7,2.3443496594696422,146.93848370815823,967.3,2881.5,20,23.42
1332.9,1655.6,2.1309749311693955,136.85715239095785,1796.4,2116.1,20,28.11
1714.0,1271.0,2.0969465294884797,120.52613550210117,2870.0,1046.0,20,32.81
1477.1,948.7,2.249297420663672,141.83358200876683,3883.3,591.9,20,37.91
1379.0,0.0,2.323705839733372,146.1338375192001,5522.0,0.0,20,46.1
690.0,0.0,2.2159808723373424,143.32369407911898,6211.0,0.0,20,68.89
0.0,693.0,2.255413563251703,161.8612708694392,0.0,6208.0,25,9.61
178.5,1265.3,2.124445152876395,118.79207759165338,114.7,5342.5,25,11.53
952.4,1513.6,2.291870453557455,138.68920105491958,558.4,3876.6,25,14.25
1413.5,1483.6,2.0648358208955226,130.76179770178237,1282.4,2721.5,25,23.42
1489.0,1629.1,2.1363577742356177,135.29451456165776,1822.9,1960.0,25,28.11
727.0,1768.5,2.2568474858716128,123.08959716961313,2372.5,2033.0,25,32.81
1748.9,455.8,2.155125778872627,137.09234498623385,4376.2,320.1,25,37.91
1379.0,0.0,2.0900357194609476,130.81132293109695,5522.0,0.0,25,46.1
690.0,0.0,1.9715504999275464,123.8527214751485,6211.0,0.0,25,68.89
0.0,693.0,2.258389943486451,142.69500132299666,0.0,6208.0,30,9.61
0.0,1380.0,2.1450601362121433,134.42196170410085,0.0,5521.0,30,11.53
755.0,1611.9,2.005808578466889,116.26768402405449,460.1,4074.0,30,14.25
1455.8,1471.1,1.9706149833357482,124.18505050065207,1294.9,2679.2,30,23.42
1142.5,1490.2,2.1053937110563687,133.20660240544848,1961.8,2306.5,30,28.11
1549.0,1636.8,2.24694529778293,145.13914243624114,2504.2,1211.0,30,32.81
1129.0,1098.1,2.195049558035067,131.57879364802204,3733.9,940.0,30,37.91
1379.0,0.0,1.9168258947978554,112.53898048579916,5522.0,0.0,30,46.1
690.0,0.0,2.3956794667439496,146.17004178379946,6211.0,0.0,30,68.89
0.0,693.0,2.021635560063759,121.74577980147805,0.0,6208.0,35,9.61
105.3,1343.4,2.178270830314447,132.98805894218228,36.6,5415.7,35,11.53
1391.6,1207.6,2.0733189392841616,128.88995822054775,864.4,3437.4,35,14.25
1475.6,1485.6,1.9970946964208085,124.12093770431821,1280.4,2659.4,35,23.42
1224.7,1512.0,2.21961831618606,144.12579844805097,1940.0,2224.3,35,28.11
