FN,FP,MAE,MSE,TN,TP,sr,t
1255.0,414.3,168.1444184995119,476574.38211997814,275.7,4956.0,5,466.56000000000006
891.2,1056.9,91.18426496466472,265363.4361095162,324.1,4628.8,5,552.8416666666667
1723.7,1206.9,95.59748592964253,286863.6001110667,863.1,3107.3,5,634.676923076923
1807.6,1502.5,112.65834379184139,275422.90146635036,1257.5,2333.4,5,1058.9727272727273
1623.0,1522.1,100.96463193090842,263443.8671923884,1928.7,1827.2,5,1244.48
1267.7,1290.9,96.96739070690533,240882.45495767627,2850.1,1492.3,5,1423.639285714286
1392.2,789.3,110.1843521710869,334746.51913035644,4041.7,677.8,5,1656.5029411764706
799.2,1340.1,101.47048813296945,258707.81948589478,4180.9,580.8,5,2001.9504273504278
690.0,0.0,110.35016543691236,331060.9314745284,6211.0,0.0,5,2946.427222222222
325.1,605.5,89.01239334087212,227294.66850471724,84.5,5885.9,10,466.56000000000006
1214.4,929.1,116.46344620993054,311687.3408524057,451.9,4305.6,10,552.8416666666667
1678.1,1137.6,103.31572576623867,282189.91979134415,932.4,3152.9,10,634.676923076923
1217.3,1661.7,95.52281194540204,234632.2625540548,1098.3,2923.7,10,1058.9727272727273
1424.5,1377.9,90.40697190578932,235921.89093868813,2073.1,2025.5,10,1244.48
1344.8,1109.2,135.26858949595612,524247.49210539635,3031.8,1415.2,10,1423.639285714286
886.3,1195.0,127.91931277996063,290651.6286565383,3636.0,1183.7,10,1656.5029411764706
513.0,727.1,73.35012512557795,140778.0558081978,4793.9,867.0,10,2001.9504273504278
375.8,427.6,96.09351547871888,298570.5404041045,5783.4,314.2,10,2946.427222222222
755.0,538.4,90.41184387628995,213947.68773363676,151.6,5456.0,15,466.56000000000006
898.5,972.2,166.4168436632414,572284.7933598328,408.8,4621.5,15,552.8416666666667
1453.5,1207.8,102.33321461855658,277037.669144553,862.2,3377.5,15,634.676923076923
1649.8,1205.7,101.09948096632228,296240.0805912301,1554.3,2491.2,15,1058.9727272727273
1432.2,1438.2,149.7358096320303,566923.4425992008,2012.1,2018.5,15,1244.48
1121.7,1187.2,79.24223901564291,144872.07474030607,2953.8,1638.3,15,1423.639285714286
1025.5,700.6,80.64362792068623,191079.87504722713,4130.4,1044.5,15,1656.5029411764706
648.5,777.0,112.57143391725711,343371.45397750766,4744.0,731.5,15,2001.9504273504278
420.7,428.2,117.16473280682183,365473.034963177,5782.8,269.3,15,2946.427222222222
802.3,526.4,90.04267713504063,238320.5427523122,163.6,5408.7,20,466.56000000000006
878.6,901.2,88.98439520971986,208289.6925318733,479.8,4641.4,20,552.8416666666667
1249.5,1247.4,89.69940894032936,210192.59343156818,822.6,3581.5,20,634.676923076923
1462.6,1339.0,88.71783365886883,225281.04134064255,1421.0,2678.4,20,1058.9727272727273
1407.7,1331.6,86.97306829550787,225498.1881833442,2119.4,2042.3,20,1244.48
980.8,1210.1,154.91954565737333,778047.6034117772,2930.9,1779.2,20,1423.639285714286
598.9,968.2,75.43031147271205,139103.9442875599,3862.8,1471.1,20,1656.5029411764706
623.9,767.3,89.46561994549684,212484.31157876216,4753.7,756.1,20,2001.9504273504278
376.5,548.6,84.19534979065563,156212.51292028572,5662.4,313.5,20,2946.427222222222
763.5,517.2,88.45522705328574,229503.8046971987,172.8,5447.5,25,466.56000000000006
1028.2,866.2,78.16805740752548,125033.38792706732,514.8,4491.8,25,552.8416666666667
1374.4,1186.9,84.97702387786123,174902.16663797532,883.1,3456.6,25,634.676923076923
1382.6,1332.7,84.43355513432125,217196.05929752198,1427.3,2758.4,25,1058.9727272727273
1150.8,1247.0,86.00682004892926,199252.30412031908,2203.4,2299.8,25,1244.48
1146.4,1101.5,77.80579561243994,146619.69500941105,3039.5,1613.6,25,1423.639285714286
869.3,687.1,94.91313254872105,211157.46295933303,4143.9,1200.7,25,1656.5029411764706
607.5,670.7,79.52758208673472,145039.88800214903,4850.3,772.5,25,2001.9504273504278
298.5,408.1,101.47232997603683,297157.9304691406,5802.9,391.5,25,2946.427222222222
556.7,525.4,85.03053176967332,158701.1219518151,164.6,5654.3,30,466.56000000000006
910.0,907.4,77.2350209721121,143377.94654362526,473.6,4610.0,30,552.8416666666667
1238.9,1237.3,79.8353004227636,160450.31258662505,832.7,3592.1,30,634.676923076923
1529.4,1386.5,103.5058037907512,301398.38340231724,1373.5,2611.6,30,1058.9727272727273
1317.7,1237.5,86.3610046169776,167227.2670496411,2213.5,2132.3,30,1244.48
932.9,1066.1,80.72981181835856,193921.61515733812,3074.9,1827.1,30,1423.639285714286
747.3,809.4,102.6440645675772,423240.39199407573,4021.6,1322.7,30,1656.5029411764706
470.3,556.5,90.21978491066226,244162.49122110903,4964.5,909.7,30,2001.9504273504278
375.5,262.0,84.48648794597553,160607.09055227073,5949.0,314.5,30,2946.427222222222
499.5,566.9,84.56125572821276,185671.37618960335,123.1,5711.5,35,466.56000000000006
1017.0,936.5,78.22608929732462,163744.47958565835,444.5,4503.0,35,552.8416666666667
1350.6,1192.3,98.6916665387291,292217.1343782054,877.7,3480.4,35,634.676923076923
1555.0,1276.0,85.35818463785652,215919.76449961675,1484.0,2586.0,35,1058.9727272727273
1271.3,1224.3,126.97222937638085,448520.8273363438,2226.0,2179.4,35,1244.48
1234.9,922.5,82.11459684753973,192213.8584874079,3218.5,1525.1,35,1423.639285714286
767.9,718.1,78.08549076873341,164090.94146265715,4112.9,1302.1,35,1656.5029411764706
558.1,554.7,73.97945584073115,140972.314783215,4966.3,821.9,35,2001.9504273504278
296.4,456.7,89.5868593705156,201961.3905590743,5754.3,393.6,35,2946.427222222222
434.3,565.7,92.21743959136212,246364.6032732591,124.3,5776.7,40,466.56000000000006
820.2,900.7,91.4678255268457,256156.12720607547,480.3,4699.8,40,552.8416666666667
1327.9,1158.6,89.28736787709292,245772.43756828556,911.4,3503.1,40,634.676923076923
1339.7,1422.5,87.17507454042837,240698.9757667274,1337.5,2801.3,40,1058.9727272727273
1249.6,1341.4,106.02443262529982,274349.3946514221,2109.6,2200.4,40,1244.48
933.6,1025.6,118.77922893682437,441466.64548694313,3115.4,1826.4,40,1423.639285714286
666.8,853.7,80.69578221565862,192020.52969776228,3977.3,1403.2,40,1656.5029411764706
499.6,431.8,97.32255417487269,282781.1776809317,5089.2,880.4,40,2001.9504273504278
298.5,305.7,91.196201858713,252666.66967352698,5905.3,391.5,40,2946.427222222222
611.7,514.5,87.75133384253688,261915.6731867738,175.5,5599.3,45,466.56000000000006
815.4,882.0,79.80449418512524,171750.71076868844,499.0,4704.6,45,552.8416666666667
1144.8,1184.6,73.88282177377049,133211.39653134724,885.4,3686.2,45,634.676923076923
1202.0,1505.3,87.70579813236665,218641.36533866162,1254.7,2939.0,45,1058.9727272727273
1187.5,1157.2,94.35492648253677,276958.89727832103,2293.5,2262.8,45,1244.48
834.0,1047.8,85.24982559424299,210831.74659288622,3093.2,1926.0,45,1423.639285714286
895.4,782.7,79.79163791564135,145675.3316492141,4048.3,1174.6,45,1656.5029411764706
443.2,542.2,80.18079283710702,189548.92393448137,4978.8,936.8,45,2001.9504273504278
368.8,290.3,90.45606261141728,228569.90674558593,5920.7,321.2,45,2946.427222222222
483.2,520.6,73.85517899953192,134124.38955453588,169.4,5727.8,50,466.56000000000006
866.2,919.0,67.62410378903282,108366.03527276909,462.0,4653.8,50,552.8416666666667
1263.2,1157.4,79.13151008968164,154386.87616722117,912.6,3567.8,50,634.676923076923
1333.0,1264.0,75.5160194406961,183312.00761586023,1496.0,2808.0,50,1058.9727272727273
1205.5,1278.8,77.56119450275007,149828.2274769355,2172.2,2244.5,50,1244.48
1050.9,913.9,76.81143172261227,171752.18687434026,3227.1,1709.1,50,1423.639285714286
693.2,674.3,82.9583171873312,171733.33466238505,4156.7,1376.8,50,1656.5029411764706
536.3,477.2,93.08261064087961,267249.1012820462,5043.8,843.7,50,2001.9504273504278
384.2,290.5,79.00814538598304,138552.48451995788,5920.5,305.8,50,2946.427222222222
597.0,532.0,96.58932561736631,295495.518104514,158.0,5614.0,55,466.56000000000006
1084.8,843.5,75.16660603695122,141970.05418398164,537.5,4435.2,55,552.8416666666667
1200.6,1149.3,91.42934726221972,241546.91405773797,920.7,3630.4,55,634.676923076923
1290.8,1349.3,119.73649124256659,389958.4919882303,1410.7,2850.2,55,1058.9727272727273
1206.4,1166.0,81.78504020605294,209894.32474999572,2284.4,2244.2,55,1244.48
919.9,1075.4,73.43690825251919,130194.80788134322,3065.6,1840.1,55,1423.639285714286
649.2,652.4,72.41761162837709,123645.15476045285,4178.6,1420.8,55,1656.5029411764706
409.2,577.9,82.66784342106338,221811.6224423224,4943.1,970.8,55,2001.9504273504278
334.1,360.7,91.85470793980338,240301.06775775243,5850.3,355.9,55,2946.427222222222
488.6,521.5,68.7363246291218,106187.89315234586,168.5,5722.4,60,466.56000000000006
819.8,902.8,90.20458441368868,251712.2888881049,478.2,4700.2,60,552.8416666666667
1274.6,1130.6,87.97263663927835,232722.75587945763,939.4,3556.4,60,634.676923076923
1197.1,1389.2,79.52139385569254,171384.59977488546,1370.8,2943.9,60,1058.9727272727273
1179.8,1121.1,77.30779544992876,157022.16377107563,2329.9,2270.2,60,1244.48
994.2,950.6,82.4381847890871,164535.96861593594,3190.4,1765.8,60,1423.639285714286
639.4,777.2,88.67315833164467,232599.59715390523,4053.8,1430.6,60,1656.5029411764706
490.3,542.8,77.78612334246984,185262.4440493556,4978.2,889.7,60,2001.9504273504278
292.2,359.8,113.60552355757211,417196.8741114117,5851.2,397.8,60,2946.427222222222
469.9,518.5,97.67792758156163,295102.99006600206,171.5,5741.1,65,466.56000000000006
833.5,883.2,74.63405753303422,148722.72620482958,497.8,4686.5,65,552.8416666666667
1111.7,1173.0,85.81398677933967,221957.38769636425,897.0,3719.3,65,634.676923076923
1294.0,1341.9,76.91968147538779,145254.4954784498,1418.1,2847.0,65,1058.9727272727273
1101.8,1229.3,85.12271696590867,208859.5837615958,2221.5,2348.4,65,1244.48
824.6,938.5,75.37197055738687,156331.33267221978,3202.5,1935.4,65,1423.639285714286
745.3,701.2,93.40695367154352,296233.4271188219,4129.8,1324.7,65,1656.5029411764706
470.2,421.1,103.41961243821672,302314.10984514595,5099.9,909.8,65,2001.9504273504278
291.9,394.0,72.85504503104467,133340.04350557478,5817.0,398.1,65,2946.427222222222
583.5,506.3,88.26114718945982,238118.26859689635,183.7,5627.5,70,466.56000000000006
929.9,807.4,82.75870885032575,188788.70405637505,573.6,4590.1,70,552.8416666666667
1252.6,1048.9,70.41392309167591,126301.82862172839,1021.1,3578.4,70,634.676923076923
1357.5,1236.7,71.480074033509,131240.2468075996,1523.3,2783.5,70,1058.9727272727273
1076.1,1189.1,81.43329091501559,188329.02338911066,2261.9,2373.9,70,1244.48
837.3,973.2,87.92821037074256,232309.5212651554,3167.8,1922.7,70,1423.639285714286
715.7,587.1,76.41771308696761,156759.4145781425,4243.9,1354.3,70,1656.5029411764706
483.5,448.0,85.0936649424057,169957.57409747783,5073.0,896.5,70,2001.9504273504278
298.5,293.1,70.04724060039267,129260.37569664493,5917.9,391.5,70,2946.427222222222
670.7,492.7,86.63267272228511,249953.88673812983,197.3,5540.3,75,466.56000000000006
884.6,837.1,67.17926713385404,110469.75849486592,543.9,4635.4,75,552.8416666666667
1273.9,1042.8,73.94218832735109,136215.32868605337,1027.2,3557.1,75,634.676923076923
1347.3,1211.8,71.68304161970407,154953.08378092543,1548.2,2793.7,75,1058.9727272727273
1109.7,1177.4,75.33845434603442,140614.089099859,2273.2,2340.7,75,1244.48
815.5,935.9,76.21563147338087,153986.9128087386,3205.1,1944.5,75,1423.639285714286
697.6,642.6,82.3001290809816,212246.77574431166,4188.4,1372.4,75,1656.5029411764706
408.8,486.3,68.66863718237741,129995.19889605553,5034.7,971.2,75,2001.9504273504278
365.4,285.2,92.31278511777838,248631.16320277992,5925.8,324.6,75,2946.427222222222
559.9,517.6,83.68847295445802,277239.5325514299,172.4,5651.1,80,466.56000000000006
877.8,862.3,75.25165441594096,136131.7452955384,518.7,4642.2,80,552.8416666666667
1175.5,1180.8,83.51346168707106,215154.5804059003,889.2,3655.5,80,634.676923076923
1280.8,1278.2,70.19751055093181,131511.96462774236,1481.8,2860.2,80,1058.9727272727273
1148.4,1142.2,73.00311704290125,131168.2060681174,2308.8,2301.6,80,1244.48
900.6,901.6,74.2965074900588,146632.67362071626,3239.4,1859.4,80,1423.639285714286
670.7,801.1,107.18180014125656,287787.2376787212,4029.9,1399.3,80,1656.5029411764706
461.4,535.6,73.83446545620757,154561.9964686081,4985.4,918.6,80,2001.9504273504278
332.4,260.1,76.28550856540207,132440.99910784722,5950.9,357.6,80,2946.427222222222
447.0,544.4,74.25871871762014,136394.26507828923,145.6,5764.0,85,466.56000000000006
987.1,847.0,70.3648735093832,113549.23703636733,534.0,4532.9,85,552.8416666666667
1221.1,1138.3,73.73425980143502,134387.6915762499,931.7,3609.9,85,634.676923076923
1275.6,1321.2,85.11184805807297,206266.0078759784,1438.8,2865.4,85,1058.9727272727273
1120.1,1095.8,72.1842002886454,135522.51680211612,2354.8,2330.3,85,1244.48
885.4,959.3,75.66438922388967,165096.35796487943,3181.7,1874.6,85,1423.639285714286
653.6,636.3,67.50720528766615,120176.81669484948,4194.7,1416.4,85,1656.5029411764706
344.8,467.3,80.20427987521123,201007.64300459734,5053.7,1035.2,85,2001.9504273504278
245.3,300.3,72.93635572478556,129533.09334347738,5910.7,444.7,85,2946.427222222222
417.8,519.0,67.84065745280452,131685.48206483724,171.0,5793.2,90,466.56000000000006
