FN,FP,MAE,MSE,TN,TP,sr,t
1029.1,468.5,23.71014954354441,14111.237188450948,221.5,5181.9,5,67.03
1029.4,1063.8,16.439268511809885,8543.17485781191,318.2,4489.6,5,88.64
946.5,983.4,20.169483553108243,9715.73354312708,1086.6,3884.5,5,133.15
822.7,721.2,24.48692464860165,14132.25979169251,2039.8,3317.3,5,150.72
651.5,980.5,12.518476597594553,6190.091953396609,2474.5,2794.5,5,190.94
1253.5,1835.3,25.795792638748008,12699.628347620634,2306.7,1505.5,5,240.02
836.9,1438.5,12.760338791479496,7348.410659034923,3400.5,1225.1,5,417.38
1099.6,1020.2,21.229862193884944,11804.660112669178,4500.8,280.4,5,485.21
690.0,0.0,21.003258658165482,11325.978645851324,6211.0,0.0,5,580.87
659.2,477.3,13.50757281553398,6494.575676038256,212.7,5551.8,10,67.03
589.2,920.3,12.901211563541517,6588.944742369221,461.7,4929.8,10,88.64
754.0,590.8,15.071981451963484,7911.487279788436,1479.2,4077.0,10,133.15
373.2,565.3,14.214466743950155,6472.344359862338,2195.7,3766.8,10,150.72
405.0,847.0,13.698410520214463,6885.584546701927,2608.0,3041.0,10,190.94
969.7,1138.8,23.93817374293581,12588.00885765976,3003.2,1789.3,10,240.02
1093.5,1044.7,20.87805752789451,11989.625864400812,3794.3,968.5,10,417.38
971.4,734.6,17.411462831473706,9286.818027788726,4786.4,408.6,10,485.21
473.5,568.0,12.908982901028835,6600.36225404579,5643.0,216.5,10,580.87
679.0,480.1,15.296577742356181,8015.497535625272,209.9,5532.0,15,67.03
694.9,750.2,13.38936806259962,7606.058751008551,631.8,4824.1,15,88.64
563.3,619.9,12.120453702361976,6247.346202537314,1450.1,4267.7,15,133.15
202.2,294.9,15.72497942327199,8057.039357135199,2466.1,3937.8,15,150.72
771.0,470.9,15.232179394290682,8245.95325003043,2984.1,2675.0,15,190.94
871.6,706.2,13.953432690914363,5900.762611579483,3435.8,1887.4,15,240.02
997.8,664.5,15.558417185915086,7049.7182049108815,4174.5,1064.2,15,417.38
801.0,973.6,13.174827995942618,7081.070988445153,4547.4,579.0,15,485.21
487.0,512.5,14.07414751485292,7624.820836907694,5698.5,203.0,15,580.87
650.0,500.6,13.795746993189393,6887.954572731489,189.4,5561.0,20,67.03
838.1,636.0,14.843515867265612,7344.066181380959,746.0,4680.9,20,88.64
521.4,608.8,12.998737574264599,5905.244686103463,1461.2,4309.6,20,133.15
201.5,101.5,21.03903506738154,41086.57314499493,2659.5,3938.5,20,150.72
516.4,531.8,19.93429923199536,9135.517824084916,2923.2,2929.6,20,190.94
1008.0,664.7,18.742376612085206,13669.426401447616,3477.3,1751.0,20,240.02
894.7,805.0,20.113891754818145,12940.930648782787,4034.0,1167.3,20,417.38
840.1,527.6,13.08299666714969,6422.369370679611,4993.4,539.9,20,485.21
445.8,451.5,12.987060426025215,6956.154815841182,5759.5,244.2,20,580.87
660.4,448.5,11.949384726851182,5261.6999726677295,241.5,5550.6,25,67.03
679.2,769.2,14.450272134473266,7045.039861199826,612.8,4839.8,25,88.64
494.8,697.3,14.622096362845966,6436.774116807709,1372.7,4336.2,25,133.15
184.4,392.1,13.152512534415303,7886.100987527895,2368.9,3955.6,25,150.72
351.7,523.6,13.904395015215187,7794.562095461528,2931.4,3094.3,25,190.94
725.4,724.0,12.488981886683089,6497.624603640052,3418.0,2033.6,25,240.02
842.4,816.1,14.173005941167947,5807.494550688306,4022.9,1219.6,25,417.38
861.4,635.2,13.499892769163889,7210.234594710912,4885.8,518.6,25,485.21
516.0,380.9,13.658970004347196,6907.483931131721,5830.1,174.0,25,580.87
392.2,512.4,18.34052209824663,14015.114098543689,177.6,5818.8,30,67.03
662.6,784.8,13.382941023040138,6368.210426346906,597.2,4856.4,30,88.64
572.4,543.0,12.09475322417041,5550.682318336473,1527.0,4258.6,30,133.15
178.4,266.1,12.763756557020722,6355.254925610781,2494.9,3961.6,30,150.72
587.7,410.6,16.040900739023332,9429.149514763076,3044.4,2858.3,30,190.94
726.7,699.6,14.53835675988987,7916.9216750731775,3442.4,2032.3,30,240.02
791.8,900.1,16.94726764237067,9512.29145148819,3938.9,1270.2,30,417.38
766.4,782.6,16.453882046080277,9497.772820559341,4738.4,613.6,30,485.21
489.5,404.9,15.252243008259674,9357.42016538038,5806.1,200.5,30,580.87
516.5,460.3,14.27857136646863,7476.9133311360665,229.7,5694.5,35,67.03
626.6,835.0,12.578268077090277,5827.783317255471,547.0,4892.4,35,88.64
558.7,596.6,13.415472540211564,7139.780815620924,1473.4,4272.3,35,133.15
191.6,201.7,13.034469497174323,6931.982643298073,2559.3,3948.4,35,150.72
510.3,411.4,12.962361396899002,6205.591758884219,3043.6,2935.7,35,190.94
680.6,692.0,12.996461527314882,6082.556429536299,3450.0,2078.4,35,240.02
938.1,690.5,12.07924793508187,5504.957521167946,4148.5,1123.9,35,417.38
741.8,873.1,14.066629618895814,6009.803745533981,4647.9,638.2,35,485.21
482.4,365.7,12.209567164179104,6996.433698175626,5845.3,207.6,35,580.87
518.6,430.7,13.903842921315752,7762.429453986379,259.3,5692.4,40,67.03
654.1,807.0,13.490823503840023,5234.181552831475,575.0,4864.9,40,88.64
600.7,534.1,14.17581712795247,7360.06881651065,1535.9,4230.3,40,133.15
184.3,212.8,13.120132009853645,5828.26553606289,2548.2,3955.7,40,150.72
432.1,500.6,13.882412548905956,6950.332846490363,2954.4,3013.9,40,190.94
664.3,738.6,13.055154325460077,6488.770905352848,3403.4,2094.7,40,240.02
834.7,830.8,13.524909723228518,7132.270315021012,4008.2,1227.3,40,417.38
622.0,821.5,12.569947398927692,5906.542860737574,4699.5,758.0,40,485.21
444.5,248.7,12.251346833792205,5664.764449914868,5962.3,245.5,40,580.87
388.9,484.9,10.949597159831907,4744.519207320678,205.1,5822.1,45,67.03
843.2,627.0,12.988617156933776,7282.498894674686,755.0,4675.8,45,88.64
566.7,545.2,13.05840472395305,6602.0766185002185,1524.8,4264.3,45,133.15
173.7,293.2,12.345577887262717,4342.121016596146,2467.8,3966.3,45,150.72
495.9,395.7,12.772967540936097,5821.587151698305,3059.3,2950.1,45,190.94
