FN,FP,MSE,TN,TP,sr,t
0.0,10.0,76.74556711704419,0.0,93.0,2,213.99666666666698
0.0,21.0,71.3566582847903,0.0,82.0,2,219.62666666666698
21.6,21.7,52.78767644013054,9.3,50.4,2,227.64
24.8,24.6,31.956465844120753,16.4,37.2,2,232.7
20.4,31.2,27.51592723840339,20.8,30.6,2,236.95
24.6,24.8,30.048446947141223,37.2,16.4,2,243.52333333333303
18.6,28.8,32.56281697680699,43.2,12.4,2,248.97
20.0,0.0,39.99315242448711,83.0,0.0,2,252.14
10.0,0.0,29.27069261057178,93.0,0.0,2,259.5
0.0,10.0,25.92821960495773,0.0,93.0,12,213.99666666666698
0.0,21.0,25.988655996044628,0.0,82.0,12,219.62666666666698
22.8,11.0,28.74056540932515,20.0,49.2,12,227.64
21.7,10.7,36.1420033573301,30.3,40.3,12,232.7
17.6,19.0,28.768321128018822,33.0,33.4,12,236.95
10.8,22.1,29.38455078216761,39.9,30.2,12,243.52333333333303
15.3,19.0,27.469267761596576,53.0,15.7,12,248.97
16.1,6.6,36.56645563781028,76.4,3.9,12,252.14
10.0,0.0,25.77391373718973,93.0,0.0,12,259.5
5.8,7.2,17.618189456263856,2.8,87.2,22,213.99666666666698
8.2,11.5,20.518197566388075,9.5,73.8,22,219.62666666666698
13.9,12.2,32.98887736296826,18.8,58.1,22,227.64
8.8,16.9,13.82096212369061,24.1,53.2,22,232.7
13.1,13.4,12.798090587625982,38.6,37.9,22,236.95
14.2,15.1,13.307656165268677,46.9,26.8,22,243.52333333333303
13.5,10.1,23.04280369379224,61.9,17.5,22,248.97
10.7,13.8,26.744239679088782,69.2,9.3,22,252.14
9.4,4.9,32.40453174110583,88.1,0.6,22,259.5
3.1,5.1,15.963395352615965,4.9,89.9,32,213.99666666666698
6.4,10.0,15.695998546344663,11.0,75.6,32,219.62666666666698
6.4,10.3,12.610836590333236,20.7,65.6,32,227.64
8.6,11.1,13.29179634686254,29.9,53.4,32,232.7
14.4,8.0,25.4636908392514,44.0,36.6,32,236.95
11.9,5.6,16.648389944645054,56.4,29.1,32,243.52333333333303
18.2,5.5,19.822988661536595,66.5,12.8,32,248.97
11.5,10.1,11.935695321011575,72.9,8.5,32,252.14
9.4,0.9,17.0855210637737,92.1,0.6,32,259.5
7.5,2.4,11.809592391295077,7.6,85.5,42,213.99666666666698
1.6,8.8,8.360325649138073,12.2,80.4,42,219.62666666666698
5.0,12.6,11.364938735579925,18.4,67.0,42,227.64
7.7,10.2,20.295380871629156,30.8,54.3,42,232.7
9.6,8.6,12.712014041729454,43.4,41.4,42,236.95
9.1,9.0,8.63454715756139,53.0,31.9,42,243.52333333333303
12.8,8.7,10.360723671112023,63.3,18.2,42,248.97
6.9,11.5,10.703619857971354,71.5,13.1,42,252.14
7.7,3.0,9.58464906740685,90.0,2.3,42,259.5
4.1,2.7,9.646184822548824,7.3,88.9,52,213.99666666666698
0.3,8.6,5.753130167286758,12.4,81.7,52,219.62666666666698
7.0,5.9,9.0542342553469,25.1,65.0,52,227.64
9.3,7.4,8.073440540348251,33.6,52.7,52,232.7
5.4,8.7,11.251196583187099,43.3,45.6,52,236.95
8.3,8.5,6.770523983907028,53.5,32.7,52,243.52333333333303
10.4,9.9,7.114611434427116,62.1,20.6,52,248.97
9.0,8.7,5.800098035562745,74.3,11.0,52,252.14
6.5,5.0,7.978873798725822,88.0,3.5,52,259.5
2.1,2.7,7.342076375319702,7.3,90.9,62,213.99666666666698
0.0,6.0,7.9783879764910255,15.0,82.0,62,219.62666666666698
11.5,7.4,5.876235166801558,23.6,60.5,62,227.64
7.3,6.3,10.070934420998187,34.7,54.7,62,232.7
4.2,5.0,9.854158541013538,47.0,46.8,62,236.95
6.1,8.6,7.379603924011557,53.4,34.9,62,243.52333333333303
9.4,11.6,7.589874058738097,60.4,21.6,62,248.97
8.4,9.1,5.573262217341718,73.9,11.6,62,252.14
5.7,3.9,9.740593925227731,89.1,4.3,62,259.5
1.3,3.3,11.991978760820938,6.7,91.7,72,213.99666666666698
0.7,6.9,9.433631406016403,14.1,81.3,72,219.62666666666698
7.3,6.2,17.034829433188975,24.8,64.7,72,227.64
4.6,4.8,5.759010403667675,36.2,57.4,72,232.7
2.8,4.7,4.356546934410106,47.3,48.2,72,236.95
6.0,7.3,8.664900772648542,54.7,35.0,72,243.52333333333303
9.0,7.8,4.49204390244287,64.2,22.0,72,248.97
8.2,7.4,8.032413318992184,75.6,11.8,72,252.14
7.8,3.9,5.794900598037594,89.1,2.2,72,259.5
2.5,2.8,3.389522434781069,7.2,90.5,82,213.99666666666698
0.8,4.5,4.424713014102549,16.5,81.2,82,219.62666666666698
6.4,5.1,9.094410806239415,25.9,65.6,82,227.64
4.7,2.5,4.980439726712916,38.5,57.3,82,232.7
4.0,5.3,2.3794990403876763,46.7,47.0,82,236.95
6.1,5.9,4.432360591002973,56.1,34.9,82,243.52333333333303
8.6,8.0,4.747469622217775,64.0,22.4,82,248.97
7.8,11.4,7.484368455518391,71.6,12.2,82,252.14
6.5,3.2,6.435285080409751,89.8,3.5,82,259.5
2.0,1.5,10.722096249047025,8.5,91.0,92,213.99666666666698
0.6,4.4,5.025915396405725,16.6,81.4,92,219.62666666666698
5.8,4.4,5.47865391245921,26.6,66.2,92,227.64
5.3,3.7,4.497787643641276,37.3,56.7,92,232.7
5.5,2.5,4.669294600730304,49.5,45.5,92,236.95
3.7,5.9,11.340506619903017,56.1,37.3,92,243.52333333333303
7.1,7.1,5.728723167808594,64.9,23.9,92,248.97
8.8,8.8,4.601606310556795,74.2,11.2,92,252.14
4.3,4.5,12.385296804825469,88.5,5.7,92,259.5
2.2,1.7,3.0914766280943295,8.3,90.8,102,213.99666666666698
2.1,3.3,4.033852941984277,17.7,79.9,102,219.62666666666698
5.4,3.6,5.34363787435765,27.4,66.6,102,227.64
3.2,4.5,3.2635569195385465,36.5,58.8,102,232.7
2.3,3.7,3.096213483704495,48.3,48.7,102,236.95
4.4,2.7,7.304717256958256,59.3,36.6,102,243.52333333333303
8.2,7.7,5.981657719593448,64.3,22.8,102,248.97
7.9,8.3,4.258195444349841,74.7,12.1,102,252.14
5.8,3.4,6.853381228910429,89.6,4.2,102,259.5
