FN,FP,MSE,TN,TP,sr,t
0.0,35.0,74864.21826883526,0.0,311.0,2,173.891
0.0,69.0,74584.9169847896,0.0,277.0,2,214.959
48.4,83.2,81157.65598504913,20.8,193.6,2,246.171
20.8,124.2,76057.9798686815,13.8,187.2,2,279.184
103.8,69.2,74846.6202827821,103.8,69.2,2,312.586
41.4,145.6,153799.91483673366,62.4,96.6,2,350.175
72.8,72.6,79028.42451402156,169.4,31.2,2,404.142
69.0,0.0,84510.91557012903,277.0,0.0,2,515.107
35.0,0.0,77924.03611474451,311.0,0.0,2,1902.79
21.4,12.4,13588.383313782371,22.6,289.6,36,173.891
30.8,22.0,18214.754986067335,47.0,246.2,36,214.959
31.0,38.5,11974.841028799929,65.5,211.0,36,246.171
35.0,40.3,22586.276984945955,98.7,172.0,36,279.184
50.7,34.2,15939.043312856866,138.8,122.3,36,312.586
35.6,32.6,16272.227219240463,175.4,102.4,36,350.175
43.6,19.5,16470.524289730638,222.5,60.4,36,404.142
16.4,15.4,23322.82708224032,261.6,52.6,36,515.107
3.9,19.2,13980.124632252171,292.8,30.1,36,1902.79
8.5,15.5,11386.514233665823,19.5,302.5,70,173.891
16.8,27.4,6330.399349284682,41.6,260.2,70,214.959
26.8,27.8,12388.277211810042,76.2,215.2,70,246.171
39.2,31.3,11705.711195924061,106.7,168.8,70,279.184
32.5,29.0,8145.685260622905,144.0,140.5,70,312.586
35.3,25.3,36931.82230989675,182.7,102.7,70,350.175
27.9,15.1,7747.478662303035,226.9,76.1,70,404.142
12.1,3.8,15151.182808642561,273.2,56.9,70,515.107
7.3,11.7,11721.794335227818,299.3,27.7,70,1902.79
6.8,16.0,10703.644160586126,19.0,304.2,104,173.891
21.3,16.0,8146.610318644365,53.0,255.7,104,214.959
18.5,35.1,14891.34840392818,68.9,223.5,104,246.171
28.8,29.4,13456.256953315178,108.6,179.2,104,279.184
25.7,23.9,7586.684654891185,149.1,147.3,104,312.586
31.3,18.1,18874.695397093783,189.9,106.7,104,350.175
26.3,18.3,9979.598227015967,223.7,77.7,104,404.142
