FN,FP,MSE,TN,TP,sr,t
0.0,46.0,0.08971682818135288,0.0,410.0,2,13.502753092236302
0.0,91.0,0.07273031871240931,0.0,365.0,2,13.803859817649501
191.4,54.8,0.11244619288211792,82.2,127.6,2,14.032251164870901
191.8,54.6,0.08745459234312128,127.4,82.2,2,14.233252060704999
136.8,91.2,0.06584238309874954,136.8,91.2,2,14.440960814602402
109.2,109.6,0.07944687116368528,164.4,72.8,2,14.6307274187917
82.2,127.6,0.06285476533455893,191.4,54.8,2,14.8784780444677
91.0,0.0,0.15530449366769639,365.0,0.0,2,15.222434323308498
46.0,0.0,0.10198007982020629,410.0,0.0,2,15.637958571596501
1.3,46.0,0.08198456339197387,0.0,408.7,47,13.502753092236302
18.0,83.4,0.07793687656088337,7.6,347.0,47,13.803859817649501
53.5,104.9,0.09214373742654088,32.1,265.5,47,14.032251164870901
92.0,92.2,0.07915418701991558,89.8,182.0,47,14.233252060704999
87.1,121.3,0.079386919247606,106.7,140.9,47,14.440960814602402
88.4,99.1,0.08971126517150553,174.9,93.6,47,14.6307274187917
87.5,70.2,0.07439876176415804,248.8,49.5,47,14.8784780444677
61.7,56.1,0.06438136136208755,308.9,29.3,47,15.222434323308498
41.3,12.9,0.09572227822867065,397.1,4.7,47,15.637958571596501
8.3,44.4,0.07185489244908129,1.6,401.7,92,13.502753092236302
22.9,80.4,0.07291233817896825,10.6,342.1,92,13.803859817649501
63.1,95.6,0.06888961490519468,41.4,255.9,92,14.032251164870901
64.9,106.4,0.07035848968619182,75.6,209.1,92,14.233252060704999
80.7,101.4,0.06235809995826965,126.6,147.3,92,14.440960814602402
89.9,82.6,0.07189500308404591,191.4,92.1,92,14.6307274187917
70.7,76.5,0.06626834731895416,242.5,66.3,92,14.8784780444677
67.9,22.6,0.0635850639134814,342.4,23.1,92,15.222434323308498
38.7,8.1,0.05869428343357506,401.9,7.3,92,15.637958571596501
8.2,44.7,0.0741468438771445,1.3,401.8,137,13.502753092236302
38.8,75.3,0.05641419309128707,15.7,326.2,137,13.803859817649501
53.5,92.7,0.051826034081056724,44.3,265.5,137,14.032251164870901
77.7,90.6,0.06167165686420225,91.4,196.3,137,14.233252060704999
88.5,89.6,0.06533164161881769,138.4,139.5,137,14.440960814602402
78.4,77.0,0.07274906065572925,197.0,103.6,137,14.6307274187917
78.5,39.8,0.050645730214234685,279.2,58.5,137,14.8784780444677
63.7,21.9,0.07680115865635154,343.1,27.3,137,15.222434323308498
34.4,7.4,0.05888763444256564,402.6,11.6,137,15.637958571596501
4.4,44.6,0.06786848812421184,1.4,405.6,182,13.502753092236302
32.4,75.6,0.06459890710914887,15.4,332.6,182,13.803859817649501
64.0,85.0,0.05155735235654104,52.0,255.0,182,14.032251164870901
82.1,92.8,0.067997255182157,89.2,191.9,182,14.233252060704999
87.7,81.3,0.05773992850504954,146.7,140.3,182,14.440960814602402
87.0,54.3,0.048140459147356034,219.7,95.0,182,14.6307274187917
65.0,50.0,0.06288114948796807,269.0,72.0,182,14.8784780444677
54.2,19.4,0.05030302370807467,345.6,36.8,182,15.222434323308498
36.6,6.1,0.05871348403514661,403.9,9.4,182,15.637958571596501
8.9,42.1,0.05085944427917623,3.9,401.1,227,13.502753092236302
33.9,71.3,0.049440655951439656,19.7,331.1,227,13.803859817649501
68.4,84.8,0.060176283974724576,52.2,250.6,227,14.032251164870901
74.5,88.6,0.051882246996075944,93.4,199.5,227,14.233252060704999
86.3,79.6,0.05798157754138287,148.4,141.7,227,14.440960814602402
75.0,58.9,0.05633456846248448,215.1,107.0,227,14.6307274187917
62.4,50.5,0.062086496715469695,268.5,74.6,227,14.8784780444677
49.5,30.2,0.05122694759157914,334.8,41.5,227,15.222434323308498
31.0,12.2,0.05796009344312021,397.8,15.0,227,15.637958571596501
6.5,42.9,0.04766375622401729,3.1,403.5,272,13.502753092236302
27.6,71.3,0.06432223857720129,19.7,337.4,272,13.803859817649501
59.9,85.2,0.05553577257599498,51.8,259.1,272,14.032251164870901
75.8,82.5,0.047254296738817154,99.5,198.2,272,14.233252060704999
78.8,81.3,0.05280344542559547,146.7,149.2,272,14.440960814602402
78.9,62.6,0.04882294967421658,211.4,103.1,272,14.6307274187917
65.6,48.3,0.05049687133107504,270.7,71.4,272,14.8784780444677
52.5,20.3,0.03876678138754948,344.7,38.5,272,15.222434323308498
30.5,11.7,0.046615700968126436,398.3,15.5,272,15.637958571596501
6.2,43.0,0.05365695488359359,3.0,403.8,317,13.502753092236302
28.4,73.9,0.045217640522749396,17.1,336.6,317,13.803859817649501
58.6,78.5,0.05836250024878129,58.5,260.4,317,14.032251164870901
70.4,81.9,0.057933445917493234,100.1,203.6,317,14.233252060704999
78.0,73.7,0.05327735489772476,154.3,150.0,317,14.440960814602402
70.4,64.1,0.05246222691974604,209.9,111.6,317,14.6307274187917
64.0,47.1,0.05299708789295528,271.9,73.0,317,14.8784780444677
50.7,23.2,0.054625159720825864,341.8,40.3,317,15.222434323308498
31.1,7.0,0.04957799008295356,403.0,14.9,317,15.637958571596501
8.1,44.2,0.05636734864893861,1.8,401.9,362,13.502753092236302
27.7,72.1,0.05182355327194584,18.9,337.3,362,13.803859817649501
56.9,80.2,0.056488725103051786,56.8,262.1,362,14.032251164870901
72.8,76.2,0.05181126491822623,105.8,201.2,362,14.233252060704999
75.2,73.8,0.049367315696999994,154.2,152.8,362,14.440960814602402
65.2,67.8,0.046562089795950126,206.2,116.8,362,14.6307274187917
70.1,35.5,0.049011640675376104,283.5,66.9,362,14.8784780444677
51.9,21.4,0.05000790919538624,343.6,39.1,362,15.222434323308498
28.4,11.8,0.0473421836026061,398.2,17.6,362,15.637958571596501
6.8,43.9,0.05107258051046106,2.1,403.2,407,13.502753092236302
27.7,70.7,0.04380371403208789,20.3,337.3,407,13.803859817649501
57.7,76.6,0.045235825035135076,60.4,261.3,407,14.032251164870901
70.6,74.1,0.04453810636233494,107.9,203.4,407,14.233252060704999
78.6,68.3,0.04697087888562292,159.7,149.4,407,14.440960814602402
70.8,58.7,0.047824931345897825,215.3,111.2,407,14.6307274187917
64.6,40.8,0.049323324472853244,278.2,72.4,407,14.8784780444677
54.2,22.2,0.04878291934327364,342.8,36.8,407,15.222434323308498
29.7,10.3,0.04064414487153623,399.7,16.3,407,15.637958571596501
6.4,42.8,0.04810355490921399,3.2,403.6,452,13.502753092236302
26.3,72.9,0.042673944878034074,18.1,338.7,452,13.803859817649501
56.8,79.2,0.05329300002295649,57.8,262.2,452,14.032251164870901
68.0,78.0,0.0412945805244985,104.0,206.0,452,14.233252060704999
