FN,FP,MAE,MSE,TN,TP,sr,t
773.5,599.6,0.3718498943856879,3.249521437006808,90.4,5437.5,5,150.54166666666666
1019.2,1121.8,0.32128965571869095,3.7296547231048605,258.2,4501.8,5,152.04285714285714
1887.6,894.4,0.2831321233648689,2.9764802500721728,1175.6,2943.4,5,153.1529411764706
1889.2,1281.4,0.3882839227992945,4.052488123454069,1478.6,2251.8,5,154.06666666666666
1601.3,1808.6,0.314881482324208,3.2571296815645896,1641.9,1849.2,5,154.83124999999995
1314.7,2131.6,0.2976891369711711,4.131851503453129,2009.4,1445.3,5,155.56774193548392
2070.0,0.0,0.27010852562918036,2.920900728442837,4831.0,0.0,5,156.32666666666668
1247.4,558.8,0.2699501300155829,2.2342447575006945,4962.2,132.6,5,157.02608695652177
690.0,0.0,0.28981565686233096,2.8513177578874194,6211.0,0.0,5,157.98999999999995
311.9,653.8,0.34101980965413237,3.271708710520992,36.2,5899.1,10,150.54166666666666
1307.9,932.3,0.3561639191298933,2.6512921292434877,447.7,4213.1,10,152.04285714285714
1325.8,1290.3,0.2831115321562126,3.7138137111599576,779.7,3505.2,10,153.1529411764706
1517.2,1486.4,0.34311352397614436,2.205680373585245,1273.6,2623.8,10,154.06666666666666
1576.4,1692.3,0.26326021222907847,2.2091205028243683,1758.7,1873.6,10,154.83124999999995
1446.1,1663.8,0.34289009809109705,2.7983459993092206,2477.2,1313.9,10,155.56774193548392
1333.2,1420.4,0.28281465023946806,2.059945372865203,3410.6,736.8,10,156.32666666666668
885.2,654.4,0.25610351432749817,1.8148907230211833,4866.6,494.8,10,157.02608695652177
617.9,195.3,0.3315360047016387,1.6930914415524623,6015.7,72.1,10,157.98999999999995
1026.6,474.3,0.2738720520741948,1.863110968155706,215.7,5184.4,15,150.54166666666666
938.9,1039.5,0.2454580066605533,2.3711366607438373,340.5,4582.1,15,152.04285714285714
1467.9,1251.1,0.2886741744023522,3.0198609436720814,818.9,3363.1,15,153.1529411764706
1576.5,1520.3,0.30235338196194395,2.4281353689846674,1239.7,2564.5,15,154.06666666666666
1914.9,1264.5,0.29293449171744784,2.8075118326288946,2186.0,1535.6,15,154.83124999999995
1501.2,1469.3,0.34907185393168694,2.8113849842933396,2671.7,1258.8,15,155.56774193548392
1292.6,1197.8,0.34654798942486054,2.573185066093075,3633.2,777.4,15,156.32666666666668
982.2,796.1,0.3020336357699288,2.8943575513015807,4724.9,397.8,15,157.02608695652177
663.3,139.7,0.31419408800292564,2.531968671202097,6071.3,26.7,15,157.98999999999995
326.3,621.5,0.2859857843513879,2.012072572338074,68.5,5884.7,20,150.54166666666666
676.0,1044.1,0.22488810104832346,1.160306971613589,335.9,4845.0,20,152.04285714285714
1237.1,1208.0,0.2770521334826296,2.3472775131729424,862.0,3593.9,20,153.1529411764706
1683.9,1339.5,0.29101790295196794,1.739761608241486,1420.5,2457.1,20,154.06666666666666
1733.7,1411.0,0.3368511748015636,3.394337608402118,2040.0,1716.3,20,154.83124999999995
1526.4,1289.0,0.2735276892053545,2.3105585114485123,2852.0,1233.6,20,155.56774193548392
1409.0,1179.6,0.28694981791330987,2.4638559000216165,3651.4,661.0,20,156.32666666666668
962.2,1132.9,0.3549554530538314,3.5318861284462706,4388.1,417.8,20,157.02608695652177
526.0,404.2,0.27508840654541944,2.5227127879035853,5806.8,164.0,20,157.98999999999995
680.4,524.6,0.306725453869338,2.664446543084938,165.4,5530.6,25,150.54166666666666
900.7,981.2,0.3304936347955591,2.734837650577197,398.8,4620.3,25,152.04285714285714
1338.6,1189.3,0.30420728530025987,3.4850089328027543,880.7,3492.4,25,153.1529411764706
1647.2,1309.5,0.2884427335891264,2.033889687686271,1450.5,2493.8,25,154.06666666666666
1709.5,1351.3,0.2794179500037054,2.8948305217942316,2099.0,1741.2,25,154.83124999999995
1511.1,1261.2,0.2363603810333263,2.9263552928259893,2879.8,1248.9,25,155.56774193548392
1093.3,902.9,0.2560376296633931,1.4968066399590971,3928.1,976.7,25,156.32666666666668
820.5,811.9,0.2672007028823018,2.867752726203943,4709.1,559.5,25,157.02608695652177
492.2,375.8,0.3001599991384543,3.1275791850090564,5835.2,197.8,25,157.98999999999995
498.6,528.5,0.2623191662150913,3.4454196339370498,161.5,5712.4,30,150.54166666666666
985.7,872.6,0.3002365308463973,2.242657245974086,507.4,4535.3,30,152.04285714285714
1030.3,1467.1,0.29596255325519105,2.4234236996804737,602.9,3800.7,30,153.1529411764706
1379.1,1473.3,0.26196967469428584,2.4539372419287617,1286.7,2761.9,30,154.06666666666666
1526.3,1314.5,0.29116178099761036,3.002576608801082,2136.5,1923.7,30,154.83124999999995
1365.9,1262.0,0.2562416871443483,2.0114198096711116,2879.0,1394.1,30,155.56774193548392
1264.7,1014.7,0.2825899742996996,2.17902612217228,3816.3,805.3,30,156.32666666666668
777.7,588.0,0.29312975078185943,2.7493326632928636,4933.0,602.3,30,157.02608695652177
467.6,419.7,0.26399969357118186,3.423804005739604,5791.3,222.4,30,157.98999999999995
592.0,517.9,0.27270543959194615,1.9907487189697743,172.1,5619.0,35,150.54166666666666
828.7,1014.6,0.34959542623186957,4.145979719029925,365.4,4692.3,35,152.04285714285714
1498.0,1188.3,0.2890227488779017,2.7327668271599217,881.7,3333.0,35,153.1529411764706
1379.1,1397.4,0.2660143460714098,1.8482833387849038,1362.6,2761.9,35,154.06666666666666
1545.6,1231.1,0.25634246517126674,3.1234684619246442,2219.4,1904.9,35,154.83124999999995
1366.8,1316.8,0.25502878149757013,2.818721479905139,2824.2,1393.2,35,155.56774193548392
1291.7,978.3,0.2670468697778123,2.1478632793467796,3852.7,778.3,35,156.32666666666668
775.7,737.5,0.2632979060965891,2.1958682420622297,4783.5,604.3,35,157.02608695652177
512.2,277.4,0.29920779602596487,3.5091568022197572,5933.6,177.8,35,157.98999999999995
492.3,567.0,0.25912132532962184,2.8375421199229,123.0,5718.7,40,150.54166666666666
848.9,966.2,0.2754053319403534,2.22343407237539,413.8,4672.1,40,152.04285714285714
1377.2,1097.4,0.2591270983009262,1.1551513969981932,972.6,3453.8,40,153.1529411764706
1564.7,1129.7,0.26250853144217096,1.7429264751301783,1630.3,2576.3,40,154.06666666666666
1520.6,1213.6,0.3316260627070552,3.884937314449574,2237.4,1929.4,40,154.83124999999995
1483.0,1179.2,0.2604657231788746,2.5219634213060957,2961.8,1277.0,40,155.56774193548392
1094.8,1082.9,0.2795259146252306,2.9027404105729726,3748.1,975.2,40,156.32666666666668
890.8,456.6,0.31900098135897703,3.5588692327255638,5064.4,489.2,40,157.02608695652177
507.5,315.3,0.33115596879074777,3.205868055947717,5895.7,182.5,40,157.98999999999995
484.6,563.0,0.2739761576852125,3.50215237899885,127.0,5726.4,45,150.54166666666666
888.4,854.7,0.2514475131533139,1.4098585876906142,525.3,4632.6,45,152.04285714285714
1238.6,1250.3,0.29910376706932085,3.8318901243682553,819.7,3592.4,45,153.1529411764706
1356.2,1363.2,0.24067025392430946,2.2254227623470224,1396.8,2784.8,45,154.06666666666666
1438.7,1431.8,0.25222465881465417,3.734765652790832,2018.9,2011.6,45,154.83124999999995
1100.6,1496.6,0.26774104168804796,3.2246466454152114,2644.4,1659.4,45,155.56774193548392
1111.6,783.2,0.2393833002258423,2.3092176405166884,4047.8,958.4,45,156.32666666666668
767.8,613.1,0.3166096920397193,3.179581310569055,4907.9,612.2,45,157.02608695652177
442.0,286.5,0.2550018809593589,3.7957623309833557,5924.5,248.0,45,157.98999999999995
471.8,552.1,0.26677867574343483,2.1899924089533154,137.9,5739.2,50,150.54166666666666
780.0,951.7,0.24819544218626804,1.1110238081313661,428.3,4741.0,50,152.04285714285714
922.3,1241.8,0.2331585804736846,2.249339841117279,828.2,3908.7,50,153.1529411764706
1292.0,1376.6,0.255725278516613,3.7185061428816417,1383.4,2849.0,50,154.06666666666666
1355.1,1376.9,0.30760556613741186,2.5204745676817675,2074.1,2094.9,50,154.83124999999995
1310.9,1315.3,0.2759008433218716,2.3007359287664597,2825.7,1449.1,50,155.56774193548392
1049.0,990.2,0.28921499948600504,3.3898971084864646,3840.8,1021.0,50,156.32666666666668
781.7,905.8,0.26779208191281295,2.136365535239183,4615.2,598.3,50,157.02608695652177
471.1,291.0,0.28674405008514336,2.653965418469404,5920.0,218.9,50,157.98999999999995
455.9,503.7,0.24454248949880064,2.6572496454955976,186.3,5755.1,55,150.54166666666666
826.9,928.0,0.31373480586553915,3.506168585417752,452.0,4694.1,55,152.04285714285714
1216.9,1171.7,0.24782640542875725,2.3003511915670716,898.3,3614.1,55,153.1529411764706
1345.6,1308.1,0.2280351656252154,1.9979091439448482,1451.9,2795.4,55,154.06666666666666
1395.5,1364.8,0.2741599290242006,2.367090575375939,2085.4,2055.3,55,154.83124999999995
1328.2,1105.1,0.2557566242173467,1.470663933577797,3035.9,1431.8,55,155.56774193548392
1111.9,1053.2,0.2687177813307855,2.7496770994340354,3777.8,958.1,55,156.32666666666668
748.7,558.7,0.2657220535205448,2.771231813198704,4962.3,631.3,55,157.02608695652177
447.1,340.1,0.25175668885175606,2.0579550004257543,5870.9,242.9,55,157.98999999999995
298.9,571.5,0.24260471245989038,1.3222623659101795,118.5,5912.1,60,150.54166666666666
