FN,FP,MAE,MSE,TN,TP,sr,t
0.0,693.0,2.42980147804666,171.77764789160994,0.0,6208.0,5,9.61
0.0,1380.0,2.6124777568468343,135.70575130995508,0.0,5521.0,5,11.53
0.0,2072.0,2.0724687726416464,132.6650056586002,0.0,4829.0,5,14.25
0.0,2766.0,2.5977069989856547,127.98478474713811,0.0,4135.0,5,23.42
3449.0,0.0,2.1041605564410952,134.9711267874221,3452.0,0.0,5,28.11
2760.0,0.0,2.1180421678017685,138.41396430227502,4141.0,0.0,5,32.81
2069.0,0.0,2.1816574409505867,132.47661931604117,4832.0,0.0,5,37.91
1379.0,0.0,2.156576293290827,141.3368869482684,5522.0,0.0,5,46.1
690.0,0.0,2.2639943486451237,122.54685641356325,6211.0,0.0,5,68.89
0.0,693.0,2.416982973482104,173.90790445913632,0.0,6208.0,10,9.61
0.0,1380.0,2.064957687291697,122.91779179104478,0.0,5521.0,10,11.53
0.0,2072.0,2.1485064483408203,138.8800494841327,0.0,4829.0,10,14.25
0.0,2766.0,2.0957304013911027,134.26206487067094,0.0,4135.0,10,23.42
1724.5,1726.0,2.172376974351543,144.31513894689175,1726.0,1724.5,10,28.11
2760.0,0.0,2.1223573395160122,126.96222951166496,4141.0,0.0,10,32.81
2069.0,0.0,2.127915736849732,137.00758624438487,4832.0,0.0,10,37.91
1379.0,0.0,2.284895087668454,159.61758751920007,5522.0,0.0,10,46.1
690.0,0.0,2.64748246630923,136.2708254097232,6211.0,0.0,10,68.89
0.0,693.0,2.134431241849007,138.60801850746265,0.0,6208.0,15,9.61
0.0,1380.0,2.0431921460657874,122.11167299376902,0.0,5521.0,15,11.53
0.0,2072.0,2.1001359223300975,135.6111716562817,0.0,4829.0,15,14.25
0.0,2766.0,2.142951166497609,126.74849483263297,0.0,4135.0,15,23.42
3449.0,0.0,2.1421060715838283,143.88861926677296,3452.0,0.0,15,28.11
2760.0,0.0,2.203247210549195,147.5598321822924,4141.0,0.0,15,32.81
2069.0,0.0,2.173103753079264,148.49534798869726,4832.0,0.0,15,37.91
1379.0,0.0,2.111407766990291,137.6804482843066,5522.0,0.0,15,46.1
690.0,0.0,2.2387055499203017,125.29162436313577,6211.0,0.0,15,68.89
0.0,693.0,2.1775447036661353,134.50752831111433,0.0,6208.0,20,9.61
0.0,1380.0,2.087957469931894,131.65973711817128,0.0,5521.0,20,11.53
204.2,1965.3,2.028049847848138,114.63490339081292,106.7,4624.8,20,14.25
1768.0,1415.7,2.0773327054050137,123.36704516301984,1350.3,2367.0,20,23.42
1339.4,1802.6,1.9961822199681205,115.57550644363137,1649.4,2109.6,20,28.11
1177.0,1834.6,3.665559339226199,210.57383391247646,2306.4,1583.0,20,32.81
1750.0,457.0,2.246219605854224,147.93309779778295,4375.0,319.0,20,37.91
1379.0,0.0,2.1873945080423125,127.85953371286769,5522.0,0.0,20,46.1
690.0,0.0,2.064192725691929,122.52986989132012,6211.0,0.0,20,68.89
0.0,693.0,2.1793403854513835,135.1423825967251,0.0,6208.0,25,9.61
0.0,1380.0,2.2298632806839587,146.70479120236197,0.0,5521.0,25,11.53
1314.3,1286.5,2.3170699174032747,146.15180818033616,785.5,3514.7,25,14.25
1422.5,1483.8,2.0484220402840165,119.93288408382844,1282.2,2712.5,25,23.42
1225.7,1646.1,2.2357936530937543,136.19115687581512,1805.9,2223.3,25,28.11
1052.9,1610.7,1.9817409071149108,108.20905719171135,2530.3,1707.1,25,32.81
1420.5,921.0,2.1791898275612227,137.7361839284162,3911.0,648.5,25,37.91
1379.0,0.0,1.9319583393711057,115.8520685686857,5522.0,0.0,25,46.1
690.0,0.0,2.1487662657585855,138.26508384871758,6211.0,0.0,25,68.89
0.0,693.0,2.106352195334009,135.04037233625561,0.0,6208.0,30,9.61
0.0,1380.0,2.0077575713664686,113.24347823648745,0.0,5521.0,30,11.53
372.6,1842.9,2.1433726271554847,131.88693067562673,229.1,4456.4,30,14.25
1582.2,1344.9,2.2572085929575425,145.89145984676136,1421.1,2552.8,30,23.42
1225.2,1657.2,2.198423706709173,133.76279093464714,1794.8,2223.8,30,28.11
1289.5,1551.8,2.2284829734821043,139.69354577742354,2589.2,1470.5,30,32.81
1006.3,1289.0,2.1690756412114185,136.89344987248225,3543.0,1062.7,30,37.91
1379.0,0.0,2.0955556441095498,130.9596507995218,5522.0,0.0,30,46.1
690.0,0.0,2.192671207071439,136.7966822359078,6211.0,0.0,30,68.89
0.0,693.0,2.055835386175916,121.91058840965077,0.0,6208.0,35,9.61
185.8,1267.4,2.1891892479350816,144.0695113041588,112.6,5335.2,35,11.53
600.8,1763.4,2.004473047384437,125.14732875561512,308.6,4228.2,35,14.25
1631.4,1433.7,2.2072266338211857,140.10338396899,1332.3,2503.6,35,23.42
1060.9,1530.7,2.0227507607593105,119.5431459049413,1921.3,2388.1,35,28.11
1022.0,1255.7,2.1271525141283876,143.07895130524562,2885.3,1738.0,35,32.81
1744.4,444.8,2.1339374003767566,134.0364563570497,4387.2,324.6,35,37.91
1205.7,307.7,2.1036337487320678,126.62771632843067,5214.3,173.3,35,46.1
690.0,0.0,2.168622880741921,135.12343290066656,6211.0,0.0,35,68.89
0.0,693.0,1.9357994493551662,117.73231714823937,0.0,6208.0,40,9.61
305.6,1227.5,2.001147225039849,120.02157457035212,152.5,5215.4,40,11.53
1342.1,1223.7,2.1032703955948415,140.16545174250106,848.3,3486.9,40,14.25
1609.7,1355.0,2.157788943631358,124.3413223181423,1411.0,2525.3,40,23.42
1440.3,1199.3,2.148955513693667,132.57972334951455,2252.7,2008.7,40,28.11
1106.4,1175.0,2.2015485436893205,127.70434763403853,2966.0,1653.6,40,32.81
1115.4,1007.3,2.160293290827416,141.6079910795537,3824.7,953.6,40,37.91
1211.6,292.3,1.9995680336183164,117.10679033835677,5229.7,167.4,40,46.1
690.0,0.0,1.966347630778148,111.96926657585857,6211.0,0.0,40,68.89
0.0,693.0,1.9947766265758584,118.24035739059556,0.0,6208.0,45,9.61
198.7,1279.4,2.051475873061875,123.43407824518188,100.6,5322.3,45,11.53
889.1,1479.4,2.209738878423417,138.35881854658746,592.6,3939.9,45,14.25
1456.6,1508.7,2.094210404289234,127.58926592667729,1257.3,2678.4,45,23.42
1645.5,1063.4,2.0487707578611793,122.85536422547457,2388.6,1803.5,45,28.11
1292.0,815.2,1.853816258513259,74.73398295826692,3325.8,1468.0,45,32.81
1139.4,899.4,2.3009950731778,146.76301310389798,3932.6,929.6,45,37.91
861.2,590.2,2.0507423561802636,133.14366572308364,4931.8,517.8,45,46.1
690.0,0.0,2.2163442254745687,147.98673790066655,6211.0,0.0,45,68.89
0.0,693.0,2.2564980437617734,137.83807377916244,0.0,6208.0,50,9.61
244.7,1208.4,1.997974061730184,121.86781403129979,171.6,5276.3,50,11.53
987.4,1468.3,2.0300929575423856,132.49129417801765,603.7,3841.6,50,14.25
1323.7,1567.6,2.1852899579771043,144.51228918490074,1198.4,2811.3,50,23.42
1522.3,1167.8,2.0262822779307346,115.76204598174176,2284.2,1926.7,50,28.11
1361.4,818.9,2.173207651065063,135.4291696159977,3322.1,1398.6,50,32.81
1088.1,733.1,1.8382149688450948,76.23711514889148,4098.9,980.9,50,37.91
989.7,508.4,2.134164324011013,134.7660661846109,5013.6,389.3,50,46.1
690.0,0.0,2.2085291986668603,134.44910075423851,6211.0,0.0,50,68.89
113.9,657.3,2.020225909288509,126.97937881901176,35.7,6094.1,55,9.61
551.4,996.4,1.7776077380089845,70.05585628894363,383.6,4969.6,55,11.53
894.8,1442.5,1.7825036951166495,72.90295549630487,629.5,3934.2,55,14.25
1360.7,1546.8,2.2796677293145917,132.5413742037386,1219.2,2774.3,55,23.42
1455.9,1049.0,1.9468985654253008,121.53101650630344,2403.0,1993.1,55,28.11
895.8,980.3,1.7468417620634693,72.9295013882046,3160.7,1864.2,55,32.81
931.7,854.2,1.7084990581075203,69.86871506665702,3977.8,1137.3,55,37.91
879.2,576.9,2.1700440515867263,138.04484447833647,4945.1,499.8,55,46.1
631.2,45.0,1.9562385886103464,128.04589849985507,6166.0,58.8,55,68.89
102.1,648.0,2.007800391247645,131.33360328829156,45.0,6105.9,60,9.61
213.1,1201.4,1.8977330821620053,76.70906873496594,178.6,5307.9,60,11.53
915.4,1370.2,1.9101583103897983,113.99773015758585,701.8,3913.6,60,14.25
1395.7,1490.1,2.086923344442835,121.54225442906825,1275.9,2739.3,60,23.42
1340.7,1153.9,2.06257774235618,132.07757547167077,2298.1,2108.3,60,28.11
1301.5,708.9,2.018570931749022,123.01970967178667,3432.1,1458.5,60,32.81
976.3,660.9,2.085171134618171,127.56063294015362,4171.1,1092.7,60,37.91
737.1,405.4,1.7775396319374004,76.83870282133024,5116.6,641.9,60,46.1
690.0,0.0,1.9773860310099987,125.0332436581655,6211.0,0.0,60,68.89
0.0,693.0,2.164108534994928,133.00424036878712,0.0,6208.0,65,9.61
543.9,1158.4,1.9571159252282277,122.54299082596727,221.6,4977.1,65,11.53
1121.1,1316.4,2.107007824952905,136.62909174757283,755.6,3707.9,65,14.25
1103.1,1546.9,1.765577959715983,68.84694064809449,1219.1,3031.9,65,23.42
1347.5,917.9,1.752905376032459,71.29940883929865,2534.1,2101.5,65,28.11
1005.9,911.2,2.039349659469642,118.42468631575134,3229.8,1754.1,65,32.81
747.8,914.6,1.9358708158237938,115.26033997572816,3917.4,1321.2,65,37.91
841.3,313.4,1.840739240689755,80.17024071475149,5208.6,537.7,65,46.1
510.8,132.2,2.075579915954209,123.32874738516156,6078.8,179.2,65,68.89
0.0,693.0,1.8397613389363858,88.05259839878279,0.0,6208.0,70,9.61
388.5,1098.7,1.920026372989422,118.23753191856254,281.3,5132.5,70,11.53
1144.2,1365.7,1.6628410375307925,65.04884964208085,706.3,3684.8,70,14.25
1216.3,1469.9,1.9665902043182146,125.79184655049994,1296.1,2918.7,70,23.42
1246.6,1148.0,1.7600670192725691,68.88230400847704,2304.0,2202.4,70,28.11
855.9,950.3,1.9697563396609188,118.21208578865382,3190.7,1904.1,70,32.81
860.1,565.4,1.7929191421533108,78.0344265454282,4266.6,1208.9,70,37.91
764.2,432.8,1.867627807564121,72.59610957795972,5089.2,614.8,70,46.1
461.0,229.2,1.8339713085060136,95.44509919649327,5981.8,229.0,70,68.89
158.1,613.5,1.942016446891755,91.9754319855818,79.5,6049.9,75,9.61
495.9,1093.1,2.0608995797710477,126.14709747717723,286.9,5025.1,75,11.53
893.4,1373.5,1.7464109549340676,69.08899764671786,698.5,3935.6,75,14.25
1297.5,1358.2,1.745271120127518,69.95805784379075,1407.8,2837.5,75,23.42
1319.4,1037.2,1.7123400956383132,67.33289060281119,2414.8,2129.6,75,28.11
978.4,923.0,1.729860020286915,65.3916107491668,3218.0,1781.6,75,32.81
975.0,582.1,1.990174612375018,129.88183326039703,4249.9,1094.0,75,37.91
694.6,406.8,2.0028183596580207,122.66429294341398,5115.2,684.4,75,46.1
446.7,174.4,1.7168918997246774,67.48564268221996,6036.6,243.3,75,68.89
46.3,666.7,1.7139126938124911,66.84923796442544,26.3,6161.7,80,9.61
446.4,1058.0,1.6760491233154613,68.15585420228953,322.0,5074.6,80,11.53
667.1,1524.8,1.9564815244167508,121.58552015867265,547.2,4161.9,80,14.25
1037.8,1621.7,1.825587306187509,102.62516442182293,1144.3,3097.2,80,23.42
1491.0,873.2,1.6777153311114332,71.4233530165918,2578.8,1958.0,80,28.11
1307.9,598.1,1.7422375742645992,66.08153383966092,3542.9,1452.1,80,32.81
877.7,544.7,1.8090253586436749,88.54899237791624,4287.3,1191.3,80,37.91
550.9,518.1,1.898129039269671,118.96222168127807,5003.9,828.1,80,46.1
510.9,122.7,1.8075194174757283,72.49484855636864,6088.3,179.1,80,68.89
90.2,661.5,1.9213650195623821,76.28321785900594,31.5,6117.8,85,9.61
429.9,1123.9,1.6749988407477177,65.93173497609042,256.1,5091.1,85,11.53
733.2,1482.1,1.7448663961744675,72.83308090276772,589.9,4095.8,85,14.25
1639.3,988.4,1.9366735255760035,107.2400097203304,1777.6,2495.7,85,23.42
1157.2,929.3,1.6220880307201857,64.49913432002609,2522.7,2291.8,85,28.11
999.6,580.1,1.976683306767135,88.91052008006085,3560.9,1760.4,85,32.81
788.2,620.0,1.759212940153601,70.7892452097522,4212.0,1280.8,85,37.91
667.4,411.4,1.7322882190986815,70.58776749891321,5110.6,711.6,85,46.1
386.6,225.9,1.7766943921170841,94.62027904796405,5985.1,303.4,85,68.89
71.8,639.2,1.8886214316765688,85.2325499989132,53.8,6136.2,90,9.61
568.4,1002.0,1.9253942906825103,110.52654958701638,378.0,4952.6,90,11.53
830.8,1373.8,2.0358599478336474,128.58121542928563,698.2,3998.2,90,14.25
1271.0,1324.1,1.8585262280828867,113.79419893022751,1441.9,2864.0,90,23.42
1149.2,947.5,1.8796431676568612,79.08012244710912,2504.5,2299.8,90,28.11
1137.2,647.2,1.7863727720620202,74.97814748333573,3493.8,1622.8,90,32.81
587.4,732.6,1.9562734386320824,95.61340157513403,4099.4,1481.6,90,37.91
469.5,551.6,1.9681567164179103,106.44207649434865,4970.4,909.5,90,46.1
387.2,217.3,1.7722847413418343,73.43032899942037,5993.7,302.8,90,68.89
49.3,681.8,1.702455223880597,67.14434135378932,11.2,6158.7,95,9.61
723.8,845.2,1.9767661208520504,123.30940071656282,534.8,4797.2,95,11.53
776.0,1372.4,1.674077380089842,63.4330254195044,699.6,4053.0,95,14.25
1383.0,1186.6,1.8023485002173598,75.13195239385598,1579.4,2752.0,95,23.42
1218.6,957.7,1.7698439356614983,72.4570176409216,2494.3,2230.4,95,28.11
936.2,697.2,1.7006224460223156,67.8497112958267,3443.8,1823.8,95,32.81
621.2,536.5,1.9280510795536876,118.33013458737864,4295.5,1447.8,95,37.91
469.2,493.2,1.8364865961454861,69.67620402405448,5028.8,909.8,95,46.1
446.0,175.3,1.6993669033473409,78.60016528401681,6035.7,244.0,95,68.89
51.7,679.9,1.7381231705549922,71.32563659831908,13.1,6156.3,100,9.61
614.2,1068.7,1.9981217214896394,128.09478042312713,311.3,4906.8,100,11.53
997.1,1294.4,1.9696019417475727,126.15389785103608,777.6,3831.9,100,14.25
1404.5,1159.8,1.7856833067671354,87.38162917294595,1606.2,2730.5,100,23.42
1288.3,775.5,1.8391380959281265,81.99887624257354,2676.5,2160.7,100,28.11
986.3,726.8,1.6701461382408347,72.45865742899579,3414.2,1773.7,100,32.81
598.2,553.5,1.7533342269236338,74.5083901075931,4278.5,1470.8,100,37.91
461.5,471.6,1.937679032024344,120.41774509636284,5050.4,917.5,100,46.1
204.0,353.9,1.688300463700913,69.75433368026373,5857.1,486.0,100,68.89
172.7,637.8,1.7191171569337775,72.12621285139835,55.2,6035.3,105,9.61
591.9,943.0,1.6772590928850892,65.24759639834807,437.0,4929.1,105,11.53
808.3,1372.6,1.7249321837414864,73.54635372409795,699.4,4020.7,105,14.25
1484.9,1087.1,1.826704608027822,74.78481443957398,1678.9,2650.1,105,23.42
1235.2,895.8,1.8197692363425588,74.91081161462107,2556.2,2213.8,105,28.11
962.1,717.9,1.65429010288364,63.83108629618896,3423.1,1797.9,105,32.81
