FN,FP,MSE,TN,TP,sr,t
0.0,2.0,2742117.5444444446,0.0,16.0,2,3161
0.0,4.0,3924788.913888889,0.0,14.0,2,3268
0.0,5.0,2943779.202777778,0.0,13.0,2,3451
6.6,2.8,2516997.105555556,4.2,4.4,2,4894
6.3,2.7,1539646.9027777778,6.3,2.7,2,5186
3.5,5.5,2900641.8027777774,5.5,3.5,2,5295
1.5,9.1,2339882.5694444445,3.9,3.5,2,5361
4.0,0.0,3434795.5722222226,14.0,0.0,2,5499
2.0,0.0,3252564.9472222226,16.0,0.0,2,14744
0.0,2.0,2337846.5902777775,0.0,16.0,11,3161
0.0,4.0,1658997.1083333334,0.0,14.0,11,3268
0.7,4.8,987078.8444444444,1.2,11.3,11,3451
2.0,0.1,2521994.816666667,6.9,9.0,11,4894
1.3,0.5,1465107.9388888888,8.5,7.7,11,5186
0.0,2.5,1684416.1111111112,8.5,7.0,11,5295
0.8,3.9,2285776.433333333,9.1,4.2,11,5361
4.0,0.0,2338191.8666666667,14.0,0.0,11,5499
2.0,0.0,1288396.8333333335,16.0,0.0,11,14744
0.0,2.0,1992245.2166666668,0.0,16.0,20,3161
2.1,1.0,17662.48888888889,3.0,11.9,20,3268
1.2,0.8,785115.5861111111,5.2,10.8,20,3451
0.9,0.9,1341.9347222222223,6.1,10.1,20,4894
0.0,1.1,2909996.6305555557,7.9,9.0,20,5186
1.8,2.2,1658006.8194444445,8.8,5.2,20,5295
1.7,2.9,839259.5944444444,10.1,3.3,20,5361
0.6,2.7,12258.05,12.3,2.4,20,5499
1.7,1.0,1645795.8777777778,15.0,0.3,20,14744
1.6,1.2,4437042.144444445,0.8,14.4,29,3161
1.6,1.0,1617262.7777777778,3.0,12.4,29,3268
0.4,0.0,49099.123611111114,5.0,12.6,29,3451
0.7,1.3,3162705.6305555557,5.7,10.3,29,4894
0.0,0.2,31848.7,8.8,9.0,29,5186
0.2,2.0,47722.32083333333,9.0,6.8,29,5295
0.5,1.0,18446.92777777778,12.0,4.5,29,5361
0.4,1.8,1636111.1722222222,13.2,2.6,29,5499
0.6,0.8,17469.154166666667,15.2,1.4,29,14744
0.9,1.7,964.3944444444445,0.3,15.1,38,3161
1.4,1.6,33669.95694444444,2.4,12.6,38,3268
0.2,0.0,32971.034722222226,5.0,12.8,38,3451
0.2,1.3,52255.82777777778,5.7,10.8,38,4894
0.0,0.0,17985.222222222223,9.0,9.0,38,5186
0.6,1.0,19835.30277777778,10.0,6.4,38,5295
0.1,0.6,2005.686111111111,12.4,4.9,38,5361
0.5,0.0,17619.008333333335,14.0,3.5,38,5499
0.0,0.8,19693.401388888888,15.2,2.0,38,14744
