FN,FP,MSE,TN,TP,sr,t
0.0,3.0,86872.5,0.0,17.0,2,960
0.0,5.0,20074.5,0.0,15.0,2,1020
7.1,2.3,57600.0,3.7,6.9,2,1080
5.1,3.2,25164.0,4.8,6.9,2,1140
4.7,4.9,44262.0,6.1,4.3,2,1230
2.8,4.9,25362.0,7.1,5.2,2,1320
1.6,5.4,29079.0,8.6,4.4,2,1770
4.0,0.0,32161.5,16.0,0.0,2,1980
2.0,0.0,12172.5,18.0,0.0,2,2160
1.3,1.4,5143.5,1.6,15.7,11,960
2.3,1.5,45180.0,3.5,12.7,11,1020
3.8,2.6,3847.5,3.4,10.2,11,1080
2.1,3.0,6858.0,5.0,9.9,11,1140
2.6,2.0,2205.0,9.0,6.4,11,1230
2.5,2.5,4500.0,9.5,5.5,11,1320
1.0,1.2,1732.5,12.8,5.0,11,1770
1.6,1.9,24966.0,14.1,2.4,11,1980
1.3,0.9,4198.5,17.1,0.7,11,2160
1.6,0.6,2520.0,2.4,15.4,20,960
1.9,1.4,2547.0,3.6,13.1,20,1020
1.5,1.3,2938.5,4.7,12.5,20,1080
1.2,3.0,2637.0,5.0,10.8,20,1140
2.2,2.7,3721.5,8.3,6.8,20,1230
1.1,0.9,2241.0,11.1,6.9,20,1320
0.3,1.0,10669.5,13.0,5.7,20,1770
1.1,1.7,3109.5,14.3,2.9,20,1980
1.3,1.0,5260.5,17.0,0.7,20,2160
1.3,1.3,4378.5,1.7,15.7,29,960
2.1,1.4,2452.5,3.6,12.9,29,1020
1.5,1.7,3429.0,4.3,12.5,29,1080
1.9,2.3,2169.0,5.7,10.1,29,1140
1.0,1.8,1921.5,9.2,8.0,29,1230
0.4,0.8,3100.5,11.2,7.6,29,1320
0.2,0.3,3321.0,13.7,5.8,29,1770
1.1,1.6,3249.0,14.4,2.9,29,1980
0.5,1.3,3289.5,16.7,1.5,29,2160
0.8,1.3,3091.5,1.7,16.2,38,960
0.7,1.0,2398.5,4.0,14.3,38,1020
1.8,1.3,1858.5,4.7,12.2,38,1080
2.1,1.2,2965.5,6.8,9.9,38,1140
0.5,1.5,2421.0,9.5,8.5,38,1230
0.9,0.8,2389.5,11.2,7.1,38,1320
0.6,0.5,1962.0,13.5,5.4,38,1770
1.0,1.2,2871.0,14.8,3.0,38,1980
0.4,0.8,1755.0,17.2,1.6,38,2160
0.9,0.7,2686.5,2.3,16.1,47,960
1.3,1.6,3042.0,3.4,13.7,47,1020
0.8,1.3,2799.0,4.7,13.2,47,1080
1.9,2.1,2029.5,5.9,10.1,47,1140
1.4,0.7,3376.125,10.3,7.6,47,1230
1.1,0.5,1458.0,11.5,6.9,47,1320
0.1,0.3,4263.75,13.7,5.9,47,1770
0.7,0.6,1242.0,15.4,3.3,47,1980
1.3,1.2,2637.0,16.8,0.7,47,2160
0.7,0.7,3353.625,2.3,16.3,56,960
0.6,1.7,2155.5,3.3,14.4,56,1020
1.2,1.0,2040.75,5.0,12.8,56,1080
1.3,1.5,2848.5,6.5,10.7,56,1140
1.3,1.3,1080.0,9.7,7.7,56,1230
0.8,0.5,2372.625,11.5,7.2,56,1320
0.6,0.5,1311.75,13.5,5.4,56,1770
1.1,0.9,2209.5,15.1,2.9,56,1980
0.7,0.9,1975.5,17.1,1.3,56,2160
0.4,0.7,3124.125,2.3,16.6,65,960
0.9,1.2,892.125,3.8,14.1,65,1020
1.2,1.5,1116.0,4.5,12.8,65,1080
1.7,1.9,1563.75,6.1,10.3,65,1140
1.0,1.8,922.5,9.2,8.0,65,1230
0.5,1.0,2084.625,11.0,7.5,65,1320
0.2,0.4,1264.5,13.6,5.8,65,1770
1.0,0.6,1873.125,15.4,3.0,65,1980
0.8,0.0,1215.0,18.0,1.2,65,2160
1.0,1.1,2605.5,1.9,16.0,74,960
1.4,0.9,1242.0,4.1,13.6,74,1020
1.3,2.1,1738.125,3.9,12.7,74,1080
2.1,1.8,2367.0,6.2,9.9,74,1140
1.6,0.9,858.375,10.1,7.4,74,1230
0.7,0.4,2356.875,11.6,7.3,74,1320
0.6,0.4,1980.0,13.6,5.4,74,1770
1.4,0.4,1066.5,15.6,2.6,74,1980
0.9,1.1,3214.125,16.9,1.1,74,2160
0.9,0.6,752.625,2.4,16.1,83,960
0.6,1.5,2697.75,3.5,14.4,83,1020
2.1,1.4,1280.25,4.6,11.9,83,1080
1.4,1.3,1230.75,6.7,10.6,83,1140
1.0,1.7,1604.25,9.3,8.0,83,1230
1.1,0.6,1976.625,11.4,6.9,83,1320
0.2,0.4,1235.25,13.6,5.8,83,1770
0.3,0.9,1877.625,15.1,3.7,83,1980
1.1,0.6,1041.75,17.4,0.9,83,2160
0.6,1.1,3019.5,1.9,16.4,92,960
0.5,1.5,2497.5,3.5,14.5,92,1020
1.4,1.3,910.125,4.7,12.6,92,1080
1.6,2.0,1442.25,6.0,10.4,92,1140
1.0,0.5,2310.75,10.5,8.0,92,1230
