FN,FP,MSE,TN,TP,sr,t
0.0,2.0,1298678.802777778,0.0,16.0,2,3161
0.0,4.0,3441284.5833333335,0.0,14.0,2,3268
0.0,5.0,2869536.4888888886,0.0,13.0,2,3451
6.6,2.8,2259575.7277777777,4.2,4.4,2,4894
6.3,2.7,2399738.6944444445,6.3,2.7,2,5186
2.1,7.7,1865728.6611111113,3.3,4.9,2,5295
1.5,9.1,2685535.8666666667,3.9,3.5,2,5361
4.0,0.0,2913042.769444444,14.0,0.0,2,5499
2.0,0.0,1834715.9027777775,16.0,0.0,2,14744
0.0,2.0,2351544.833333333,0.0,16.0,11,3161
0.0,4.0,2757948.0555555555,0.0,14.0,11,3268
0.0,6.0,2361370.894444444,0.0,12.0,11,3451
0.0,7.0,1868953.4555555556,0.0,11.0,11,4894
9.0,0.0,2642715.611111111,9.0,0.0,11,5186
7.0,0.0,2528000.3833333333,11.0,0.0,11,5295
5.0,0.0,1883259.8333333333,13.0,0.0,11,5361
4.0,0.0,2055008.6055555556,14.0,0.0,11,5499
2.0,0.0,3589237.2944444446,16.0,0.0,11,14744
0.0,2.0,2716669.5,0.0,16.0,20,3161
1.3,2.4,1190486.802777778,1.6,12.7,20,3268
3.4,0.0,1180493.0888888887,6.0,8.6,20,3451
0.8,0.7,40144.555555555555,6.3,10.2,20,4894
0.5,0.5,1442330.3666666667,8.5,8.5,20,5186
0.6,2.2,1017318.1388888888,8.8,6.4,20,5295
1.1,4.1,2547084.7444444443,8.9,3.9,20,5361
0.7,2.9,3194845.275,12.1,2.3,20,5499
2.0,0.0,2337077.5541666667,16.0,0.0,20,14744
0.0,2.0,3117843.8638888886,0.0,16.0,29,3161
2.6,0.7,539623.6430555556,3.3,11.4,29,3268
1.1,1.0,2431930.4458333333,4.0,11.9,29,3451
0.9,1.0,1649273.8388888887,6.0,10.1,29,4894
0.0,1.5,1601429.2638888888,7.5,9.0,29,5186
0.5,2.4,1778367.9680555556,8.6,6.5,29,5295
1.5,2.4,3735273.8166666664,10.6,3.5,29,5361
1.2,1.7,13423.865277777779,13.3,1.8,29,5499
2.0,0.0,2145732.9,16.0,0.0,29,14744
0.0,2.0,1455443.3277777778,0.0,16.0,38,3161
1.8,0.7,487777.5444444444,3.3,12.2,38,3268
0.8,0.1,2521607.4902777774,4.9,12.2,38,3451
1.2,0.0,64770.995833333334,7.0,9.8,38,4894
0.0,0.4,1067884.4555555556,8.6,9.0,38,5186
0.7,1.6,2414679.5722222226,9.4,6.3,38,5295
1.8,1.6,1636866.9069444444,11.4,3.2,38,5361
0.9,1.1,18721.99722222222,12.9,3.1,38,5499
1.2,1.3,2830180.916666667,14.7,0.8,38,14744
1.0,1.5,16457.32222222222,0.5,15.0,47,3161
1.8,1.3,13477.393055555556,2.7,12.2,47,3268
0.5,0.0,1163817.9916666667,6.0,11.5,47,3451
1.1,0.7,16128.472222222223,6.3,9.9,47,4894
0.0,0.0,1643976.1097222222,9.0,9.0,47,5186
1.3,1.4,2340916.9930555555,9.6,5.7,47,5295
0.1,0.2,47660.881944444445,12.8,4.9,47,5361
0.4,0.0,17066.5375,14.0,3.6,47,5499
0.8,0.6,32037.1125,15.4,1.2,47,14744
0.5,1.5,48689.55416666667,0.5,15.5,56,3161
0.8,1.2,14844.681944444445,2.8,13.2,56,3268
0.3,0.0,36722.21944444445,6.0,11.7,56,3451
1.0,0.8,2652.822222222222,6.2,10.0,56,4894
0.0,0.1,33041.23611111111,8.9,9.0,56,5186
0.9,0.7,33329.63333333333,10.3,6.1,56,5295
1.0,0.9,15932.084722222222,12.1,4.0,56,5361
0.2,0.0,19010.526388888888,15.0,2.8,56,5499
0.4,0.8,1998.3319444444446,15.2,1.6,56,14744
0.4,1.6,10293.858333333334,0.4,15.6,65,3161
2.2,1.0,16944.980555555558,3.0,11.8,65,3268
0.7,0.0,30333.772222222226,5.0,12.3,65,3451
0.5,0.8,1446.6,6.2,10.5,65,4894
0.0,0.1,1354.5027777777777,8.9,9.0,65,5186
0.4,0.5,13567.115277777779,10.5,6.6,65,5295
0.2,0.3,31031.506944444445,12.7,4.8,65,5361
0.7,0.0,32029.30833333333,15.0,2.3,65,5499
0.3,1.0,14445.273611111112,15.0,1.7,65,14744
1.5,1.1,913.5125,0.9,14.5,74,3161
1.7,1.3,729.1180555555555,2.7,12.3,74,3268
0.6,0.0,1432.4986111111111,5.0,12.4,74,3451
0.8,0.6,1980.7986111111109,6.4,10.2,74,4894
0.0,0.1,1584.7680555555555,8.9,9.0,74,5186
0.3,0.2,1229.9708333333333,10.8,6.7,74,5295
0.2,0.2,879.9180555555555,12.8,4.8,74,5361
1.0,0.0,43630.57638888889,14.0,3.0,74,5499
0.4,0.4,32163.3625,15.6,1.6,74,14744
0.6,1.5,36509.14722222222,0.5,15.4,83,3161
1.9,1.1,18514.3875,2.9,12.1,83,3268
0.7,0.0,18617.102777777778,6.0,11.3,83,3451
0.6,0.6,48562.79166666667,6.4,10.4,83,4894
0.0,0.0,26667.140277777777,9.0,9.0,83,5186
0.2,0.7,2010.3555555555554,10.3,6.8,83,5295
0.3,0.1,13608.202777777778,12.9,4.7,83,5361
0.7,0.0,1850.448611111111,14.0,3.3,83,5499
0.7,0.5,1991.2694444444446,15.5,1.3,83,14744
1.2,1.4,35710.61111111111,0.6,14.8,92,3161
1.0,1.5,2256.420833333333,2.5,13.0,92,3268
0.7,0.0,25929.776388888888,6.0,11.3,92,3451
0.8,0.0,789.2916666666667,7.0,10.2,92,4894
0.0,0.0,52458.8125,9.0,9.0,92,5186
0.2,0.2,1845.6472222222224,10.8,6.8,92,5295
0.1,0.1,391.0180555555556,12.9,4.9,92,5361
0.6,0.3,890.3430555555555,14.7,2.4,92,5499
0.6,0.1,1906.5333333333333,15.9,1.4,92,14744
1.0,1.4,976.1055555555555,0.6,15.0,101,3161
1.2,1.0,834.3666666666666,3.0,12.8,101,3268
0.7,0.0,900.0263888888888,5.0,12.3,101,3451
0.4,0.1,2148.375,6.9,10.6,101,4894
0.0,0.1,1416.8902777777778,8.9,9.0,101,5186
0.1,0.0,690.1902777777777,11.0,6.9,101,5295
0.0,0.1,2614.901388888889,12.9,5.0,101,5361
0.6,0.1,1689.2986111111109,14.9,2.4,101,5499
0.6,0.1,1560.0833333333335,15.9,1.4,101,14744
0.8,1.6,2013.0166666666669,0.4,15.2,110,3161
1.2,0.9,1171.225,3.1,12.8,110,3268
0.6,0.0,377.0708333333333,5.0,12.4,110,3451
0.3,0.2,1406.6444444444446,6.8,10.7,110,4894
0.0,0.0,810.7888888888889,9.0,9.0,110,5186
0.1,0.5,1578.1805555555554,10.5,6.9,110,5295
0.2,0.2,1094.6986111111112,12.8,4.8,110,5361
0.4,0.0,1149.4361111111111,14.0,3.6,110,5499
0.8,0.1,1876.9083333333333,15.9,1.2,110,14744
1.2,1.5,2071.0694444444443,0.5,14.8,119,3161
1.1,1.5,337.3375,2.5,12.9,119,3268
0.7,0.0,1414.0194444444446,6.0,11.3,119,3451
0.5,0.4,462.1375,6.6,10.5,119,4894
0.0,0.0,1214.3902777777778,9.0,9.0,119,5186
0.1,0.5,751.3458333333333,10.5,6.9,119,5295
0.0,0.0,1114.2458333333334,13.0,5.0,119,5361
0.4,0.3,759.5916666666667,13.7,3.6,119,5499
0.4,0.0,1430.3111111111111,16.0,1.6,119,14744
0.7,1.3,833.1708333333333,0.7,15.3,128,3161
1.3,1.5,1413.2166666666667,2.5,12.7,128,3268
0.7,0.0,1298.0222222222224,6.0,11.3,128,3451
0.6,0.2,596.9527777777778,6.8,10.4,128,4894
0.0,0.0,966.4027777777777,9.0,9.0,128,5186
0.0,0.2,602.6347222222223,10.8,7.0,128,5295
0.2,0.1,776.7291666666667,12.9,4.8,128,5361
0.4,0.0,896.125,15.0,2.6,128,5499
0.9,0.1,1332.7888888888888,15.9,1.1,128,14744
0.5,1.8,1379.0027777777777,0.2,15.5,137,3161
1.6,1.2,1215.026388888889,2.8,12.4,137,3268
0.2,0.0,342.2416666666667,5.0,12.8,137,3451
0.2,0.3,814.0611111111111,6.7,10.8,137,4894
0.0,0.2,1703.998611111111,8.8,9.0,137,5186
0.0,0.1,2175.104166666667,10.9,7.0,137,5295
0.2,0.1,1133.9402777777777,12.9,4.8,137,5361
0.3,0.2,1081.7805555555556,14.8,2.7,137,5499
0.2,0.0,1253.7833333333333,16.0,1.8,137,14744
0.6,1.2,717.1875,0.8,15.4,146,3161
1.6,1.3,453.3666666666667,2.7,12.4,146,3268
0.7,0.0,816.8625,5.0,12.3,146,3451
0.2,0.2,844.7638888888889,6.8,10.8,146,4894
0.0,0.2,1527.575,8.8,9.0,146,5186
0.0,0.2,1058.0472222222222,10.8,7.0,146,5295
0.1,0.3,954.3708333333334,12.7,4.9,146,5361
0.7,0.0,947.8861111111112,14.0,3.3,146,5499
0.2,0.2,655.2319444444445,15.8,1.8,146,14744
1.2,1.7,1916.1777777777777,0.3,14.8,155,3161
