FN,FP,MSE,TN,TP,sr,t
0.0,135.0,33.81390037716828,0.0,1214.0,2,22.464000000000002
0.0,270.0,32.59468608480356,0.0,1079.0,2,23.397
366.1,216.9,110.52075694010378,188.1,577.9,2,24.643
456.5,150.7,60.50100260808006,389.3,352.5,2,27.068
325.4,343.7,34.35414392653818,331.3,348.6,2,30.396
261.4,368.0,28.349362992142325,442.0,277.6,2,33.649
154.2,459.8,28.25906430126019,484.2,250.8,2,39.013000000000005
270.0,0.0,27.61621604010378,1079.0,0.0,2,45.168
135.0,0.0,27.328131024759085,1214.0,0.0,2,58.173
0.0,135.0,3.683032383141639,0.0,1214.0,676,22.464000000000002
0.0,270.0,3.0299313185828276,0.0,1079.0,676,23.397
90.2,100.7,3.3660416131314803,304.3,853.8,676,24.643
76.2,114.0,3.6600029830413803,426.0,732.8,676,27.068
93.5,69.3,3.723402997045361,605.7,580.5,676,30.396
58.6,73.8,4.408559812465323,735.2,481.4,676,33.649
66.3,85.5,3.786028539690485,858.5,338.7,676,39.013000000000005
70.0,49.0,3.571280650389377,1030.0,200.0,676,45.168
24.9,16.2,3.5374464534606114,1197.8,110.1,676,58.173
0.0,135.0,2.6798408690849334,0.0,1214.0,1350,22.464000000000002
0.0,270.0,3.097179587513294,0.0,1079.0,1350,23.397
128.9,60.2,2.5890631249113185,344.8,815.1,1350,24.643
92.7,99.2,3.543782483260442,440.8,716.3,1350,27.068
92.6,47.9,2.9087040364668324,627.1,581.4,1350,30.396
51.9,61.5,2.512265477532111,748.5,487.1,1350,33.649
66.8,72.4,2.3928998420593204,871.6,338.2,1350,39.013000000000005
74.8,32.6,2.840511955561298,1046.4,195.2,1350,45.168
13.3,21.8,2.4732809336857766,1192.2,121.7,1350,58.173
0.0,135.0,2.307768441098495,0.0,1214.0,2024,22.464000000000002
0.0,270.0,2.0661709609189582,0.0,1079.0,2024,23.397
109.5,56.6,2.4363011034328723,348.4,834.5,2024,24.643
83.3,109.5,2.3384738625798116,430.5,725.7,2024,27.068
94.4,45.7,2.531777467375467,629.3,579.6,2024,30.396
40.8,75.7,2.7901208523514054,733.3,499.2,2024,33.649
52.2,69.4,2.575247843840799,874.6,352.8,2024,39.013000000000005
72.3,31.4,2.9018936541559586,1047.6,197.7,2024,45.168
13.6,15.8,2.8187040305640876,1198.2,121.4,2024,58.173
0.0,135.0,2.7208503073819315,0.0,1214.0,2698,22.464000000000002
0.0,270.0,1.9708912129339868,0.0,1079.0,2698,23.397
123.1,56.4,2.647959806740317,348.6,820.9,2698,24.643
90.8,104.3,2.2638558349152325,435.7,718.2,2698,27.068
94.0,39.7,2.1301031505000165,635.3,580.0,2698,30.396
37.8,80.1,2.657039124013484,729.9,501.2,2698,33.649
70.5,67.8,2.528562163945873,876.2,334.5,2698,39.013000000000005
70.7,27.8,2.0507496927857196,1051.2,199.3,2698,45.168
13.5,14.7,2.593529770162497,1199.3,121.5,2698,58.173
0.0,135.0,2.2858040486599007,0.0,1214.0,3372,22.464000000000002
0.0,270.0,2.391258368982739,0.0,1079.0,3372,23.397
124.4,55.3,2.3615098772948864,349.7,819.6,3372,24.643
72.1,121.9,2.2851288870209596,418.1,736.9,3372,27.068
93.7,37.7,2.430342876773705,637.3,580.3,3372,30.396
42.6,67.9,2.973778573470486,742.1,496.4,3372,33.649
61.0,71.2,2.2653676300775603,872.8,344.0,3372,39.013000000000005
74.2,24.6,2.775030177133735,1054.4,195.8,3372,45.168
9.9,15.0,2.0895532884795873,1199.0,125.1,3372,58.173
0.0,135.0,2.1315113188858144,0.0,1214.0,4046,22.464000000000002
0.0,270.0,2.234965588399156,0.0,1079.0,4046,23.397
131.5,57.2,2.352959481193408,347.8,812.5,4046,24.643
76.1,118.9,2.0882777287808785,421.1,732.9,4046,27.068
96.0,33.3,2.2632285910907854,641.7,578.0,4046,30.396
38.2,82.3,2.503577198883998,726.7,501.8,4046,33.649
52.3,84.8,2.0708474595389927,859.2,352.7,4046,39.013000000000005
69.5,27.5,2.184901922527101,1051.5,200.5,4046,45.168
10.1,17.7,2.483766903614786,1196.3,124.9,4046,58.173
0.0,135.0,2.4349370657290406,0.0,1214.0,4720,22.464000000000002
0.0,270.0,2.4070193540429465,0.0,1079.0,4720,23.397
127.8,52.4,2.343818578218371,352.6,816.2,4720,24.643
85.4,105.8,2.376364145683833,434.2,723.6,4720,27.068
91.3,36.1,2.236580652224214,638.9,582.7,4720,30.396
40.1,79.9,2.431708811691753,730.1,498.9,4720,33.649
70.6,59.4,2.1084408380032853,884.6,334.4,4720,39.013000000000005
74.1,27.6,2.137249618020324,1051.4,195.9,4720,45.168
11.3,14.3,2.1524134296219377,1199.7,123.7,4720,58.173
0.0,135.0,2.3091582304018248,0.0,1214.0,5394,22.464000000000002
0.0,270.0,2.2292045746034974,0.0,1079.0,5394,23.397
136.1,55.1,2.3212541757263123,349.9,807.9,5394,24.643
81.1,120.9,1.9186792042342096,419.1,727.9,5394,27.068
96.6,36.4,2.608837696911293,638.6,577.4,5394,30.396
40.4,75.2,2.0750708505010818,733.8,499.6,5394,33.649
61.9,71.3,2.231029742514201,872.7,343.1,5394,39.013000000000005
73.8,25.3,2.722004710344928,1053.7,196.2,5394,45.168
11.1,15.8,2.534405384219696,1198.2,123.9,5394,58.173
