FN,FP,MSE,TN,TP,sr,t
0.0,23.0,1000460.412287236,0.0,208.0,2,7395.054999999998
0.0,46.0,2321995.310904507,0.0,185.0,2,8447.814285714283
64.8,41.4,1108637.9115545612,27.6,97.2,2,9560.767142857143
41.7,64.4,1269302.7616805164,27.6,97.3,2,9896.94214285714
46.0,69.6,1882321.0913362321,46.4,69.0,2,10259.974999999997
64.4,41.7,898275.7795787718,97.3,27.6,2,10607.560714285712
13.8,129.6,1265780.7047278422,32.4,55.2,2,10970.621428571429
46.0,0.0,2314860.065538059,185.0,0.0,2,11656.392857142857
23.0,0.0,949790.4703351747,208.0,0.0,2,13508.696428571431
5.2,15.3,447263.75631789805,7.7,202.8,117,7395.054999999998
10.1,23.1,548783.5981141318,22.9,174.9,117,8447.814285714283
22.8,19.5,560187.9018187483,49.5,139.2,117,9560.767142857143
15.4,30.7,550224.1593866765,61.3,123.6,117,9896.94214285714
21.2,20.0,941201.112626222,96.0,93.8,117,10259.974999999997
20.6,18.3,339699.6089978431,120.7,71.4,117,10607.560714285712
12.3,22.9,1503914.9612151799,139.1,56.7,117,10970.621428571429
20.8,9.0,1318662.6853281795,176.0,25.2,117,11656.392857142857
13.0,10.3,515829.56796683586,197.7,10.0,117,13508.696428571431
7.1,11.2,474375.56926521845,11.8,200.9,232,7395.054999999998
12.2,24.2,362055.7030127206,21.8,172.8,232,8447.814285714283
17.3,21.9,983592.8581992273,47.1,144.7,232,9560.767142857143
11.2,28.3,406841.9964133768,63.7,127.8,232,9896.94214285714
18.1,20.7,705045.9832979965,95.3,96.9,232,10259.974999999997
15.9,13.4,1441967.4390833536,125.6,76.1,232,10607.560714285712
11.0,12.1,645388.3729723702,149.9,58.0,232,10970.621428571429
15.2,12.5,662350.1288038418,172.5,30.8,232,11656.392857142857
11.1,7.0,797464.0855718858,201.0,11.9,232,13508.696428571431
6.6,12.9,1024076.6625555118,10.1,201.4,347,7395.054999999998
14.4,22.3,1111252.2779529789,23.7,170.6,347,8447.814285714283
9.9,24.4,1146929.8636224393,44.6,152.1,347,9560.767142857143
17.2,20.7,705303.1048331191,71.3,121.8,347,9896.94214285714
10.7,21.8,601856.7007470755,94.2,104.3,347,10259.974999999997
11.9,15.7,828370.554710943,123.3,80.1,347,10607.560714285712
8.9,12.2,838504.836361719,149.8,60.1,347,10970.621428571429
13.1,10.2,467604.9293119154,174.8,32.9,347,11656.392857142857
8.2,9.7,1245427.4240142212,198.3,14.8,347,13508.696428571431
6.0,11.8,1058451.680119178,11.2,202.0,462,7395.054999999998
11.7,23.2,735461.9215701092,22.8,173.3,462,8447.814285714283
12.9,19.9,772585.7379312575,49.1,149.1,462,9560.767142857143
17.5,20.7,1351074.4069348057,71.3,121.5,462,9896.94214285714
11.5,18.8,1010605.3149487765,97.2,103.5,462,10259.974999999997
12.5,14.6,940393.2324859811,124.4,79.5,462,10607.560714285712
9.3,11.2,638100.1342152751,150.8,59.7,462,10970.621428571429
14.1,10.8,923732.244833023,174.2,31.9,462,11656.392857142857
11.4,3.7,485435.8437764989,204.3,11.6,462,13508.696428571431
6.3,9.3,1055953.558077894,13.7,201.7,577,7395.054999999998
