FN,FP,MSE,TN,TP,sr,t
0.0,26.0,19.270104600253813,0.0,230.0,2,0.478987974358975
0.0,51.0,14.276922245141396,0.0,205.0,2,0.528053435897436
17.9,69.3,21.060418441946126,7.7,161.1,2,0.732406631578947
0.0,102.0,20.134440374790735,0.0,154.0,2,1.24142602702703
12.8,115.2,28.050301321462666,12.8,115.2,2,2.08937425641026
30.6,107.8,14.211011701352362,46.2,71.4,2,5.81297530769231
46.2,71.6,14.137060209185012,107.4,30.8,2,10.6980868974359
51.0,0.0,17.892687435324465,205.0,0.0,2,19.898601564102602
26.0,0.0,19.486599983305453,230.0,0.0,2,37.5557710769231
4.8,7.2,0.005589381007091676,18.8,225.2,130,0.478987974358975
9.1,7.9,0.0014869652267908572,43.1,195.9,130,0.528053435897436
5.8,0.1,0.0001905726539054187,76.9,173.2,130,0.732406631578947
3.4,1.6,0.0011041339610758853,101.4,149.6,130,1.24142602702703
1.2,1.3,0.001923979542222778,126.7,126.8,130,2.08937425641026
0.0,0.1,0.0013104743141736156,153.9,102.0,130,5.81297530769231
0.0,0.2,0.0031113155751818743,178.8,77.0,130,10.6980868974359
0.0,0.1,0.0003033729931924502,204.9,51.0,130,19.898601564102602
0.0,0.1,0.001968408369889472,230.9,25.0,130,37.5557710769231
2.9,3.2,0.00024862022095052905,22.8,227.1,258,0.478987974358975
2.0,3.0,9.693253495603359e-05,48.0,203.0,258,0.528053435897436
0.0,0.2,0.00018722400736254584,76.8,179.0,258,0.732406631578947
0.0,0.1,0.0001156708400458657,102.9,153.0,258,1.24142602702703
0.0,0.2,7.913127436538643e-05,127.8,128.0,258,2.08937425641026
0.0,0.2,0.0002232848172816858,153.8,102.0,258,5.81297530769231
0.0,0.1,9.051528488665268e-05,178.9,77.0,258,10.6980868974359
0.0,0.1,0.00019676200112348055,204.9,51.0,258,19.898601564102602
0.0,0.2,0.00015303059999837435,230.8,25.0,258,37.5557710769231
0.0,0.0,5.0095161006509896e-05,26.0,230.0,386,0.478987974358975
2.0,1.6,6.983334821972472e-05,49.4,203.0,386,0.528053435897436
0.0,0.2,0.0001323246471311551,76.8,179.0,386,0.732406631578947
0.0,0.0,0.00015167891059118978,102.0,154.0,386,1.24142602702703
0.3,0.1,9.735963822836713e-05,127.9,127.7,386,2.08937425641026
0.0,0.2,0.0001024877973990849,153.8,102.0,386,5.81297530769231
0.0,0.2,0.00010078326276575585,178.8,77.0,386,10.6980868974359
0.0,0.0,4.30154617429652e-05,205.0,51.0,386,19.898601564102602
0.0,0.1,9.139663139530884e-05,229.9,26.0,386,37.5557710769231
0.0,0.0,6.8151184886108e-05,26.0,230.0,514,0.478987974358975
1.5,1.7,0.0001253542674311567,49.3,203.5,514,0.528053435897436
0.0,0.0,3.230028104063683e-05,77.0,179.0,514,0.732406631578947
0.0,0.1,3.471168731057765e-05,101.9,154.0,514,1.24142602702703
0.0,0.3,4.0666593433983994e-05,127.7,128.0,514,2.08937425641026
0.0,0.1,0.00011145881269340266,153.9,102.0,514,5.81297530769231
0.0,0.0,4.039027902115166e-05,179.0,77.0,514,10.6980868974359
0.0,0.0,3.0197546856931184e-05,205.0,51.0,514,19.898601564102602
0.0,0.0,3.379876629332886e-05,230.0,26.0,514,37.5557710769231
0.0,0.1,3.647139558779946e-05,25.9,230.0,642,0.478987974358975
2.3,1.6,5.1430186956540534e-05,49.4,202.7,642,0.528053435897436
0.0,0.0,3.0478427430075866e-05,77.0,179.0,642,0.732406631578947
0.0,0.1,4.627966645784984e-05,102.9,153.0,642,1.24142602702703
0.1,0.1,3.4647793672346386e-05,127.9,127.9,642,2.08937425641026
0.0,0.3,2.8901743137537153e-05,153.7,102.0,642,5.81297530769231
0.0,0.3,0.00010726406254068588,178.7,77.0,642,10.6980868974359
0.0,0.0,2.8339986048039705e-05,205.0,51.0,642,19.898601564102602
0.0,0.3,2.5071912377414685e-05,230.7,25.0,642,37.5557710769231
0.0,0.1,2.8264868367872315e-05,25.9,230.0,770,0.478987974358975
2.2,1.6,3.596989065725972e-05,49.4,202.8,770,0.528053435897436
0.0,0.2,2.073520849395672e-05,76.8,179.0,770,0.732406631578947
0.0,0.0,3.560389032365996e-05,103.0,153.0,770,1.24142602702703
0.2,0.2,3.676864738145464e-05,127.8,127.8,770,2.08937425641026
0.0,0.0,3.596665687377996e-05,154.0,102.0,770,5.81297530769231
0.0,0.0,2.589784316600856e-05,179.0,77.0,770,10.6980868974359
0.0,0.1,3.396088655384168e-05,204.9,51.0,770,19.898601564102602
0.0,0.1,3.944874122406261e-05,230.9,25.0,770,37.5557710769231
0.0,0.1,2.7537435026898694e-05,25.9,230.0,898,0.478987974358975
1.9,1.2,3.26326378985524e-05,49.8,203.1,898,0.528053435897436
0.0,0.0,3.2076357009538634e-05,77.0,179.0,898,0.732406631578947
0.0,0.0,2.6537675726958248e-05,102.0,154.0,898,1.24142602702703
0.1,0.2,3.083861838306356e-05,127.8,127.9,898,2.08937425641026
0.0,0.0,3.077664811378212e-05,154.0,102.0,898,5.81297530769231
0.0,0.1,3.0376970621665658e-05,178.9,77.0,898,10.6980868974359
0.0,0.0,3.05217649034994e-05,205.0,51.0,898,19.898601564102602
