FN,FP,MSE,TN,TP,sr,t
0.0,135.0,274.9690199204783,0.0,1214.0,2,22.464000000000002
0.0,270.0,24.878855717957745,0.0,1079.0,2,23.397
283.2,283.5,36.575040377260926,121.5,660.8,2,24.643
161.8,432.0,32.36981416139733,108.0,647.2,2,27.068
202.2,472.5,21.563053406968123,202.5,471.8,2,30.396
215.6,486.0,24.0418463716086,324.0,323.4,2,33.649
121.5,660.8,25.89809121148999,283.2,283.5,2,39.013000000000005
270.0,0.0,25.388765651000742,1079.0,0.0,2,45.168
135.0,0.0,36.303780341586375,1214.0,0.0,2,58.173
42.7,44.6,6.92998433687917,90.4,1171.3,676,22.464000000000002
54.8,67.0,9.488986984062269,203.0,1024.2,676,23.397
57.1,73.4,8.147667899647889,331.6,886.9,676,24.643
97.2,103.2,12.331744329280948,436.8,711.8,676,27.068
104.6,78.6,7.715366983098592,596.4,569.4,676,30.396
81.4,70.1,9.40890937674203,738.9,458.6,676,33.649
61.6,104.6,8.749853755541142,839.4,343.4,676,39.013000000000005
99.6,88.6,10.194726422998517,990.4,170.4,676,45.168
82.1,46.4,10.688857829670123,1167.6,52.9,676,58.173
43.4,57.3,5.93789225016679,77.7,1170.6,1350,22.464000000000002
63.0,45.6,8.633417467142326,224.4,1016.0,1350,23.397
45.3,67.6,4.758029103891772,337.4,898.7,1350,24.643
91.9,62.0,5.268862535192735,478.0,717.1,1350,27.068
89.9,52.1,5.387548847776131,622.9,584.1,1350,30.396
53.6,58.9,6.313033362694588,751.1,485.4,1350,33.649
61.2,56.8,6.351743920922905,887.2,343.8,1350,39.013000000000005
74.0,64.3,6.132594738584136,1014.7,196.0,1350,45.168
50.9,38.3,6.941824687935508,1175.7,84.1,1350,58.173
6.8,100.3,4.841902216994069,34.7,1207.2,2024,22.464000000000002
90.9,28.2,3.469308839677539,241.8,988.1,2024,23.397
66.3,49.5,3.5183902849332838,355.5,877.7,2024,24.643
81.1,39.8,5.814413356560414,500.2,727.9,2024,27.068
85.8,47.1,4.544084630930319,627.9,588.2,2024,30.396
50.0,40.6,4.425390148573017,768.4,490.0,2024,33.649
47.2,45.7,4.304107773128242,898.3,357.8,2024,39.013000000000005
65.4,46.4,4.807834852872498,1032.6,204.6,2024,45.168
36.8,40.0,5.440797967309118,1174.0,98.2,2024,58.173
1.6,122.0,4.976790005281691,13.0,1212.4,2698,22.464000000000002
110.4,20.3,2.4299095315604156,249.7,968.6,2698,23.397
77.5,35.6,3.6407981841734625,369.4,866.5,2698,24.643
72.6,45.9,3.984426655930318,494.1,736.4,2698,27.068
82.3,38.9,3.5299988455893256,636.1,591.7,2698,30.396
45.8,50.9,2.5993295253706448,759.1,493.2,2698,33.649
46.9,43.6,2.5814006189770202,900.4,358.1,2698,39.013000000000005
58.8,37.8,3.087121050259451,1041.2,211.2,2698,45.168
24.7,26.1,3.318639923165308,1187.9,110.3,2698,58.173
0.0,135.0,2.752633772831727,0.0,1214.0,3372,22.464000000000002
100.6,24.5,2.5094438567272053,245.5,978.4,3372,23.397
66.5,50.4,3.0817676166975536,354.6,877.5,3372,24.643
73.3,53.6,4.16224026773536,486.4,735.7,3372,27.068
85.6,32.5,3.375936093106005,642.5,588.4,3372,30.396
46.6,42.4,2.3049811763157897,767.6,492.4,3372,33.649
41.3,43.0,2.0490549639547813,901.0,363.7,3372,39.013000000000005
59.8,32.2,3.607198458951075,1046.8,210.2,3372,45.168
27.2,23.6,3.9219850494996287,1190.4,107.8,3372,58.173
0.0,135.0,2.1839082206819866,0.0,1214.0,4046,22.464000000000002
104.1,23.1,1.9271608334692367,246.9,974.9,4046,23.397
80.7,35.7,1.8904325183469237,369.3,863.3,4046,24.643
64.1,61.2,2.0646403752779836,478.8,744.9,4046,27.068
84.3,37.8,1.9675913737027428,637.2,589.7,4046,30.396
50.0,35.7,2.2569824413269086,773.3,490.0,4046,33.649
35.0,53.0,2.407257377891031,891.0,370.0,4046,39.013000000000005
56.3,42.4,2.2502381684025208,1036.6,213.7,4046,45.168
16.7,13.1,1.8393111418272796,1200.9,118.3,4046,58.173
0.0,135.0,1.9875827463676798,0.0,1214.0,4720,22.464000000000002
107.8,21.2,1.6300118971645667,248.8,971.2,4720,23.397
80.2,38.0,1.4330966583395104,367.0,863.8,4720,24.643
72.8,65.0,1.6708134135470718,475.0,736.2,4720,27.068
81.9,34.7,3.5084705428280207,640.3,592.1,4720,30.396
44.1,41.3,2.2402474814121573,768.7,494.9,4720,33.649
