FN,FP,MSE,TN,TP,sr,t
0.0,23.0,235686.09906417053,0.0,208.0,2,7395.054999999998
0.0,46.0,473456.9642223198,0.0,185.0,2,8447.814285714283
76.95,36.225,358514.3479493196,32.775,85.05,2,9560.767142857143
79.925,39.1,545488.6587638749,52.9,59.075,2,9896.94214285714
46.0,69.6,295107.81605815847,46.4,69.0,2,10259.974999999997
48.3,66.025,295996.8842784533,72.975,43.7,2,10607.560714285712
27.6,97.2,169685.79398052845,64.8,41.4,2,10970.621428571429
46.0,0.0,356743.6911966731,185.0,0.0,2,11656.392857142857
23.0,0.0,379450.52123893227,208.0,0.0,2,13508.696428571431
14.025,16.05,342685.8436316873,6.95,193.975,25,7395.054999999998
22.35,25.425,274428.4374709998,20.575,162.65,25,8447.814285714283
37.85,22.85,225604.0362860289,46.15,124.15,25,9560.767142857143
28.1,32.775,384822.75032332225,59.225,110.9,25,9896.94214285714
24.975,32.625,1069453.9085634581,83.375,90.025,25,10259.974999999997
26.375,29.85,205309.68401680014,109.15,65.625,25,10607.560714285712
24.9,25.175,523096.706539591,136.825,44.1,25,10970.621428571429
17.825,20.675,196287.8949802273,164.325,28.175,25,11656.392857142857
11.8,13.875,388888.1577028885,194.125,11.2,25,13508.696428571431
8.0,14.9,382529.72484146117,8.1,200.0,48,7395.054999999998
21.6,21.325,107142.23612310264,24.675,163.4,48,8447.814285714283
28.725,22.4,343833.27986012265,46.6,133.275,48,9560.767142857143
26.65,24.025,465523.64433051646,67.975,112.35,48,9896.94214285714
25.975,22.075,122944.87803356368,93.925,89.025,48,10259.974999999997
20.95,22.55,106246.91260026612,116.45,71.05,48,10607.560714285712
16.925,19.425,197050.60070113625,142.575,52.075,48,10970.621428571429
16.625,15.275,118625.30382005525,169.725,29.375,48,11656.392857142857
9.975,12.2,485256.580445059,195.8,13.025,48,13508.696428571431
9.575,15.975,206301.11847524618,7.025,198.425,71,7395.054999999998
18.275,22.6,395550.5523992947,23.4,166.725,71,8447.814285714283
26.725,20.25,234220.7736367734,48.75,135.275,71,9560.767142857143
27.175,22.8,225109.4262413634,69.2,111.825,71,9896.94214285714
21.725,25.4,274128.8711813922,90.6,93.275,71,10259.974999999997
21.8,19.05,338464.4975571538,119.95,70.2,71,10607.560714285712
15.425,20.65,155162.17616264484,141.35,53.575,71,10970.621428571429
14.2,13.15,195469.19287579632,171.85,31.8,71,11656.392857142857
9.475,8.375,343966.92642392655,199.625,13.525,71,13508.696428571431
6.425,15.075,227383.04078490223,7.925,201.575,94,7395.054999999998
20.275,17.5,326532.31345163204,28.5,164.725,94,8447.814285714283
26.65,20.75,112042.99068175226,48.25,135.35,94,9560.767142857143
25.55,21.85,452508.62064835697,70.15,113.45,94,9896.94214285714
24.05,23.85,128190.93069324184,92.15,90.95,94,10259.974999999997
20.9,13.9,157826.13671910256,125.1,71.1,94,10607.560714285712
15.325,19.85,90500.81253871311,142.15,53.675,94,10970.621428571429
13.35,11.7,383548.30296033464,173.3,32.65,94,11656.392857142857
8.325,9.2,151321.55588828775,198.8,14.675,94,13508.696428571431
6.725,16.025,103096.47271355343,6.975,201.275,117,7395.054999999998
14.375,21.0,173625.50927388406,25.0,170.625,117,8447.814285714283
26.75,17.025,233320.16670547723,51.975,135.25,117,9560.767142857143
23.325,22.25,168803.8520337856,69.75,115.675,117,9896.94214285714
24.475,20.075,409420.52581569727,95.925,90.525,117,10259.974999999997
20.85,18.2,197960.88816647086,120.8,71.15,117,10607.560714285712
15.5,19.125,300756.0419788706,142.875,53.5,117,10970.621428571429
13.8,10.7,143402.11220838036,174.3,32.2,117,11656.392857142857
7.95,9.575,178308.41332943295,198.425,15.05,117,13508.696428571431
5.475,16.95,145894.0146968441,6.05,202.525,140,7395.054999999998
14.8,21.6,132158.44501914878,24.4,170.2,140,8447.814285714283
24.675,17.1,106134.04307041844,51.9,137.325,140,9560.767142857143
20.5,21.75,142077.62869560887,70.25,118.5,140,9896.94214285714
22.475,22.925,180685.8135885629,93.075,92.525,140,10259.974999999997
18.875,17.425,221226.2252353887,121.575,73.125,140,10607.560714285712
13.9,18.025,224402.1541718471,143.975,55.1,140,10970.621428571429
14.525,9.575,231269.27604415646,175.425,31.475,140,11656.392857142857
8.125,7.9,150385.06402552634,200.1,14.875,140,13508.696428571431
4.475,18.35,157823.83725334756,4.65,203.525,163,7395.054999999998
15.825,19.4,118803.8506124297,26.6,169.175,163,8447.814285714283
23.9,17.3,332080.0908779792,51.7,138.1,163,9560.767142857143
22.2,18.1,124400.65723906031,73.9,116.8,163,9896.94214285714
26.15,18.75,265123.20027968637,97.25,88.85,163,10259.974999999997
15.9,16.825,150563.01689852116,122.175,76.1,163,10607.560714285712
14.875,18.15,324659.4538128545,143.85,54.125,163,10970.621428571429
14.5,10.65,105859.95517256278,174.35,31.5,163,11656.392857142857
7.075,8.125,84543.56412385647,199.875,15.925,163,13508.696428571431
2.15,20.5,202589.21217362658,2.5,205.85,186,7395.054999999998
16.325,19.825,189983.8896832512,26.175,168.675,186,8447.814285714283
27.725,15.275,116060.89226780199,53.725,134.275,186,9560.767142857143
20.975,19.7,334107.08203248784,72.3,118.025,186,9896.94214285714
25.825,18.125,127596.71810182436,97.875,89.175,186,10259.974999999997
18.95,14.05,63030.763220923545,124.95,73.05,186,10607.560714285712
14.65,18.3,151403.31198249178,143.7,54.35,186,10970.621428571429
14.525,8.5,66629.6992325984,176.5,31.475,186,11656.392857142857
7.65,8.5,369429.5176924231,199.5,15.35,186,13508.696428571431
1.775,20.6,209962.20141692873,2.4,206.225,209,7395.054999999998
15.675,20.175,305801.59382151684,25.825,169.325,209,8447.814285714283
26.775,14.575,63492.60729070456,54.425,135.225,209,9560.767142857143
22.5,19.575,51330.07591677801,72.425,116.5,209,9896.94214285714
24.825,20.05,165180.04681957955,95.95,90.175,209,10259.974999999997
17.375,15.65,66379.91778913434,123.35,74.625,209,10607.560714285712
14.525,16.7,471795.31914601696,145.3,54.475,209,10970.621428571429
13.925,8.275,379997.5271802167,176.725,32.075,209,11656.392857142857
7.05,7.125,102147.37200223347,200.875,15.95,209,13508.696428571431
1.3,21.2,79726.87493857922,1.8,206.7,232,7395.054999999998
16.95,19.5,304975.4988028576,26.5,168.05,232,8447.814285714283
28.225,14.4,357083.55809508165,54.6,133.775,232,9560.767142857143
23.75,16.925,135297.06869639712,75.075,115.25,232,9896.94214285714
