FN,FP,TN,TP,sr
32.5,19.3,357.7,3.5,101
18.5,6.5,370.5,17.5,201
13.4,5.8,371.2,22.6,301
6.2,7.0,370.0,29.8,401
7.6,7.0,370.0,28.4,501
8.5,6.8,370.2,27.5,601
9.2,8.8,368.2,26.8,701
9.4,5.2,371.8,26.6,801
8.6,7.8,369.2,27.4,901
8.3,7.2,369.8,27.7,1001
8.2,6.9,370.1,27.8,1101
8.0,8.2,368.8,28.0,1201
7.2,8.3,368.7,28.8,1301
6.2,7.6,369.4,29.8,1401
6.3,7.7,369.3,29.7,1501
5.5,5.3,371.7,30.5,1601
6.1,4.5,372.5,29.9,1701
8.2,6.1,370.9,27.8,1801
6.0,4.5,372.5,30.0,1901
6.1,5.3,371.7,29.9,2001
6.0,5.3,371.7,30.0,2101
6.7,4.9,372.1,29.3,2201
5.1,4.0,373.0,30.9,2301
6.5,4.5,372.5,29.5,2401
6.4,3.1,373.9,29.6,2501
5.9,4.0,373.0,30.1,2601
7.1,4.7,372.3,28.9,2701
6.8,3.8,373.2,29.2,2801
6.2,3.8,373.2,29.8,2901
5.4,4.3,372.7,30.6,3001
6.4,3.9,373.1,29.6,3101
4.7,2.9,374.1,31.3,3201
3.9,3.8,373.5,31.8,3301
5.2,3.0,374.0,30.8,3401
4.1,3.0,374.0,31.9,3501
4.6,3.5,374.5,30.4,3601
4.3,3.9,373.1,31.7,3701
