FN,FP,MSE,TN,TP,sr
35.0,5.5,0.008637865447372212,371.5,1.0,101
19.0,6.8,0.002982461569491982,370.2,17.0,201
9.5,6.1,0.0030594104454698206,370.9,26.5,301
8.4,7.8,0.0029460110966671783,369.2,27.6,401
6.1,7.5,0.0020029558801341186,369.5,29.9,501
6.0,9.2,0.002258422013469926,367.8,30.0,601
5.6,8.2,0.0016613960420319433,368.8,30.4,701
5.9,7.2,0.0023628278204728083,369.8,30.1,801
8.0,6.8,0.002097130400306111,370.2,28.0,901
7.7,6.3,0.0021509417265213214,370.7,28.3,1001
7.3,6.1,0.001962537517307488,370.9,28.7,1101
7.6,6.2,0.0023703654912209044,370.8,28.4,1201
7.0,5.2,0.0017882005480253152,371.8,29.0,1301
7.5,4.4,0.001157957579967342,372.6,28.5,1401
7.0,4.1,0.0012616020279358079,372.9,29.0,1501
8.4,4.6,0.002025061288681405,372.4,27.6,1601
8.4,4.7,0.000967027593785057,372.3,27.6,1701
7.2,4.3,0.0019526780512709088,372.7,28.8,1801
5.8,5.0,0.0012884352265194383,372.0,30.2,1901
6.6,5.7,0.0008153958757834612,371.3,29.4,2001
6.9,3.3,0.0012899493349054362,373.7,29.1,2101
5.3,5.2,0.0009042647650105132,371.8,30.7,2201
6.5,5.6,0.0007189597323559954,371.4,29.5,2301
4.6,4.9,0.001340244317780202,372.1,31.4,2401
6.2,4.3,0.0012937295469099086,372.7,29.8,2501
6.0,4.8,0.000642904716332021,372.2,30.0,2601
5.4,5.4,0.0008816462451037869,371.6,30.6,2701
5.5,4.6,0.002381553567632309,372.4,30.5,2801
6.8,4.7,0.002101176064167598,372.3,29.2,2901
4.4,4.9,0.0008215925150048865,372.1,31.6,3001
6.0,4.5,0.001878313653796875,372.5,30.0,3101
5.0,4.7,0.001913731347639818,372.3,31.0,3201
4.9,4.2,0.0013843830281382798,373.3,30.6,3301
4.5,5.8,0.0016298581959560536,371.2,31.5,3401
6.1,5.4,0.001429263781031708,371.6,29.9,3501
5.0,4.9,0.0009815497552451194,373.1,30.0,3601
5.4,3.6,0.0014004184051416226,373.4,30.6,3701
