FN,FP,TN,TP,sr
12.9,14.8,362.2,23.1,101
13.2,11.3,365.7,22.8,201
9.1,9.8,367.2,26.9,301
8.6,8.3,368.7,27.4,401
8.7,8.4,368.6,27.3,501
7.8,7.3,369.7,28.2,601
6.9,9.0,368.0,29.1,701
7.1,8.6,368.4,28.9,801
8.0,6.9,370.1,28.0,901
8.2,5.9,371.1,27.8,1001
8.0,7.3,369.7,28.0,1101
7.9,6.7,370.3,28.1,1201
6.4,6.8,370.2,29.6,1301
6.0,6.5,370.5,30.0,1401
7.2,6.8,370.2,28.8,1501
6.3,6.1,370.9,29.7,1601
6.0,5.5,371.5,30.0,1701
5.6,4.1,372.9,30.4,1801
5.4,6.1,370.9,30.6,1901
5.6,5.5,371.5,30.4,2001
5.7,4.6,372.4,30.3,2101
7.6,5.1,371.9,28.4,2201
6.5,6.4,370.6,29.5,2301
5.8,6.0,371.0,30.2,2401
6.5,5.3,371.7,29.5,2501
4.9,4.9,372.1,31.1,2601
7.4,4.3,372.7,28.6,2701
5.1,4.7,372.3,30.9,2801
4.6,4.7,372.3,31.4,2901
4.8,4.6,372.4,31.2,3001
5.0,4.9,372.1,31.0,3101
4.7,5.7,371.3,31.3,3201
4.6,4.6,372.6,31.2,3301
3.6,4.9,372.1,32.4,3401
5.6,4.3,372.7,30.4,3501
5.3,4.4,373.6,29.7,3601
5.6,5.2,371.8,30.4,3701
