FN,FP,TN,TP,sr
16.1,10.0,367.0,19.9,101
7.3,8.8,368.2,28.7,201
8.6,9.1,367.9,27.4,301
8.9,7.1,369.9,27.1,401
9.8,8.3,368.7,26.2,501
10.0,7.7,369.3,26.0,601
9.7,6.4,370.6,26.3,701
8.4,5.0,372.0,27.6,801
8.0,5.8,371.2,28.0,901
6.0,6.5,370.5,30.0,1001
7.2,5.9,371.1,28.8,1101
8.0,5.2,371.8,28.0,1201
8.1,5.0,372.0,27.9,1301
7.9,4.9,372.1,28.1,1401
8.8,5.2,371.8,27.2,1501
7.9,6.2,370.8,28.1,1601
6.8,6.4,370.6,29.2,1701
7.5,5.4,371.6,28.5,1801
7.5,7.0,370.0,28.5,1901
7.5,4.7,372.3,28.5,2001
5.8,5.7,371.3,30.2,2101
5.5,5.2,371.8,30.5,2201
7.1,6.0,371.0,28.9,2301
7.0,5.4,371.6,29.0,2401
7.2,5.3,371.7,28.8,2501
7.7,4.7,372.3,28.3,2601
6.0,4.7,372.3,30.0,2701
6.7,4.0,373.0,29.3,2801
5.4,5.7,371.3,30.6,2901
6.4,5.9,371.1,29.6,3001
4.8,5.6,371.4,31.2,3101
5.8,2.8,374.2,30.2,3201
4.5,4.1,373.3,31.1,3301
5.5,4.4,372.6,30.5,3401
4.9,3.9,373.1,31.1,3501
5.3,4.5,373.5,29.7,3601
6.5,4.2,372.8,29.5,3701
