FN,FP,MSE,TN,TP,sr
35.7,5.1,0.008321607642882483,371.9,0.3,101
20.0,6.5,0.004366010743524509,370.5,16.0,201
10.1,5.6,0.0023981016918097385,371.4,25.9,301
9.6,6.2,0.0020255901675391716,370.8,26.4,401
5.9,7.6,0.0014510307651060782,369.4,30.1,501
8.1,6.7,0.002582983584342217,370.3,27.9,601
6.2,5.7,0.0020213214001900443,371.3,29.8,701
6.0,7.1,0.0015943393863880994,369.9,30.0,801
6.4,6.9,0.001909947620302481,370.1,29.6,901
6.3,7.4,0.0022009851144749724,369.6,29.7,1001
7.4,6.1,0.0019473715941723615,370.9,28.6,1101
8.6,4.8,0.0016186664401585896,372.2,27.4,1201
7.0,5.3,0.0010849264011019535,371.7,29.0,1301
7.8,5.1,0.001408487496830979,371.9,28.2,1401
8.4,4.3,0.0013291680431268785,372.7,27.6,1501
7.3,5.7,0.002060967166145394,371.3,28.7,1601
7.0,6.3,0.0012602395894995505,370.7,29.0,1701
6.4,5.8,0.0010962170822547991,371.2,29.6,1801
8.6,4.9,0.00153623356833399,372.1,27.4,1901
6.4,4.6,0.0016593049305336407,372.4,29.6,2001
6.2,3.2,0.0011038526320085314,373.8,29.8,2101
5.7,5.8,0.0020524663012761323,371.2,30.3,2201
5.3,5.8,0.0007457400155252174,371.2,30.7,2301
6.1,4.0,0.000813881865001141,373.0,29.9,2401
6.0,4.3,0.0016301368137347893,372.7,30.0,2501
5.8,4.8,0.0018038783167996157,372.2,30.2,2601
3.9,5.5,0.00125787899560238,371.5,32.1,2701
6.6,4.5,0.0011399499023547102,372.5,29.4,2801
5.0,5.1,0.001162024438426283,371.9,31.0,2901
4.9,3.8,0.0012607871387473797,373.2,31.1,3001
6.0,5.6,0.002195170630589597,371.4,30.0,3101
4.6,5.8,0.0005525339918008773,371.2,31.4,3201
4.5,6.2,0.0015601568584412229,371.4,30.9,3301
4.6,4.3,0.0011912996666083638,372.7,31.4,3401
4.6,5.7,0.0016906515072910668,371.3,31.4,3501
5.8,5.8,0.0015135360703436357,372.2,29.2,3601
4.8,4.1,0.0016693762333566948,372.9,31.2,3701
