FN,FP,TN,TP,sr
14.5,11.0,366.0,21.5,101
11.1,8.1,368.9,24.9,201
9.6,9.8,367.2,26.4,301
9.1,9.6,367.4,26.9,401
8.6,8.6,368.4,27.4,501
10.3,7.6,369.4,25.7,601
8.9,7.6,369.4,27.1,701
8.0,7.1,369.9,28.0,801
8.2,6.6,370.4,27.8,901
7.9,8.6,368.4,28.1,1001
8.0,5.4,371.6,28.0,1101
6.6,5.8,371.2,29.4,1201
7.1,8.6,368.4,28.9,1301
7.2,4.9,372.1,28.8,1401
6.7,5.9,371.1,29.3,1501
6.1,4.9,372.1,29.9,1601
7.0,5.1,371.9,29.0,1701
7.1,6.6,370.4,28.9,1801
6.2,5.0,372.0,29.8,1901
5.1,6.2,370.8,30.9,2001
5.9,6.4,370.6,30.1,2101
4.6,4.9,372.1,31.4,2201
6.5,5.7,371.3,29.5,2301
5.3,6.1,370.9,30.7,2401
4.9,4.9,372.1,31.1,2501
6.9,3.9,373.1,29.1,2601
5.9,5.3,371.7,30.1,2701
5.6,3.8,373.2,30.4,2801
5.7,5.8,371.2,30.3,2901
4.3,4.3,372.7,31.7,3001
6.3,3.2,373.8,29.7,3101
4.7,3.7,373.3,31.3,3201
4.7,4.5,373.0,30.8,3301
6.6,3.7,373.3,29.4,3401
5.7,4.2,372.8,30.3,3501
5.4,4.8,373.2,29.6,3601
4.7,4.5,372.5,31.3,3701
