FN,FP,TN,TP,sr
16.8,12.2,364.8,19.2,101
10.5,7.4,369.6,25.5,201
8.9,8.6,368.4,27.1,301
11.5,7.2,369.8,24.5,401
9.5,7.9,369.1,26.5,501
9.5,7.0,370.0,26.5,601
9.7,6.1,370.9,26.3,701
6.4,7.1,369.9,29.6,801
7.4,6.6,370.4,28.6,901
7.5,5.9,371.1,28.5,1001
7.6,6.2,370.8,28.4,1101
8.5,5.0,372.0,27.5,1201
4.7,6.1,370.9,31.3,1301
7.4,7.0,370.0,28.6,1401
7.5,7.1,369.9,28.5,1501
5.9,7.0,370.0,30.1,1601
7.0,5.3,371.7,29.0,1701
6.6,5.9,371.1,29.4,1801
7.3,4.7,372.3,28.7,1901
5.7,6.2,370.8,30.3,2001
5.8,5.9,371.1,30.2,2101
5.8,6.0,371.0,30.2,2201
6.8,6.4,370.6,29.2,2301
8.5,6.7,370.3,27.5,2401
6.0,6.0,371.0,30.0,2501
6.9,4.8,372.2,29.1,2601
6.8,7.5,369.5,29.2,2701
7.9,6.3,370.7,28.1,2801
5.7,8.5,368.5,30.3,2901
7.8,6.3,370.7,28.2,3001
5.8,7.2,369.8,30.2,3101
6.4,7.1,369.9,29.6,3201
7.7,5.7,372.0,27.6,3301
7.8,7.0,370.0,28.2,3401
6.8,7.7,369.3,29.2,3501
6.5,5.2,372.8,28.5,3601
5.7,8.3,368.7,30.3,3701
