FN,FP,TN,TP,sr
32.8,18.5,358.5,3.2,101
16.2,11.1,365.9,19.8,201
10.5,8.2,368.8,25.5,301
10.0,8.4,368.6,26.0,401
7.6,7.6,369.4,28.4,501
7.5,7.3,369.7,28.5,601
7.8,7.6,369.4,28.2,701
7.4,6.8,370.2,28.6,801
7.1,7.1,369.9,28.9,901
10.0,5.2,371.8,26.0,1001
9.0,5.7,371.3,27.0,1101
8.2,6.6,370.4,27.8,1201
9.0,5.8,371.2,27.0,1301
6.9,6.7,370.3,29.1,1401
5.1,5.9,371.1,30.9,1501
6.3,6.6,370.4,29.7,1601
5.7,4.6,372.4,30.3,1701
5.6,5.8,371.2,30.4,1801
7.2,4.6,372.4,28.8,1901
7.2,5.8,371.2,28.8,2001
6.6,5.0,372.0,29.4,2101
5.4,4.0,373.0,30.6,2201
6.4,4.2,372.8,29.6,2301
5.6,5.9,371.1,30.4,2401
7.0,5.8,371.2,29.0,2501
7.6,5.1,371.9,28.4,2601
5.6,4.8,372.2,30.4,2701
6.6,4.9,372.1,29.4,2801
5.6,5.4,371.6,30.4,2901
5.2,5.0,372.0,30.8,3001
4.5,4.8,372.2,31.5,3101
5.4,4.7,372.3,30.6,3201
3.5,4.2,373.6,31.7,3301
4.6,3.8,373.2,31.4,3401
5.4,3.7,373.3,30.6,3501
4.0,2.3,375.7,31.0,3601
4.6,3.2,373.8,31.4,3701
