FN,FP,MSE,TN,TP,sr
26.8,8.1,0.006440859217704406,368.9,9.2,101
11.2,7.7,0.0028494073460041862,369.3,24.8,201
7.3,8.4,0.0011694243198753498,368.6,28.7,301
7.5,7.7,0.003541507736569933,369.3,28.5,401
7.7,9.2,0.0019261755090009543,367.8,28.3,501
10.0,5.2,0.0022369114358447616,371.8,26.0,601
7.4,6.7,0.0024955074678333386,370.3,28.6,701
8.2,6.4,0.001970723244542785,370.6,27.8,801
8.7,6.0,0.002254529237959691,371.0,27.3,901
8.6,6.4,0.002242787218876098,370.6,27.4,1001
7.0,5.4,0.0011559676096741542,371.6,29.0,1101
8.6,4.5,0.0020310337216629917,372.5,27.4,1201
6.9,4.9,0.0024267145188506443,372.1,29.1,1301
7.7,5.2,0.0025412558598549404,371.8,28.3,1401
5.7,7.8,0.001160857707570463,369.2,30.3,1501
6.5,6.0,0.001978250550767643,371.0,29.5,1601
5.6,4.7,0.0016248936883916363,372.3,30.4,1701
5.5,5.7,0.0013713808691919738,371.3,30.5,1801
6.9,5.6,0.0010462932498947462,371.4,29.1,1901
6.6,6.0,0.0019982152105758656,371.0,29.4,2001
5.4,5.8,0.0021166142268545063,371.2,30.6,2101
7.9,4.9,0.0014947026357631618,372.1,28.1,2201
4.4,5.3,0.00198496989234639,371.7,31.6,2301
5.5,6.3,0.0013419605024512949,370.7,30.5,2401
5.5,5.8,0.0025347526057888188,371.2,30.5,2501
5.3,5.4,0.001632117244792464,371.6,30.7,2601
5.7,4.5,0.0007331601007397918,372.5,30.3,2701
5.7,3.8,0.0014513697844164679,373.2,30.3,2801
3.8,4.3,0.0011210204600814776,372.7,32.2,2901
5.0,3.3,0.001757619023264999,373.7,31.0,3001
5.1,5.2,0.0020111590998995693,371.8,30.9,3101
5.0,3.9,0.0009908782995700263,373.1,31.0,3201
4.7,5.0,0.0010060450241142075,372.5,30.8,3301
4.4,6.4,0.0009195748002736983,370.6,31.6,3401
4.4,6.0,0.001588356124133323,371.0,31.6,3501
6.1,4.4,0.0011411719619697663,373.6,28.9,3601
5.6,4.4,0.0016347385445092187,372.6,30.4,3701
