FN,FP,TN,TP,sr
18.8,9.9,367.1,17.2,101
11.0,8.2,368.8,25.0,201
11.8,9.5,367.5,24.2,301
8.6,6.4,370.6,27.4,401
12.6,6.1,370.9,23.4,501
10.2,5.6,371.4,25.8,601
10.0,7.9,369.1,26.0,701
9.4,5.4,371.6,26.6,801
9.5,5.8,371.2,26.5,901
8.4,5.2,371.8,27.6,1001
6.6,6.6,370.4,29.4,1101
8.4,5.9,371.1,27.6,1201
7.3,5.4,371.6,28.7,1301
7.4,6.3,370.7,28.6,1401
6.9,6.7,370.3,29.1,1501
6.9,4.6,372.4,29.1,1601
6.8,5.8,371.2,29.2,1701
5.5,4.8,372.2,30.5,1801
5.9,5.2,371.8,30.1,1901
7.5,5.6,371.4,28.5,2001
6.0,6.2,370.8,30.0,2101
5.9,4.6,372.4,30.1,2201
6.3,4.4,372.6,29.7,2301
5.3,4.7,372.3,30.7,2401
5.6,4.8,372.2,30.4,2501
6.2,5.4,371.6,29.8,2601
5.9,4.2,372.8,30.1,2701
6.0,3.8,373.2,30.0,2801
6.6,4.6,372.4,29.4,2901
6.9,5.1,371.9,29.1,3001
6.5,3.9,373.1,29.5,3101
4.4,3.7,373.3,31.6,3201
5.1,3.7,373.7,30.5,3301
5.0,3.8,373.2,31.0,3401
5.3,4.0,373.0,30.7,3501
5.2,3.9,374.1,29.8,3601
6.1,3.5,373.5,29.9,3701
