FN,FP,MSE,TN,TP,sr
35.4,5.7,0.008122535647027172,371.3,0.6,101
15.4,5.6,0.0029226825831016718,371.4,20.6,201
10.4,8.2,0.00215285744301923,368.8,25.6,301
5.8,8.6,0.0020615947753414407,368.4,30.2,401
10.1,6.6,0.002434264744511441,370.4,25.9,501
7.4,7.5,0.001656711963164381,369.5,28.6,601
7.2,8.1,0.0022058073231113018,368.9,28.8,701
6.8,5.7,0.0015796475873129181,371.3,29.2,801
8.6,5.6,0.0028085643119396967,371.4,27.4,901
6.5,4.8,0.0010903406000251467,372.2,29.5,1001
9.6,3.9,0.0019421811669506207,373.1,26.4,1101
6.9,7.2,0.0027350358793150334,369.8,29.1,1201
7.7,6.2,0.001783813905251993,370.8,28.3,1301
4.8,5.4,0.001324203627481645,371.6,31.2,1401
6.8,5.3,0.002028499674919722,371.7,29.2,1501
6.9,3.0,0.002061328006011693,374.0,29.1,1601
6.9,5.4,0.0020617486579237463,371.6,29.1,1701
7.0,4.2,0.001778447817944516,372.8,29.0,1801
6.6,4.3,0.0016349013259080304,372.7,29.4,1901
6.6,5.3,0.0020563362128567892,371.7,29.4,2001
6.2,5.2,0.0013898928622433464,371.8,29.8,2101
5.2,4.8,0.0019440080552281657,372.2,30.8,2201
6.6,4.1,0.0017505430367784985,372.9,29.4,2301
7.9,4.5,0.001945331406760193,372.5,28.1,2401
6.7,4.4,0.0018249934205618122,372.6,29.3,2501
7.0,5.2,0.0012547296852457028,371.8,29.0,2601
6.5,5.2,0.0015124930444355982,371.8,29.5,2701
6.3,5.1,0.001639188401839526,371.9,29.7,2801
5.9,4.2,0.0016345485883166575,372.8,30.1,2901
6.3,3.7,0.0024482777802377646,373.3,29.7,3001
6.2,5.2,0.0016887890712232064,371.8,29.8,3101
6.2,6.1,0.0018368381943967976,370.9,29.8,3201
5.8,5.1,0.0017512546051318973,372.3,29.8,3301
6.2,5.5,0.002020976347675531,371.5,29.8,3401
4.9,4.0,0.001239287723622994,373.0,31.1,3501
6.9,5.1,0.0012987414619499624,372.9,28.1,3601
5.9,5.3,0.0015741508277976358,371.7,30.1,3701
