FN,FP,TN,TP,sr
32.3,18.0,359.0,3.7,101
17.5,5.4,371.6,18.5,201
10.3,7.9,369.1,25.7,301
10.3,8.8,368.2,25.7,401
7.9,8.7,368.3,28.1,501
8.1,6.2,370.8,27.9,601
8.1,8.0,369.0,27.9,701
8.0,6.8,370.2,28.0,801
8.3,6.9,370.1,27.7,901
7.4,5.2,371.8,28.6,1001
6.5,7.2,369.8,29.5,1101
6.3,6.5,370.5,29.7,1201
8.1,6.9,370.1,27.9,1301
6.2,6.5,370.5,29.8,1401
6.7,4.7,372.3,29.3,1501
6.3,5.7,371.3,29.7,1601
7.4,4.1,372.9,28.6,1701
7.1,4.8,372.2,28.9,1801
5.7,4.6,372.4,30.3,1901
7.8,5.0,372.0,28.2,2001
7.2,4.3,372.7,28.8,2101
7.6,4.4,372.6,28.4,2201
6.7,5.1,371.9,29.3,2301
5.0,4.9,372.1,31.0,2401
6.4,4.0,373.0,29.6,2501
6.8,3.1,373.9,29.2,2601
4.6,5.3,371.7,31.4,2701
5.6,4.2,372.8,30.4,2801
4.8,4.4,372.6,31.2,2901
4.8,4.6,372.4,31.2,3001
3.7,5.3,371.7,32.3,3101
5.7,3.4,373.6,30.3,3201
5.4,3.9,373.6,30.1,3301
4.6,3.7,373.3,31.4,3401
4.5,4.2,372.8,31.5,3501
5.9,4.2,373.8,29.1,3601
4.1,3.5,373.5,31.9,3701
