FN,FP,TN,TP,sr
14.4,12.1,364.9,21.6,101
11.6,8.9,368.1,24.4,201
10.9,6.5,370.5,25.1,301
7.2,10.4,366.6,28.8,401
10.6,3.4,373.6,25.4,501
8.5,7.9,369.1,27.5,601
7.8,6.1,370.9,28.2,701
7.4,6.1,370.9,28.6,801
8.0,5.8,371.2,28.0,901
6.3,8.0,369.0,29.7,1001
6.0,8.0,369.0,30.0,1101
5.2,7.9,369.1,30.8,1201
6.4,4.8,372.2,29.6,1301
6.5,7.2,369.8,29.5,1401
7.4,7.1,369.9,28.6,1501
7.0,7.8,369.2,29.0,1601
8.2,5.5,371.5,27.8,1701
6.8,6.8,370.2,29.2,1801
8.8,7.2,369.8,27.2,1901
6.3,4.9,372.1,29.7,2001
7.6,7.1,369.9,28.4,2101
6.5,7.8,369.2,29.5,2201
6.1,7.6,369.4,29.9,2301
4.8,6.2,370.8,31.2,2401
7.4,7.7,369.3,28.6,2501
7.4,7.4,369.6,28.6,2601
7.9,5.6,371.4,28.1,2701
6.2,6.8,370.2,29.8,2801
7.0,4.8,372.2,29.0,2901
6.8,6.8,370.2,29.2,3001
7.2,6.2,370.8,28.8,3101
7.0,6.8,370.2,29.0,3201
6.9,4.3,373.2,28.6,3301
7.7,6.7,370.3,28.3,3401
7.8,3.9,373.1,28.2,3501
6.9,7.7,370.3,28.1,3601
6.8,6.7,370.3,29.2,3701
