FN,FP,MSE,TN,TP,sr
34.7,5.1,0.009366218822472306,371.9,1.3,101
23.3,5.6,0.004460249009438281,371.4,12.7,201
9.9,10.0,0.002447864967930974,367.0,26.1,301
8.2,6.9,0.0023754378128520463,370.1,27.8,401
6.1,8.3,0.0022940308469380334,368.7,29.9,501
7.7,8.2,0.0016386686387221661,368.8,28.3,601
7.1,9.4,0.0019938377313304194,367.6,28.9,701
5.7,7.1,0.0017161333282880661,369.9,30.3,801
6.2,7.3,0.0011441202102310901,369.7,29.8,901
7.9,5.4,0.0011834674927468885,371.6,28.1,1001
6.6,5.9,0.0018129674007234145,371.1,29.4,1101
6.2,5.6,0.001531754149771201,371.4,29.8,1201
6.4,5.8,0.0015461538934576778,371.2,29.6,1301
7.2,4.7,0.001277079023680617,372.3,28.8,1401
7.7,5.2,0.0012889767054842295,371.8,28.3,1501
8.4,3.7,0.0014294382391250762,373.3,27.6,1601
7.8,5.3,0.0011441744133001892,371.7,28.2,1701
8.5,2.9,0.0009286939092712426,374.1,27.5,1801
7.3,4.3,0.0011424063312955957,372.7,28.7,1901
7.7,4.5,0.001333298245209049,372.5,28.3,2001
7.9,3.7,0.0013875550944237422,373.3,28.1,2101
6.9,3.7,0.001575643290230582,373.3,29.1,2201
5.8,4.8,0.00123999213997139,372.2,30.2,2301
6.2,5.6,0.001085744079013365,371.4,29.8,2401
6.2,4.3,0.001485563097985992,372.7,29.8,2501
6.8,4.2,0.0014401123070662573,372.8,29.2,2601
6.0,3.7,0.00109781097227423,373.3,30.0,2701
6.2,3.5,0.0011482849507787366,373.5,29.8,2801
5.3,4.4,0.0012416873294247817,372.6,30.7,2901
5.5,4.0,0.001451019724263816,373.0,30.5,3001
4.8,4.3,0.0010033821644969611,372.7,31.2,3101
6.6,4.7,0.0016810200660227128,372.3,29.4,3201
5.2,5.1,0.0015792732901670653,372.5,30.2,3301
6.2,4.1,0.0015074313378455558,372.9,29.8,3401
4.3,4.3,0.0011913772342806125,372.7,31.7,3501
4.3,4.9,0.0014484370309602549,373.1,30.7,3601
3.3,5.1,0.0012031735718924736,371.9,32.7,3701
