FN,FP,TN,TP,sr
20.8,15.7,361.3,15.2,101
8.9,7.4,369.6,27.1,201
11.3,6.4,370.6,24.7,301
11.6,5.7,371.3,24.4,401
11.2,6.9,370.1,24.8,501
9.4,7.3,369.7,26.6,601
8.1,4.7,372.3,27.9,701
9.4,6.0,371.0,26.6,801
9.2,7.1,369.9,26.8,901
8.7,4.9,372.1,27.3,1001
7.5,5.7,371.3,28.5,1101
6.8,5.3,371.7,29.2,1201
8.0,4.2,372.8,28.0,1301
7.4,6.7,370.3,28.6,1401
6.8,6.5,370.5,29.2,1501
7.5,4.7,372.3,28.5,1601
6.6,5.2,371.8,29.4,1701
5.7,6.5,370.5,30.3,1801
7.4,6.3,370.7,28.6,1901
6.6,3.8,373.2,29.4,2001
7.0,5.2,371.8,29.0,2101
7.0,4.3,372.7,29.0,2201
6.5,5.3,371.7,29.5,2301
5.7,5.7,371.3,30.3,2401
6.0,4.5,372.5,30.0,2501
6.3,6.0,371.0,29.7,2601
6.6,4.5,372.5,29.4,2701
6.3,4.3,372.7,29.7,2801
6.3,5.0,372.0,29.7,2901
6.3,4.7,372.3,29.7,3001
6.8,3.7,373.3,29.2,3101
5.7,5.4,371.6,30.3,3201
5.8,5.0,372.9,29.3,3301
6.0,5.0,372.0,30.0,3401
4.1,3.5,373.5,31.9,3501
5.2,5.1,372.9,29.8,3601
4.6,4.2,372.8,31.4,3701
