FN,FP,TN,TP,sr
34.5,23.2,353.8,1.5,101
23.0,7.0,370.0,13.0,201
11.0,10.6,366.4,25.0,301
8.0,7.9,369.1,28.0,401
7.5,6.1,370.9,28.5,501
9.0,6.6,370.4,27.0,601
7.0,7.9,369.1,29.0,701
6.7,6.3,370.7,29.3,801
7.3,7.1,369.9,28.7,901
7.3,5.1,371.9,28.7,1001
8.2,6.0,371.0,27.8,1101
8.8,5.2,371.8,27.2,1201
6.6,7.1,369.9,29.4,1301
6.2,8.1,368.9,29.8,1401
7.2,7.0,370.0,28.8,1501
6.6,5.1,371.9,29.4,1601
6.4,5.4,371.6,29.6,1701
7.4,4.2,372.8,28.6,1801
5.5,5.8,371.2,30.5,1901
8.0,5.8,371.2,28.0,2001
6.3,6.0,371.0,29.7,2101
4.8,3.6,373.4,31.2,2201
5.9,4.1,372.9,30.1,2301
4.5,4.8,372.2,31.5,2401
5.1,4.8,372.2,30.9,2501
6.2,4.8,372.2,29.8,2601
5.9,4.0,373.0,30.1,2701
6.8,3.7,373.3,29.2,2801
6.1,4.9,372.1,29.9,2901
4.4,4.5,372.5,31.6,3001
6.5,3.8,373.2,29.5,3101
4.9,4.1,372.9,31.1,3201
6.2,4.4,373.4,29.0,3301
5.9,3.7,373.3,30.1,3401
4.3,3.4,373.6,31.7,3501
3.8,5.4,372.6,31.2,3601
4.9,3.7,373.3,31.1,3701
