FN,FP,TN,TP,sr
19.1,10.3,366.7,16.9,101
13.3,7.9,369.1,22.7,201
11.2,4.2,372.8,24.8,301
8.7,7.9,369.1,27.3,401
8.6,9.3,367.7,27.4,501
8.9,7.8,369.2,27.1,601
8.4,7.8,369.2,27.6,701
7.1,6.3,370.7,28.9,801
7.6,7.0,370.0,28.4,901
7.0,5.0,372.0,29.0,1001
7.6,6.4,370.6,28.4,1101
6.8,5.6,371.4,29.2,1201
7.2,5.6,371.4,28.8,1301
7.2,6.5,370.5,28.8,1401
7.0,6.5,370.5,29.0,1501
5.1,8.4,368.6,30.9,1601
6.9,6.3,370.7,29.1,1701
5.7,6.2,370.8,30.3,1801
6.7,6.8,370.2,29.3,1901
5.3,8.5,368.5,30.7,2001
8.1,7.3,369.7,27.9,2101
8.1,6.2,370.8,27.9,2201
8.1,4.5,372.5,27.9,2301
6.0,7.2,369.8,30.0,2401
6.2,7.3,369.7,29.8,2501
9.1,4.5,372.5,26.9,2601
7.0,6.3,370.7,29.0,2701
6.0,8.6,368.4,30.0,2801
6.7,7.1,369.9,29.3,2901
5.3,6.8,370.2,30.7,3001
6.3,9.9,367.1,29.7,3101
6.8,7.9,369.1,29.2,3201
8.0,4.9,372.6,27.5,3301
7.7,6.7,370.3,28.3,3401
8.4,6.8,370.2,27.6,3501
7.6,6.7,371.3,27.4,3601
8.6,6.7,370.3,27.4,3701
