FN,FP,TN,TP,sr
15.7,12.9,364.1,20.3,101
14.0,7.9,369.1,22.0,201
10.3,7.3,369.7,25.7,301
12.1,7.2,369.8,23.9,401
9.3,7.1,369.9,26.7,501
9.1,6.8,370.2,26.9,601
11.8,6.3,370.7,24.2,701
9.7,6.3,370.7,26.3,801
8.6,6.1,370.9,27.4,901
8.0,5.7,371.3,28.0,1001
8.6,6.8,370.2,27.4,1101
8.4,4.9,372.1,27.6,1201
9.0,4.6,372.4,27.0,1301
7.4,5.2,371.8,28.6,1401
7.0,4.9,372.1,29.0,1501
7.2,6.9,370.1,28.8,1601
6.1,5.6,371.4,29.9,1701
7.7,5.3,371.7,28.3,1801
7.4,5.0,372.0,28.6,1901
7.0,4.9,372.1,29.0,2001
6.7,4.6,372.4,29.3,2101
6.6,5.3,371.7,29.4,2201
6.4,4.4,372.6,29.6,2301
5.5,5.3,371.7,30.5,2401
5.6,5.3,371.7,30.4,2501
6.7,4.7,372.3,29.3,2601
5.3,5.2,371.8,30.7,2701
6.0,5.9,371.1,30.0,2801
6.0,3.6,373.4,30.0,2901
5.4,4.3,372.7,30.6,3001
5.7,5.5,371.5,30.3,3101
4.5,4.0,373.0,31.5,3201
4.9,4.1,373.5,30.5,3301
5.5,3.3,373.7,30.5,3401
4.5,2.7,374.3,31.5,3501
5.0,4.3,373.7,30.0,3601
4.3,4.1,372.9,31.7,3701
