FN,FP,TN,TP,sr
31.4,19.9,357.1,4.6,101
16.1,4.4,372.6,19.9,201
12.6,5.0,372.0,23.4,301
8.9,6.5,370.5,27.1,401
9.8,6.2,370.8,26.2,501
6.8,8.7,368.3,29.2,601
8.1,5.8,371.2,27.9,701
6.8,8.0,369.0,29.2,801
6.0,6.8,370.2,30.0,901
7.5,4.7,372.3,28.5,1001
8.6,5.7,371.3,27.4,1101
8.1,4.8,372.2,27.9,1201
7.1,6.0,371.0,28.9,1301
6.2,8.1,368.9,29.8,1401
7.1,5.5,371.5,28.9,1501
6.0,4.6,372.4,30.0,1601
6.9,6.0,371.0,29.1,1701
7.7,5.2,371.8,28.3,1801
6.4,4.0,373.0,29.6,1901
6.9,4.4,372.6,29.1,2001
6.4,4.8,372.2,29.6,2101
6.0,5.1,371.9,30.0,2201
6.2,5.7,371.3,29.8,2301
6.3,5.6,371.4,29.7,2401
5.0,4.0,373.0,31.0,2501
6.5,4.0,373.0,29.5,2601
6.8,4.6,372.4,29.2,2701
5.8,3.9,373.1,30.2,2801
6.8,4.6,372.4,29.2,2901
4.9,4.6,372.4,31.1,3001
5.3,4.0,373.0,30.7,3101
5.5,5.2,371.8,30.5,3201
7.2,3.5,374.1,28.2,3301
7.2,4.2,372.8,28.8,3401
5.3,4.9,372.1,30.7,3501
3.7,3.7,374.3,31.3,3601
5.8,5.2,371.8,30.2,3701
