FN,FP,TN,TP,sr
15.8,8.6,368.4,20.2,101
13.4,8.1,368.9,22.6,201
8.7,6.7,370.3,27.3,301
10.5,6.9,370.1,25.5,401
8.8,7.6,369.4,27.2,501
10.7,7.0,370.0,25.3,601
10.2,7.6,369.4,25.8,701
9.6,5.3,371.7,26.4,801
9.1,5.7,371.3,26.9,901
8.4,7.2,369.8,27.6,1001
9.5,6.6,370.4,26.5,1101
6.3,6.3,370.7,29.7,1201
8.9,5.6,371.4,27.1,1301
7.4,5.3,371.7,28.6,1401
7.3,5.6,371.4,28.7,1501
7.2,5.5,371.5,28.8,1601
8.2,4.5,372.5,27.8,1701
6.9,6.1,370.9,29.1,1801
7.1,5.5,371.5,28.9,1901
6.1,5.7,371.3,29.9,2001
7.7,5.5,371.5,28.3,2101
6.2,5.2,371.8,29.8,2201
7.3,5.6,371.4,28.7,2301
5.8,4.9,372.1,30.2,2401
7.4,5.9,371.1,28.6,2501
5.6,3.6,373.4,30.4,2601
7.3,4.5,372.5,28.7,2701
7.1,3.6,373.4,28.9,2801
7.6,6.0,371.0,28.4,2901
6.2,5.7,371.3,29.8,3001
5.4,4.3,372.7,30.6,3101
5.9,3.9,373.1,30.1,3201
4.8,4.4,372.9,30.9,3301
5.2,4.2,372.8,30.8,3401
5.9,4.4,372.6,30.1,3501
4.6,4.7,373.3,30.4,3601
4.9,4.7,372.3,31.1,3701
