FN,FP,TN,TP,sr
34.4,15.6,361.4,1.6,101
21.5,5.6,371.4,14.5,201
12.0,7.2,369.8,24.0,301
10.8,6.3,370.7,25.2,401
9.8,6.0,371.0,26.2,501
6.4,8.0,369.0,29.6,601
6.9,7.5,369.5,29.1,701
7.2,4.8,372.2,28.8,801
8.1,7.1,369.9,27.9,901
7.9,8.0,369.0,28.1,1001
8.1,4.6,372.4,27.9,1101
7.9,6.1,370.9,28.1,1201
7.0,7.1,369.9,29.0,1301
7.5,6.6,370.4,28.5,1401
7.4,5.0,372.0,28.6,1501
7.1,5.5,371.5,28.9,1601
7.3,5.8,371.2,28.7,1701
6.7,5.7,371.3,29.3,1801
6.1,4.6,372.4,29.9,1901
6.9,4.4,372.6,29.1,2001
6.6,4.1,372.9,29.4,2101
4.8,5.7,371.3,31.2,2201
6.7,4.8,372.2,29.3,2301
6.4,5.3,371.7,29.6,2401
4.6,4.3,372.7,31.4,2501
6.8,3.7,373.3,29.2,2601
5.6,3.3,373.7,30.4,2701
5.1,4.6,372.4,30.9,2801
6.1,5.3,371.7,29.9,2901
4.1,4.6,372.4,31.9,3001
4.9,4.6,372.4,31.1,3101
5.4,4.1,372.9,30.6,3201
5.8,3.6,373.9,29.7,3301
4.7,4.3,372.7,31.3,3401
4.7,3.8,373.2,31.3,3501
4.6,3.9,374.1,30.4,3601
5.1,3.4,373.6,30.9,3701
