FN,FP,MSE,TN,TP,sr
15.7,14.7,0.002628422621887436,362.3,20.3,101
10.2,7.6,0.0020336753567313784,369.4,25.8,201
7.2,10.1,0.0016431527301360483,366.9,28.8,301
7.4,10.0,0.0025058451017785045,367.0,28.6,401
9.0,5.1,0.0020141633114238466,371.9,27.0,501
8.1,9.8,0.001284448207695601,367.2,27.9,601
7.2,6.0,0.002864903476735045,371.0,28.8,701
7.5,6.3,0.0019624778098513646,370.7,28.5,801
8.3,6.1,0.002167202865421049,370.9,27.7,901
9.7,7.2,0.0016634528987133196,369.8,26.3,1001
7.0,7.2,0.001358038235370709,369.8,29.0,1101
7.7,6.1,0.002274083174015622,370.9,28.3,1201
7.9,5.4,0.002070279701009326,371.6,28.1,1301
7.8,4.7,0.0012340346543752985,372.3,28.2,1401
7.4,5.6,0.0017253527821268042,371.4,28.6,1501
5.6,6.5,0.0006637808820775198,370.5,30.4,1601
5.4,7.1,0.002146482097973361,369.9,30.6,1701
5.1,5.9,0.0017598405709187358,371.1,30.9,1801
5.4,6.2,0.0019575781264294613,370.8,30.6,1901
5.5,5.7,0.0015356869495511262,371.3,30.5,2001
5.9,4.2,0.001888357230910201,372.8,30.1,2101
5.6,3.8,0.0018561866045378513,373.2,30.4,2201
6.2,3.4,0.0015105249781701127,373.6,29.8,2301
6.5,4.7,0.0012925701517966636,372.3,29.5,2401
5.1,5.4,0.0014565696673875888,371.6,30.9,2501
6.6,5.4,0.0010620792989180752,371.6,29.4,2601
5.5,3.4,0.001052472344042256,373.6,30.5,2701
5.6,4.2,0.0010638947963296937,372.8,30.4,2801
5.2,5.5,0.0007902474096764744,371.5,30.8,2901
4.9,5.0,0.0018887109773689723,372.0,31.1,3001
6.6,3.1,0.0010201076508062552,373.9,29.4,3101
4.5,5.1,0.0010407623991285895,371.9,31.5,3201
5.3,3.9,0.0017140508348119404,373.7,30.1,3301
4.9,4.7,0.0015751866591404335,372.3,31.1,3401
5.5,4.7,0.0017666406902422532,372.3,30.5,3501
3.3,4.2,0.0012266085587374972,373.8,31.7,3601
5.5,3.7,0.0013370266559486804,373.3,30.5,3701
