FN,FP,MSE,TN,TP,sr
17.2,12.8,0.007117414718037252,364.2,18.8,101
11.2,7.0,0.001983241994808485,370.0,24.8,201
5.8,10.4,0.003132809905095301,366.6,30.2,301
8.4,10.5,0.0028958790754138697,366.5,27.6,401
8.5,7.0,0.0026828850620151208,370.0,27.5,501
8.0,6.8,0.0025379549079536916,370.2,28.0,601
7.5,6.6,0.0017723079225255365,370.4,28.5,701
9.5,6.7,0.001816992881480237,370.3,26.5,801
8.2,5.4,0.0016271263144918616,371.6,27.8,901
7.7,6.4,0.0019282332452140714,370.6,28.3,1001
6.1,7.9,0.0018079328458747335,369.1,29.9,1101
8.3,6.5,0.001624742563621135,370.5,27.7,1201
7.1,6.8,0.0020688127615753208,370.2,28.9,1301
6.4,5.7,0.0014607115120147784,371.3,29.6,1401
7.8,6.3,0.0027188002917851255,370.7,28.2,1501
7.5,5.8,0.0015960814949669301,371.2,28.5,1601
6.4,6.5,0.0011321756720222625,370.5,29.6,1701
6.3,6.2,0.0014139001766964672,370.8,29.7,1801
7.6,5.5,0.0025231949569764277,371.5,28.4,1901
7.0,5.1,0.001400290679289422,371.9,29.0,2001
5.6,5.1,0.0009116702845802077,371.9,30.4,2101
6.1,4.9,0.0009241466084210566,372.1,29.9,2201
6.3,4.5,0.0012352570964191405,372.5,29.7,2301
5.8,5.2,0.0008962054992397312,371.8,30.2,2401
7.0,3.8,0.0011296543481903207,373.2,29.0,2501
5.7,4.5,0.0015414290419702966,372.5,30.3,2601
5.2,4.4,0.0012286767082812827,372.6,30.8,2701
5.1,5.2,0.0012807071508844801,371.8,30.9,2801
6.5,5.3,0.0013866172613646002,371.7,29.5,2901
5.3,4.5,0.0013309133755666522,372.5,30.7,3001
6.0,4.0,0.0013945946786780082,373.0,30.0,3101
4.9,6.2,0.0012040514324412489,370.8,31.1,3201
5.9,4.6,0.0010580845783946685,372.9,29.6,3301
4.6,3.9,0.0009184826680281868,373.1,31.4,3401
5.8,5.7,0.0009011668824417234,371.3,30.2,3501
4.5,4.8,0.0010688692634336617,373.2,30.5,3601
4.8,4.6,0.0008124552879684362,372.4,31.2,3701
