FN,FP,MSE,TN,TP,sr
26.4,11.4,0.0040015469464622,365.6,9.6,101
10.4,10.9,0.002081185263653484,366.1,25.6,201
7.4,6.4,0.001998283525701327,370.6,28.6,301
6.1,7.7,0.0027357007693252326,369.3,29.9,401
6.0,9.1,0.0030419818812471994,367.9,30.0,501
9.3,8.2,0.0019002922887467217,368.8,26.7,601
6.7,7.7,0.0014456806600702304,369.3,29.3,701
9.1,6.9,0.0022397404502096036,370.1,26.9,801
9.6,7.1,0.0021353591672307846,369.9,26.4,901
6.9,6.8,0.0013913829869824942,370.2,29.1,1001
9.1,4.8,0.0013140359150197315,372.2,26.9,1101
7.2,5.3,0.0014544787064210219,371.7,28.8,1201
8.2,5.1,0.0011796280876889003,371.9,27.8,1301
7.7,6.1,0.0019004248999513762,370.9,28.3,1401
6.6,5.9,0.0028464566547637153,371.1,29.4,1501
6.8,5.4,0.0008373260163720057,371.6,29.2,1601
8.1,5.7,0.0022495910301177373,371.3,27.9,1701
6.1,5.2,0.0012294632131455991,371.8,29.9,1801
6.4,6.0,0.0014738348651406475,371.0,29.6,1901
6.3,6.6,0.0019019021737647444,370.4,29.7,2001
6.3,5.5,0.0012342224378576198,371.5,29.7,2101
6.6,4.3,0.0016499479319739333,372.7,29.4,2201
6.1,5.5,0.0015719218134081572,371.5,29.9,2301
5.1,5.6,0.0015651368596789287,371.4,30.9,2401
4.6,5.4,0.0012386379617462813,371.6,31.4,2501
4.7,5.4,0.001190214508655969,371.6,31.3,2601
5.9,5.9,0.0011270717240450673,371.1,30.1,2701
6.4,5.3,0.0014179781126917247,371.7,29.6,2801
4.9,4.0,0.0014732182378495542,373.0,31.1,2901
6.1,4.8,0.0015097185934863102,372.2,29.9,3001
5.2,6.0,0.0012449968273436013,371.0,30.8,3101
6.7,5.1,0.001688903976942108,371.9,29.3,3201
4.5,4.0,0.0013877944272913613,373.5,31.0,3301
4.8,5.6,0.0016184438420964024,371.4,31.2,3401
4.7,4.6,0.0007553107559916892,372.4,31.3,3501
5.0,4.2,0.0007804303809053254,373.8,30.0,3601
5.7,3.4,0.0009548000310861448,373.6,30.3,3701
