FN,FP,TN,TP,sr
13.8,7.5,369.5,22.2,101
11.9,7.0,370.0,24.1,201
11.8,8.6,368.4,24.2,301
11.0,6.5,370.5,25.0,401
11.6,7.9,369.1,24.4,501
8.9,8.2,368.8,27.1,601
9.0,8.4,368.6,27.0,701
9.6,5.6,371.4,26.4,801
7.4,5.0,372.0,28.6,901
9.2,5.3,371.7,26.8,1001
9.2,6.2,370.8,26.8,1101
8.5,7.0,370.0,27.5,1201
8.8,6.1,370.9,27.2,1301
7.5,6.9,370.1,28.5,1401
7.6,6.3,370.7,28.4,1501
7.7,5.2,371.8,28.3,1601
6.3,5.6,371.4,29.7,1701
7.5,5.6,371.4,28.5,1801
5.4,5.5,371.5,30.6,1901
6.9,6.0,371.0,29.1,2001
5.4,3.4,373.6,30.6,2101
7.2,4.7,372.3,28.8,2201
6.7,4.0,373.0,29.3,2301
6.8,4.6,372.4,29.2,2401
7.6,4.6,372.4,28.4,2501
6.2,3.5,373.5,29.8,2601
6.3,5.6,371.4,29.7,2701
7.5,3.5,373.5,28.5,2801
6.5,4.7,372.3,29.5,2901
6.0,3.1,373.9,30.0,3001
5.3,3.9,373.1,30.7,3101
6.9,4.8,372.2,29.1,3201
4.7,3.9,373.8,30.6,3301
6.0,4.7,372.3,30.0,3401
6.2,4.5,372.5,29.8,3501
5.0,3.9,374.1,30.0,3601
5.3,4.5,372.5,30.7,3701
