FN,FP,TN,TP,sr
34.2,6.8,370.2,1.8,101
23.3,8.0,369.0,12.7,201
12.7,6.2,370.8,23.3,301
10.6,5.8,371.2,25.4,401
9.7,5.9,371.1,26.3,501
7.0,7.6,369.4,29.0,601
5.7,8.0,369.0,30.3,701
6.1,7.3,369.7,29.9,801
5.4,7.4,369.6,30.6,901
4.3,6.7,370.3,31.7,1001
7.9,4.3,372.7,28.1,1101
7.7,6.5,370.5,28.3,1201
6.9,6.0,371.0,29.1,1301
7.6,6.6,370.4,28.4,1401
6.6,5.5,371.5,29.4,1501
5.9,4.8,372.2,30.1,1601
8.3,4.8,372.2,27.7,1701
7.8,5.7,371.3,28.2,1801
5.4,5.7,371.3,30.6,1901
4.8,6.6,370.4,31.2,2001
6.3,5.1,371.9,29.7,2101
7.8,4.8,372.2,28.2,2201
5.7,4.5,372.5,30.3,2301
4.4,2.5,374.5,31.6,2401
6.4,4.5,372.5,29.6,2501
7.0,5.4,371.6,29.0,2601
6.4,4.9,372.1,29.6,2701
6.8,4.6,372.4,29.2,2801
5.6,4.9,372.1,30.4,2901
6.8,3.6,373.4,29.2,3001
4.6,3.5,373.5,31.4,3101
4.6,3.6,373.4,31.4,3201
5.9,4.2,373.3,29.6,3301
5.4,4.3,372.7,30.6,3401
4.8,3.6,373.4,31.2,3501
4.1,3.7,374.3,30.9,3601
4.8,3.6,373.4,31.2,3701
