FN,FP,TN,TP,sr
12.6,11.4,365.6,23.4,101
12.1,6.8,370.2,23.9,201
10.5,9.0,368.0,25.5,301
11.2,8.3,368.7,24.8,401
9.4,5.7,371.3,26.6,501
11.0,6.4,370.6,25.0,601
8.8,6.3,370.7,27.2,701
8.3,7.2,369.8,27.7,801
9.3,7.2,369.8,26.7,901
8.0,6.1,370.9,28.0,1001
6.4,5.5,371.5,29.6,1101
6.3,6.3,370.7,29.7,1201
8.4,5.3,371.7,27.6,1301
6.9,7.0,370.0,29.1,1401
6.7,4.0,373.0,29.3,1501
5.5,5.5,371.5,30.5,1601
5.8,5.0,372.0,30.2,1701
6.4,4.8,372.2,29.6,1801
7.0,4.9,372.1,29.0,1901
5.3,5.1,371.9,30.7,2001
5.5,5.3,371.7,30.5,2101
3.7,4.8,372.2,32.3,2201
6.1,4.4,372.6,29.9,2301
5.4,4.6,372.4,30.6,2401
5.3,4.8,372.2,30.7,2501
5.7,5.5,371.5,30.3,2601
5.9,5.9,371.1,30.1,2701
5.6,5.3,371.7,30.4,2801
6.1,4.5,372.5,29.9,2901
5.7,4.4,372.6,30.3,3001
4.7,4.5,372.5,31.3,3101
4.1,4.9,372.1,31.9,3201
4.8,5.3,372.2,30.7,3301
6.4,4.6,372.4,29.6,3401
6.5,4.0,373.0,29.5,3501
4.7,4.8,373.2,30.3,3601
4.4,4.6,372.4,31.6,3701
