FN,FP,TN,TP,sr
29.4,21.8,355.2,6.6,101
16.5,5.6,371.4,19.5,201
10.6,7.8,369.2,25.4,301
6.7,7.3,369.7,29.3,401
9.9,6.2,370.8,26.1,501
9.8,7.9,369.1,26.2,601
7.7,7.1,369.9,28.3,701
9.0,6.1,370.9,27.0,801
8.9,5.5,371.5,27.1,901
7.9,6.2,370.8,28.1,1001
7.6,6.8,370.2,28.4,1101
8.1,6.1,370.9,27.9,1201
7.5,6.4,370.6,28.5,1301
6.6,5.7,371.3,29.4,1401
5.6,6.3,370.7,30.4,1501
7.8,4.5,372.5,28.2,1601
6.6,4.5,372.5,29.4,1701
7.7,4.4,372.6,28.3,1801
5.9,4.4,372.6,30.1,1901
6.0,5.1,371.9,30.0,2001
4.7,4.1,372.9,31.3,2101
5.8,4.3,372.7,30.2,2201
5.2,3.7,373.3,30.8,2301
6.1,5.0,372.0,29.9,2401
5.5,4.2,372.8,30.5,2501
5.7,4.2,372.8,30.3,2601
6.4,4.1,372.9,29.6,2701
6.7,3.9,373.1,29.3,2801
6.6,3.9,373.1,29.4,2901
3.7,3.5,373.5,32.3,3001
4.9,3.7,373.3,31.1,3101
5.2,6.0,371.0,30.8,3201
7.3,2.4,374.9,28.4,3301
4.9,4.9,372.1,31.1,3401
4.6,4.3,372.7,31.4,3501
5.8,2.9,375.1,29.2,3601
5.6,4.4,372.6,30.4,3701
